"년월","대여소명","대여건수","반납건수"
"202308","2090.기아자동차 사당점 앞","2","2"
"202308","2091. 이수역9번출구","1","1"
"202308","2094.숭실대학교(중문) ","1","1"
"202308","2102. 봉림교 교통섬","6","7"
"202308","2103. 신림동 우방아파트","3","2"
"202308","2104. 사당역 5번출구","1","1"
"202308","2106. 세이브마트","0","1"
"202308","2107. 도림천 신화교","3","2"
"202308","2110. 조원동 미성아파트","0","3"
"202308","2111. 서울대입구역 1번출구","1","0"
"202308","2115. 관악구시설관리공단","2","1"
"202308","2116. 에이스에이존빌딩","2","2"
"202308","2122. 낙성대로 입구","1","0"
"202308","2128. 관악구청교차로","1","1"
"202308","2129. 낙성대 과학전시관","1","2"
"202308","213. KT앞","3","9"
"202308","2130. 영어마을 관악캠프","1","0"
"202308","214. 금융감독원 앞","5","4"
"202308","2141. 미림여고입구 교차로","1","0"
"202308","2143. 서울산업정보학교","1","0"
"202308","2148. 낙성대역 3번출구 뒤","2","2"
"202308","215. 여의도고교 앞","23","27"
"202308","2159. 인헌초교","1","0"
"202308","2164. 관악우체국","2","1"
"202308","2165. JK장평타워","0","1"
"202308","2167. 낙성대역 1번출구","0","3"
"202308","2169. 봉천역 2번출구","1","0"
"202308","217. NH농협은행 앞","9","13"
"202308","2171. 서울대입구역 5번출구","0","1"
"202308","2173. 당곡사거리","1","0"
"202308","2174. 삼성디지털프라자관악점","0","1"
"202308","2176. 보라매공원 보도육교","2","1"
"202308","2177. 신대방역 2번 출구","10","5"
"202308","2178. 서울대학교 정문","4","4"
"202308","2179. 양녕로 입구","2","3"
"202308","2183. 동방1교","5","7"
"202308","2185. 대학동 고시촌","3","1"
"202308","2189. 봉천역 4번출구","1","1"
"202308","219. 롯데캐슬엠파이어 옆","5","3"
"202308","2190.도원맨션","1","0"
"202308","2191.대학동주민센터 ","0","2"
"202308","220. 미성아파트 A동 앞","3","0"
"202308","221. 여의도초교 앞","24","17"
"202308","2211. 서초구립반포도서관 앞","1","1"
"202308","2213. 고속터미널역 5번출구 앞","3","2"
"202308","2214. 신반포역 2번출구 앞","16","17"
"202308","2215. 반포종합운동장 입구","2","2"
"202308","2217.아크로리버뷰 부지 앞","29","28"
"202308","2219. 고속터미널역 8-1번, 8-2번 출구 사이","41","42"
"202308","222. 시범아파트버스정류장 옆","2","1"
"202308","2221. 방일초교 마을버스 정류장","1","1"
"202308","2222.사당역 12번출구 뒤","1","3"
"202308","2223. 방배래미안 정문 앞","1","1"
"202308","2227.방배열린문화센터 앞","1","0"
"202308","223. 진주아파트상가 앞","8","3"
"202308","2231. 삼성타운(삼성생명) A동 맞은편","0","1"
"202308","2235.KT 서초지사 앞","0","1"
"202308","224. 롯데캐슬 앞","3","0"
"202308","2241.양재전화국 사거리","2","2"
"202308","2243.서울가정법원","1","0"
"202308","2246. 서울시 품질시험소 앞","1","0"
"202308","225. 앙카라공원 앞","7","2"
"202308","2259. 잠원역 3번-4번 출구사이 ","14","6"
"202308","226. 샛강역 1번출구 앞","2","10"
"202308","2262. 한신16차아파트 119동 앞","93","73"
"202308","2264. 이수역 1번출구","2","0"
"202308","2266. 서초역 3번출구","2","1"
"202308","2268. 서초4동주민센터 ","1","1"
"202308","2269. 주홍교 하부","1","1"
"202308","227. 양평2나들목 보행통로 입구","5","10"
"202308","2271. 내방역 8번출구 앞","1","0"
"202308","2277. 길마중4교 하부","0","2"
"202308","2279. 교대역 5번출구뒤","1","0"
"202308","228. 선유도역 3번출구 앞","2","5"
"202308","229. 양평1 보행육교 앞","0","2"
"202308","2294. 두상빌딩 앞","0","1"
"202308","2297. 남부터미널역 1번출구","0","4"
"202308","230. 영등포구청역 1번출구","7","7"
"202308","2301. 현대고등학교 건너편","28","15"
"202308","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","3","4"
"202308","2303. 논현역 10번출구","6","5"
"202308","2305. MCM 본사 직영점 앞","2","3"
"202308","2306. 압구정역 2번 출구 옆","18","20"
"202308","2307. 압구정 한양 3차 아파트","8","2"
"202308","2308. 압구정파출소 앞","14","12"
"202308","2309. 청담역(우리들병원 앞)","1","1"
"202308","2310. 청담동 맥도날드 옆(위치)","2","0"
"202308","2312. 청담역 13번 출구 앞","2","4"
"202308","2313. 금원빌딩 앞","12","12"
"202308","2314. 청담나들목입구","2","2"
"202308","2315. 봉은사역 5번출구 옆","4","6"
"202308","2317. 삼성도로공원","3","1"
"202308","2318. 삼성중앙역4번출구(문화센터더 리빌)","2","2"
"202308","2319. 포스코사거리 서측(수협 삼성동 지점)","0","1"
"202308","2323. 주식회사 오뚜기 정문 앞","0","1"
"202308","2327. 뱅뱅사거리 랜드마크타워 앞","8","2"
"202308","2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞","3","3"
"202308","2329. 르네상스호텔사거리 역삼지하보도 2번출구","1","2"
"202308","2332. 선릉역3번출구","1","6"
"202308","2335. 3호선 매봉역 3번출구앞","0","1"
"202308","234. 영등포구민체육센터 앞","1","1"
"202308","2340. 삼호물산버스정류장(23370) 옆","4","5"
"202308","2342. 대청역 1번출구  뒤","0","1"
"202308","2347. 두산건설 본사","1","0"
"202308","2348. 포스코사거리(기업은행)","2","3"
"202308","2349. 역삼빌딩 앞(하나은행 옆)","1","3"
"202308","235. 신길동 우리은행 옆","0","1"
"202308","2350. 래미안그레이튼102동앞","1","1"
"202308","2353. 강남구청역 2번출구 뒤","0","1"
"202308","2354. 청담역 2번출구","0","1"
"202308","2356. 강남구청","4","1"
"202308","2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)","0","1"
"202308","2359. 국립국악중,고교 정문 맞은편","1","0"
"202308","236. 문래동자이아파트 앞","2","0"
"202308","2362. 신사동 가로수길 입구","9","22"
"202308","2363. 강남 을지병원 교차로","11","16"
"202308","2364. 도산공원교차로","1","0"
"202308","2365. K+ 타워 앞","7","9"
"202308","2369. KT선릉타워","2","1"
"202308","237. 보라매 두산위브 건너편","1","1"
"202308","2372. 대치역 사거리","2","2"
"202308","2380. 삼성동베이직하우스앞","1","0"
"202308","2381. 언주역 6번출구앞","3","5"
"202308","2382. 역삼동 sk뷰 501동앞","1","3"
"202308","2385. 학동역","3","0"
"202308","2389. 경기여자고등학교 후문 (삼성로3길 입구)","1","1"
"202308","239. 유스호스텔 앞","1","1"
"202308","2393. 구룡사 앞 교차로 (보도육교)","1","1"
"202308","240. 문래역 4번출구 앞","6","5"
"202308","2405. 청담공원앞 교차로","5","3"
"202308","2406. 논현동 광명빌딩 앞","6","7"
"202308","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","3","11"
"202308","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","5","3"
"202308","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","2","0"
"202308","2413.도곡역 1번 출구","1","0"
"202308","2414. 도곡역 아카데미스위트 앞","1","0"
"202308","2415.한티역 롯데백화점 앞","0","2"
"202308","2417.선정릉 디캠프(D.CAMP)앞","1","0"
"202308","2418.봉은사역 7번 출구 ","9","7"
"202308","2419.봉은사역 1,2번 출구 ","12","14"
"202308","2421. 신논현역 4번출구","12","7"
"202308","2422.수서동 성당 맞은편","2","0"
"202308","2423.영희초교 사거리(래미안개포루체하임)","5","4"
"202308","2429.압구정로데오역 6번출구","11","10"
"202308","243. 이앤씨드림타워 앞","4","1"
"202308","2430.강남파이낸스센터앞(역삼역2번출구)","7","2"
"202308","247. 당산역 10번출구 앞","2","6"
"202308","248. 초원아파트 앞","32","15"
"202308","249. 여의도중학교 옆","99","88"
"202308","250. 대림아파트 사거리","1","0"
"202308","2503. 반포1동 서초빌딩 앞","2","0"
"202308","2504. 신사역 4번출구 뒤","6","11"
"202308","2505. 우성아파트사거리 (기업은행앞)","3","2"
"202308","2508. 양재이스타빌 앞","1","0"
"202308","251. 서울지방병무청 버스정류장","1","0"
"202308","2511. 이수역 6번출구 앞","2","2"
"202308","2514.사평역 2번출구","2","0"
"202308","2515.서초초등학교 후문","6","12"
"202308","2517. 서초그랑자이 앞","1","0"
"202308","2521.서초 크로바타워 앞","2","2"
"202308","2523.뉴코아 킴스클럽 앞","2","1"
"202308","2524.반포쇼핑타운 8동 앞","2","2"
"202308","2525.반포쇼핑타운 2동 앞","54","85"
"202308","2527.반포중학교 앞(세화여고 맞은편)","1","13"
"202308","2528.함지박 사거리","0","2"
"202308","2529.우리은행 방배동지점 앞","3","2"
"202308","2530.삼호3차아파트 앞","2","1"
"202308","2535.신반포역 3번출구 뒤","2","3"
"202308","2537.양재역 8번출구 앞","0","1"
"202308","2538.사평리근린공원","18","15"
"202308","2542.신논현타워 앞","4","12"
"202308","2545.국립중앙도서관(국제회의장옆)","3","2"
"202308","2547. 반포래미안 리오센트","3","3"
"202308","2548.반포1동 자율방범초소 옆","2","0"
"202308","256. 동아에코빌입구","2","0"
"202308","258. 신길역3번출구","0","1"
"202308","259. 대방역6번출구","5","2"
"202308","260. 여의도 마리나선착장 앞","8","9"
"202308","2601. 석촌호수 아뜰리에","2","0"
"202308","2605. 복정역 1번 출구 앞","1","0"
"202308","2608. 송파구청","34","24"
"202308","2613. 잠실나들목","5","10"
"202308","2615. 테라타워2","0","1"
"202308","2618. 삼전역 1번출구","0","1"
"202308","2619. 석촌고분역 4번출구","0","1"
"202308","262. 영문초등학교 사거리","1","1"
"202308","2620. 송파나루역 4번 출구옆","2","0"
"202308","2621. 한성백제역 2번 출구","8","9"
"202308","2622. 올림픽공원역 3번출구","23","28"
"202308","263. 근로자회관 사거리","5","3"
"202308","2630.서울방이동 고분군","1","2"
"202308","2632.석촌고분역 2번 출구","2","1"
"202308","2633.송파학사 옆","2","1"
"202308","2635.잠실새내역 1번출구","4","4"
"202308","2637. 아시아지하보도 14번 출구","5","4"
"202308","2639.석촌역 8번출구","5","4"
"202308","2641.송파역 4번출구","2","1"
"202308","2645.잠실나들목2(엘스아파트136동)","1","1"
"202308","2646.레이크펠리스101동앞","1","0"
"202308","2647.잠실 자전거 수리센터 앞","10","3"
"202308","2648.헬리오시티 112동 앞","1","1"
"202308","265. 영등포유통상가 사거리","2","0"
"202308","2656.풍납동 아이파크 107동 앞","1","0"
"202308","2658.가락몰 업무동","1","0"
"202308","266. 영등포청과시장 사거리","3","0"
"202308","267. 삼성화재 사옥 옆","4","4"
"202308","268. 그랜드컨벤션센터 앞","2","4"
"202308","270. 증권거래소후문교차로","6","2"
"202308","2701. 마곡나루역 5번출구 뒤편","2","1"
"202308","2704.홈플러스(강서점)","1","1"
"202308","2708.강서한강자이타워 앞","4","3"
"202308","2709.강변아파트 310동 앞","0","2"
"202308","271. 샛강생태공원방문자센터 앞","1","5"
"202308","2713.우장초등학교 앞","1","0"
"202308","2715.마곡나루역 2번 출구 ","6","11"
"202308","272. 당산육갑문","14","26"
"202308","2720.힐스테이트에코","1","0"
"202308","2721.등촌1-10단지 교차로","2","0"
"202308","2723.마곡 필네이처","2","0"
"202308","2725.서울식물원 식물문화센터","4","6"
"202308","2728.마곡나루역 3번 출구","2","4"
"202308","2730.마곡메가박스 앞","0","1"
"202308","2731.명덕고교","1","0"
"202308","2732.마곡수명산 1-2단지 ","0","1"
"202308","2737.까치산역 3번 출구","0","2"
"202308","2739.수명산파크1단지교차로","10","0"
"202308","275. 신동아아파트","0","2"
"202308","276. 영등포로터리2","15","6"
"202308","278. 쌍용플레티넘오피스텔","2","2"
"202308","279. 영등포 푸르지오 아파트 B","1","0"
"202308","280. 양평동6차현대아파트 앞","0","1"
"202308","281. 대림신동아아파트 앞","1","1"
"202308","2815.항동지구 7단지 정문","0","1"
"202308","282. 신한은행 대림동지점","2","0"
"202308","2824.미래사랑어린이공원 앞","0","1"
"202308","283. 아크로타워 스퀘어(영등포시장)","1","1"
"202308","284. 센트럴 푸르지오 시티 앞","5","10"
"202308","287. 영등포전화국사거리 (서강어린이공원)","4","6"
"202308","288. 쌍용예가(구청별관)","1","1"
"202308","2909. 석계역 3번 출구","1","2"
"202308","291. 문래동 하이테크 시티","1","1"
"202308","2911.상계역중앙시장","1","0"
"202308","2915.서울과학기술대학교(어학교육원)","12","14"
"202308","2919.등나무 근린공원(시립북서울미술관 앞) ","0","1"
"202308","293. 충북 미래관","8","7"
"202308","295.영등포공원 분수대 앞","1","1"
"202308","296.KT플라자 영등포점","5","1"
"202308","297.국회3문","3","3"
"202308","298.KBS 연구동 건너편","1","4"
"202308","299.여의도 순복음교회","10","9"
"202308","300. 정동사거리","1","3"
"202308","3002.벽산상암스마트큐브 ","6","5"
"202308","3007.MBC 앞","1","0"
"202308","3009. 홍대입구역 사거리","25","38"
"202308","301. 경복궁역 7번출구 앞","4","7"
"202308","3010.홍대입구역 3번출구","42","51"
"202308","3013.서울지방고용노동청 앞","6","1"
"202308","302. 경복궁역 4번출구 뒤","38","18"
"202308","303. 광화문역 1번출구 앞","13","10"
"202308","305. 종로구청 옆","15","6"
"202308","307. 서울역사박물관 앞","0","2"
"202308","308. 광화문 S타워 앞","1","1"
"202308","309. 광화문역 6번출구 옆 B","3","4"
"202308","310. 청계광장 옆","12","31"
"202308","3100. 북성초교","0","3"
"202308","3102. 연희삼거리","4","3"
"202308","3103. 홍제삼거리 북측","1","0"
"202308","3104. e편한세상 신촌4단지 앞","1","1"
"202308","3110.홍은 현대아이파크 아파트 202동 앞","3","8"
"202308","3111.무악재역 4번 출구","0","1"
"202308","3113. 독립문 앞","1","1"
"202308","3114.충정로역 3번 출구","1","2"
"202308","3116.신촌역 4번출구","7","8"
"202308","3117.이화여대 인문관 인근","3","3"
"202308","3119.연희 브라운스톤 아파트 앞","5","5"
"202308","3120.DMC엘가아파트 앞","0","3"
"202308","3121.가좌삼거리","1","0"
"202308","3122.북가좌삼거리2","2","0"
"202308","3123.DMC파크뷰자이1단지 110동 앞","3","1"
"202308","3125.연희파크푸르지오아파트 앞","2","1"
"202308","3127.홍은2파출소 옆","7","0"
"202308","3128.동신병원 맞은편","5","4"
"202308","3130.가재울사거리","1","2"
"202308","3132.홍제교","1","3"
"202308","3134.SK리쳄블(상수도사업본부)","2","0"
"202308","314. 국립현대미술관","22","16"
"202308","316. 종각역 1번출구 앞","7","7"
"202308","318. 광교사거리 남측","7","14"
"202308","320. 을지로입구역 4번출구 앞","6","14"
"202308","3202.당산롯데캐슬프레스티지","3","0"
"202308","3207.양남사거리1","1","0"
"202308","321. KEB 하나금융그룹 명동사옥 옆","16","22"
"202308","322. 명동성당 앞","10","22"
"202308","3221.서울특별시 남부교육지원청","2","3"
"202308","324. 신세계백화점 본점 앞","19","16"
"202308","326. 안국역 5번출구 앞","18","12"
"202308","327. 낙원상가 옆","31","28"
"202308","328. 탑골공원 앞","15","9"
"202308","329. 청계2가 사거리 옆","18","21"
"202308","331. 을지로2가 사거리 북측","5","2"
"202308","3311.서울대입구역 4번 출구","0","2"
"202308","332. 을지로2가 사거리 남측","5","4"
"202308","334. 종로3가역 2번출구 뒤","10","5"
"202308","335. 종로3가역 15번출구 앞","10","11"
"202308","336. 충무로역 6번출구 앞","30","33"
"202308","337. 창경궁 입구","5","4"
"202308","338. 세운스퀘어 앞","8","8"
"202308","339. 종로4가 사거리","20","26"
"202308","3402.이화공영주차장","2","3"
"202308","3404.서울특별시 중부교육지원청","2","0"
"202308","3407.안국동사거리(신)","14","21"
"202308","3408.종로타워빌딩","12","1"
"202308","341. 혜화역 3번출구 뒤","11","6"
"202308","3410.종로3가역 8번출구","25","24"
"202308","3411.종묘","8","5"
"202308","3412.세운상가","2","3"
"202308","3413.종로플레이스","1","2"
"202308","3414.종로5가역 4번출구","11","15"
"202308","3415.동대문역6번출구","16","11"
"202308","3416.동묘앞역 6번출구","2","2"
"202308","3419.국립어린이과학관","2","3"
"202308","342. 대학로 마로니에공원","8","7"
"202308","3420. 성균관대입구 사거리 B","4","2"
"202308","3421.혜화역 1번출구","1","0"
"202308","3422.성균관대 정문","3","2"
"202308","3423.현대그룹(본사)","1","1"
"202308","3426.독립문역 2번출구 뒤","0","1"
"202308","3427.인왕산 아이파크 정문","1","0"
"202308","3428.서울미술관","1","0"
"202308","343. 힐스테이트창경궁 아파트 앞","8","10"
"202308","3432.종로2가 사거리","18","21"
"202308","344. 성균관대 E하우스 앞","1","1"
"202308","345. 서울보증보험본사 앞","2","0"
"202308","346. 맥스타일 앞","27","16"
"202308","347. 동대문역사문화공원역 9번출구 앞","35","39"
"202308","349. 어린이도서관","2","1"
"202308","3500. 군자역2번출구","0","1"
"202308","3503. 광진유진스웰","1","0"
"202308","3504. 원일교회","6","4"
"202308","3505. 신양초교앞 교차로","5","2"
"202308","3506. 영동대교 북단","1","2"
"202308","3508. 화양사거리","0","1"
"202308","3511. 응봉역 1번출구","8","10"
"202308","3513. 상왕십리역 1번출구","1","1"
"202308","3514. 왕십리교회옆","2","0"
"202308","3515. 서울숲 관리사무소","84","69"
"202308","3518. 군자역 7번출구뒤","1","8"
"202308","352. 중앙고입구 삼거리","7","5"
"202308","3520. 광진경찰서","0","1"
"202308","3525. 금호스포츠센터앞","1","1"
"202308","3529. 어린이대공원정문","1","0"
"202308","353. 재동초교 앞 삼거리","21","31"
"202308","3533. 건대입구역 사거리(롯데백화점)","24","24"
"202308","3534. 건대입구역 5번출구 뒤","15","6"
"202308","354. 포르투갈 대사관 앞","2","2"
"202308","3541. 커먼그라운드","11","11"
"202308","3544.한양대역 3번 출구","5","2"
"202308","3545.한양대역 1번출구","3","4"
"202308","3547.상왕십리역 6번 출입구","2","0"
"202308","3548.뚝섬역 6번출구","15","16"
"202308","3549.건영아파트 앞","2","2"
"202308","355. 서울사대부설초등학교 앞","0","2"
"202308","3550.금호나들목","6","4"
"202308","3552.서울숲 공영주차장앞","29","25"
"202308","3555.양지사거리(센트라스APT 115동앞)","1","0"
"202308","3559.성동구민종합체육센터 앞","9","10"
"202308","356. KT혜화지사 앞","0","1"
"202308","3560.성동구 견인차량 보관소 앞","1","3"
"202308","3569.건대병원후문","2","3"
"202308","3570.구의역 리버비스타 오피스텔","3","2"
"202308","3571.화양 APT(횡단보도 옆)","4","5"
"202308","3573.광나루안전체험관","2","4"
"202308","3575. 자양사거리(서원빌딩)","1","3"
"202308","3579.광진 캠퍼스시티","3","3"
"202308","358. 성균관대입구 사거리 A","1","5"
"202308","3581.광진광장","0","1"
"202308","3582.화양동 우체국","1","3"
"202308","3586.군자역 비채온 오피스텔","1","3"
"202308","359. 원남동사거리","5","4"
"202308","3600.사근빗물펌프장 건너편","6","17"
"202308","3604. 삼성중앙역 5번출구","1","2"
"202308","3606. 신사동주민센터 옆","8","8"
"202308","361. 동묘앞역 1번출구 뒤","4","9"
"202308","3616. 역삼중학교 앞(체육관 방향)","1","0"
"202308","362. 청계8가사거리 A","15","14"
"202308","3621. 휘문고교 사거리","0","1"
"202308","3623. 일원에코파크 앞(개포로 방면)","1","1"
"202308","3627. 압구정나들목","10","15"
"202308","3628. 역삼1동 주민센터","3","0"
"202308","3629. 청담사거리(신한오피스텔빌딩 앞)","7","5"
"202308","363. 신설동역 11번출구 뒤","1","0"
"202308","3636. 삼성중앙역·플래티넘아파트 정류소","0","2"
"202308","3638. 신청담나들목","5","1"
"202308","3646. 선정릉역 4번 출구","1","3"
"202308","3649. 구룡역 5번 출구","0","2"
"202308","3651. 개포동역 4번출구","2","0"
"202308","367. 독립문역 3-1번출구 ","2","0"
"202308","3671. 둔촌동역교차로","0","1"
"202308","368. SK 서린빌딩 앞","8","9"
"202308","3680. 강동역3번출구","2","0"
"202308","3683. KT&G강동지사","1","0"
"202308","3689. 강일역 3번출구","0","1"
"202308","369. 광화문 시민열린마당","5","13"
"202308","3694. 강동리엔파크 13단지(1303동 앞)","1","0"
"202308","370. 시청역(2호선) 9번출구 뒤","7","14"
"202308","3700. 강변그대가리버뷰 입구 맞은편","1","0"
"202308","371. 동대입구역 6번출구 뒤","3","9"
"202308","372. 약수역 3번출구 뒤","0","1"
"202308","3726.삼양동사거리","0","1"
"202308","374. 청구역 2번출구 앞","1","1"
"202308","3753. 공항중학교 버스정류장","0","1"
"202308","3754. 신방화역 8번출구","1","1"
"202308","3759. 이대서울병원","0","1"
"202308","3760. 발산역 8번 출구","5","6"
"202308","3761. 나이아가라관광호텔","8","5"
"202308","3762. 마곡9단지 907동앞","4","2"
"202308","3763. 등촌태영아파트","1","0"
"202308","3764. 관문주유소(GS칼택스) 앞","1","0"
"202308","3767. 대원빌딩","0","1"
"202308","3769. 증미역 2번출구","2","2"
"202308","3772. 길성그랑프리텔아파트","1","0"
"202308","3778. 김포공항입구 교차로","4","7"
"202308","3780. 등촌서광아파트","1","4"
"202308","3782. 겸재정선미술관","0","2"
"202308","3784. 벽산아파트","5","1"
"202308","3787. 가양나들목","2","4"
"202308","3789. 염창나들목","1","1"
"202308","379. 서울역9번출구","11","5"
"202308","3794. 안양천합수부(현대3차아파트)","4","8"
"202308","3796. 송정역 3번출구 앞","1","1"
"202308","3797. 마곡수명산파크7단지 710동 앞","1","1"
"202308","3798. 그랜드아이파크아파트 앞","4","4"
"202308","380. CJ제일제당 앞","12","3"
"202308","3801. 이랜드글로벌R&D센터","1","0"
"202308","3802. 관악구민체육센터","2","0"
"202308","3803. 남서울중학교","1","0"
"202308","3804. 낙성대공원","1","0"
"202308","3806. 낙성대 교수아파트","4","1"
"202308","381. 장충체육관","1","0"
"202308","3811.신사로입구","0","1"
"202308","3812. KT관악지점","1","0"
"202308","3813. 낙성대역 5번출구","0","1"
"202308","3814. 난곡사거리 ","0","1"
"202308","3816. 관악 GSfresh","1","0"
"202308","3822.신림4,5동교","0","1"
"202308","383. 신당역 12번 출구 뒤","10","17"
"202308","385. 종각역 5번출구","6","11"
"202308","387. 훈련원공원주차장 앞","40","29"
"202308","3873. 동서울우편집중국 앞","0","2"
"202308","388. 동성중학교 앞","0","1"
"202308","3881. 신자초교입구 교차로","4","2"
"202308","3882. 자양2동 주민센터","1","0"
"202308","389. 을지로4가역 1번출구","7","8"
"202308","3890. 웰츠타워 오피스텔","4","5"
"202308","3891. 군자역4번출구","4","2"
"202308","390. 충무로역 1번출구","22","10"
"202308","3904. 테크노마트 앞","1","1"
"202308","3905. 희훈타워빌 앞","1","2"
"202308","3906. 천왕차량사업소 입구","0","1"
"202308","391. 시립미술관","13","5"
"202308","3919. 구로역·NC신구로점 버스정류장(구로역 방면)","0","3"
"202308","3927. 구로월드아파트 앞","1","1"
"202308","3928.고척아이파크아파트 106동 앞","1","0"
"202308","393. 동대문역 8번 출구","12","22"
"202308","3968. 독산동 현대홈타운 금천과선교 앞","0","2"
"202308","397. 종묘공영주차장 건너편","15","12"
"202308","3975.현대시티아울렛 가산","1","0"
"202308","398. 을지로3가역 3번출구","25","29"
"202308","3983. 금천구청역 1번 출구","0","3"
"202308","3987. LG전자가산A와 가산테라타워 사이","0","2"
"202308","399. 서울역 센트럴 자이아파트","1","2"
"202308","4002. 상계주공 14단지 상가 앞","1","0"
"202308","4005. 중계2차 한화꿈에그린 101동 인근","1","0"
"202308","4007. 노원 을지대학교 병원","3","2"
"202308","401. 상암월드컵파크 10단지 앞","1","1"
"202308","4011. 월계 센트럴 아이파크","1","0"
"202308","4027. 한내 행복발전소 옆","1","1"
"202308","4041. 공릉역3번출구","1","0"
"202308","4045. 은하수 공원","0","1"
"202308","405. DMC빌 앞","14","11"
"202308","4058. 다락원체육공원 전망대 입구","1","0"
"202308","406. 상암월드컵파크 7단지 앞","2","1"
"202308","409. 누리꿈스퀘어 옆","2","0"
"202308","4094.도봉여성센터","3","4"
"202308","410. 상암중학교 옆","1","1"
"202308","4104. 외대앞역 교차로","5","7"
"202308","4105. 서울교통공사사거리 교통섬","17","10"
"202308","4108. 답십리파크자이아파트 앞","2","3"
"202308","411. DMC홍보관","2","0"
"202308","4113. 한국국방연구원 앞","3","2"
"202308","4121. 서울문화재단 앞","5","6"
"202308","4122. 청계9가교차로 앞","2","1"
"202308","4123. 배봉초교 교차로","2","3"
"202308","4125. 회기역 2-①번출구","0","1"
"202308","413. 상암월드컵파크 3단지 후문","0","1"
"202308","4131. 베네스트 오피스텔 앞","0","1"
"202308","4135. 삼성생명 앞","1","4"
"202308","415. DMC역 9번출구 앞","0","3"
"202308","4152. 상도효성해링턴플레이스","0","2"
"202308","4153. 흑석동효사정앞","2","1"
"202308","416. 상암월드컵파크 1단지 교차로","2","2"
"202308","4167. 구로교 아래","2","2"
"202308","4169. 신대방삼거리","1","1"
"202308","417. DMC역 2번출구 옆","0","3"
"202308","4173. 중대후문 마을버스정류장","2","1"
"202308","4175. 대방역2번출구","3","2"
"202308","4179. 보라매병원역 1번출구","1","0"
"202308","418. 월드컵경기장역 3번출구 옆","5","1"
"202308","419. 홈플러스 마포점 앞","4","9"
"202308","420. 서울시 공공자전거 상암센터","5","6"
"202308","4206. 광흥창역5번출구","1","5"
"202308","4207. 아만티호텔 앞","10","8"
"202308","4208. 스타벅스(동교동) 앞","10","6"
"202308","421. 마포구청 앞","1","0"
"202308","4210. 가좌행복주택 앞","0","2"
"202308","4211. 시석빌딩 앞","7","9"
"202308","4212. 한화오벨리스크 앞","0","1"
"202308","4214. JTBC 앞","3","2"
"202308","4216. 망원정 앞","7","4"
"202308","4217. 한강공원 망원나들목","63","67"
"202308","4218. 디지털매직스페이스","1","1"
"202308","422. 문화비축기지","0","1"
"202308","4220. 신촌 청년주택","2","5"
"202308","4221. 솔리스타오피스텔(공덕동주민센터)","1","0"
"202308","4222. 서울디자인고등학교 앞","4","0"
"202308","4224. 서부운전면허시험장","1","2"
"202308","4226. 마포프레스티지자이 1","1","0"
"202308","4233. 코오롱아파트사거리","22","9"
"202308","4234. 에스테반","0","1"
"202308","4244. 당인리발전소 공원 앞","12","12"
"202308","4246. 상수역새마을금고","5","2"
"202308","4248. 신촌 교보빌딩","1","1"
"202308","4251. 공덕역 경의선숲길 커뮤니티센터","1","1"
"202308","426. 서울신용보증재단","2","2"
"202308","4262. 서대문자연사박물관 입구","0","1"
"202308","4266.국민연금공단충정로사옥","1","0"
"202308","4267. 서대문역 2번 출구","2","3"
"202308","4269. 연희IC 남측","6","8"
"202308","427. 성산시영아파트","1","1"
"202308","4270. 우국한마음 아파트 맞은편","0","1"
"202308","4271. 충정로역 1번 출구","0","3"
"202308","4272. 홍남교 사거리","1","2"
"202308","4273. 홍연2교 사거리","1","0"
"202308","4274. 신촌 파랑고래 입구","8","10"
"202308","4275.농협생명본사빌딩 서관","1","1"
"202308","428. 명보사거리","12","7"
"202308","430. 장충동먹자골목 앞","12","9"
"202308","4304. 서울고앞","1","0"
"202308","4307. 고투몰 gate 15옆","2","1"
"202308","431. 청계천 영도교","11","13"
"202308","4313. 반포종합운동장","1","2"
"202308","4316. 고속터미널역 3번출구","2","2"
"202308","4318. 방배역 2번 출구","1","1"
"202308","4324. 세화고등학교","0","2"
"202308","433. 을지로입구역 2번출구","7","6"
"202308","4332. 이수교차로","0","3"
"202308","435. SK 남산빌딩","4","4"
"202308","4353. 코오롱디지털타워 3차앞","1","3"
"202308","436. 이대역 5번출구","1","5"
"202308","4362. 행당중학교 후문","4","1"
"202308","437. 대흥역 1번출구","4","2"
"202308","4370. 성동교 사거리","1","2"
"202308","4373. 서울숲 지식산업센터","4","1"
"202308","4377. 우영테크노센터 앞","5","7"
"202308","438. 성산2-1 공영주차장","1","1"
"202308","4381. 더스페이스타워 앞","3","1"
"202308","4382. 페코텍글로벌허브빌딩 앞","3","1"
"202308","4383. 푸조비즈타워 앞","1","0"
"202308","4386. 현대자동차 동부서비스센터 주변","5","0"
"202308","4387. 성수역 1번출구 주변","5","10"
"202308","4388. 하우스디세종타워 앞","0","3"
"202308","4389. 서울숲역3번출구","8","7"
"202308","4390. 신답역 1번출구","1","0"
"202308","440. 하늘공원 입구","3","7"
