년월,대여소명,대여건수,반납건수
2025-05,ST-266,2,0
2025-05,ST-2663,1,0
2025-05,ST-2664,2,2
2025-05,ST-2667,7,2
2025-05,ST-2668,3,0
2025-05,ST-2671,2,0
2025-05,ST-2673,21,11
2025-05,ST-2674,1,1
2025-05,ST-2675,6,4
2025-05,ST-2678,0,1
2025-05,ST-2679,0,2
2025-05,ST-2684,2,1
2025-05,ST-2685,1,1
2025-05,ST-2686,0,2
2025-05,ST-2688,52,57
2025-05,ST-2689,2,2
2025-05,ST-269,3,2
2025-05,ST-2690,6,4
2025-05,ST-2693,7,5
2025-05,ST-2694,4,3
2025-05,ST-2698,1,2
2025-05,ST-2706,1,0
2025-05,ST-271,0,2
2025-05,ST-2713,1,1
2025-05,ST-2718,0,1
2025-05,ST-272,8,7
2025-05,ST-2725,0,1
2025-05,ST-2728,2,0
2025-05,ST-273,4,1
2025-05,ST-2731,1,0
2025-05,ST-2738,1,1
2025-05,ST-274,8,1
2025-05,ST-2740,5,0
2025-05,ST-2748,2,2
2025-05,ST-2749,2,1
2025-05,ST-2752,1,0
2025-05,ST-2754,1,1
2025-05,ST-2756,1,6
2025-05,ST-2757,2,2
2025-05,ST-2760,2,0
2025-05,ST-2765,1,2
2025-05,ST-2767,2,0
2025-05,ST-277,14,21
2025-05,ST-2774,0,1
2025-05,ST-2779,0,1
2025-05,ST-278,22,23
2025-05,ST-2786,9,4
2025-05,ST-2789,1,2
2025-05,ST-279,3,5
2025-05,ST-2791,2,1
2025-05,ST-2793,2,0
2025-05,ST-2796,0,1
2025-05,ST-2797,9,6
2025-05,ST-2798,0,2
2025-05,ST-28,1,6
2025-05,ST-280,0,1
2025-05,ST-2803,1,2
2025-05,ST-2807,2,1
2025-05,ST-2810,0,1
2025-05,ST-2811,0,4
2025-05,ST-2812,2,1
2025-05,ST-2813,1,1
2025-05,ST-2814,19,18
2025-05,ST-2815,11,10
2025-05,ST-2817,1,1
2025-05,ST-2822,2,1
2025-05,ST-2825,0,1
2025-05,ST-2831,2,1
2025-05,ST-2833,8,4
2025-05,ST-2834,3,16
2025-05,ST-2837,3,0
2025-05,ST-2839,4,5
2025-05,ST-2844,0,2
2025-05,ST-2845,7,2
2025-05,ST-285,2,1
2025-05,ST-2851,3,2
2025-05,ST-2852,1,0
2025-05,ST-2854,2,2
2025-05,ST-2856,0,1
2025-05,ST-2858,1,1
2025-05,ST-2861,1,2
2025-05,ST-2865,4,2
2025-05,ST-2866,1,2
2025-05,ST-2867,1,1
2025-05,ST-2874,18,11
2025-05,ST-2876,9,6
2025-05,ST-2877,1,0
2025-05,ST-2879,1,1
2025-05,ST-288,1,1
2025-05,ST-2880,4,4
2025-05,ST-2882,0,4
2025-05,ST-2886,1,0
2025-05,ST-2888,0,1
2025-05,ST-289,5,3
2025-05,ST-2891,0,1
2025-05,ST-2896,0,1
2025-05,ST-2899,9,3
2025-05,ST-2903,11,5
2025-05,ST-2905,136,137
2025-05,ST-2916,2,0
2025-05,ST-292,6,2
2025-05,ST-2920,10,11
2025-05,ST-2923,0,2
2025-05,ST-2924,12,10
2025-05,ST-2925,3,1
2025-05,ST-2929,1,1
2025-05,ST-293,0,1
2025-05,ST-2934,4,3
2025-05,ST-2935,3,0
2025-05,ST-294,1,1
2025-05,ST-2940,1,0
2025-05,ST-2941,1,2
2025-05,ST-2943,3,2
2025-05,ST-2944,3,2
2025-05,ST-2945,5,3
2025-05,ST-295,4,3
2025-05,ST-2958,0,3
2025-05,ST-2959,1,0
2025-05,ST-296,15,15
2025-05,ST-2960,1,1
2025-05,ST-2962,6,6
2025-05,ST-2964,2,1
2025-05,ST-297,80,54
2025-05,ST-2974,0,3
2025-05,ST-2975,9,0
2025-05,ST-2976,2,0
2025-05,ST-2977,1,2
2025-05,ST-2978,3,0
2025-05,ST-2979,34,28
2025-05,ST-298,1,0
2025-05,ST-2981,2,1
2025-05,ST-2984,0,1
2025-05,ST-2991,1,5
2025-05,ST-2993,1,1
2025-05,ST-2994,1,0
2025-05,ST-2995,1,3
2025-05,ST-30,9,2
2025-05,ST-300,0,1
2025-05,ST-3002,8,5
2025-05,ST-3003,14,15
2025-05,ST-3005,2,2
2025-05,ST-3008,3,5
2025-05,ST-3009,0,3
2025-05,ST-3012,0,1
2025-05,ST-3013,2,1
2025-05,ST-3017,42,20
2025-05,ST-3019,6,8
2025-05,ST-302,1,1
2025-05,ST-3020,9,9
2025-05,ST-3021,0,1
2025-05,ST-3024,0,2
2025-05,ST-3025,0,2
2025-05,ST-3029,1,2
2025-05,ST-303,0,1
2025-05,ST-3032,3,0
2025-05,ST-3033,1,4
2025-05,ST-3037,1,0
2025-05,ST-3038,1,1
2025-05,ST-304,0,3
2025-05,ST-3042,1,6
2025-05,ST-3043,2,4
2025-05,ST-3044,4,4
2025-05,ST-3049,2,3
2025-05,ST-3051,5,6
2025-05,ST-3052,0,5
2025-05,ST-3053,0,1
2025-05,ST-3054,9,2
2025-05,ST-3056,13,24
2025-05,ST-3059,2,0
2025-05,ST-306,3,0
2025-05,ST-3061,5,6
2025-05,ST-3062,8,4
2025-05,ST-3066,4,8
2025-05,ST-3069,4,5
2025-05,ST-307,6,9
2025-05,ST-3070,4,6
2025-05,ST-3071,1,0
2025-05,ST-3075,8,5
2025-05,ST-3077,18,10
2025-05,ST-3078,7,9
2025-05,ST-3079,9,13
2025-05,ST-3083,6,28
2025-05,ST-3084,2,1
2025-05,ST-3086,0,8
2025-05,ST-309,1,1
2025-05,ST-3090,30,26
2025-05,ST-3092,2,0
2025-05,ST-3094,1,4
2025-05,ST-3095,2,0
2025-05,ST-3096,2,1
2025-05,ST-3098,6,6
2025-05,ST-3099,3,6
2025-05,ST-31,3,8
2025-05,ST-3100,6,0
2025-05,ST-3101,5,0
2025-05,ST-3102,1,1
2025-05,ST-3104,3,0
2025-05,ST-3105,8,2
2025-05,ST-3106,2,2
2025-05,ST-3108,3,1
2025-05,ST-311,4,5
2025-05,ST-3111,0,1
2025-05,ST-3112,31,16
2025-05,ST-3113,4,6
2025-05,ST-3116,0,1
2025-05,ST-3117,1,0
2025-05,ST-3118,1,0
2025-05,ST-3120,1,0
2025-05,ST-3121,3,9
2025-05,ST-3130,1,0
2025-05,ST-3131,0,1
2025-05,ST-3133,1,1
2025-05,ST-3135,0,3
2025-05,ST-3138,1,2
2025-05,ST-3139,5,1
2025-05,ST-3140,4,3
2025-05,ST-3142,9,16
2025-05,ST-3143,5,5
2025-05,ST-3145,1,0
2025-05,ST-3148,2,4
2025-05,ST-315,0,1
2025-05,ST-3150,1,0
2025-05,ST-3151,1,3
2025-05,ST-3160,12,9
2025-05,ST-3161,5,11
2025-05,ST-3162,0,1
2025-05,ST-3164,1,2
2025-05,ST-3168,2,0
2025-05,ST-317,0,1
2025-05,ST-3172,1,1
2025-05,ST-3182,0,1
2025-05,ST-3185,1,0
2025-05,ST-3187,1,2
2025-05,ST-3188,0,1
2025-05,ST-32,19,21
2025-05,ST-3202,2,2
2025-05,ST-3203,0,1
2025-05,ST-3204,12,12
2025-05,ST-3205,17,16
2025-05,ST-3206,0,2
2025-05,ST-3208,2,2
2025-05,ST-3212,1,0
2025-05,ST-3213,1,1
2025-05,ST-3214,10,8
2025-05,ST-3219,1,0
2025-05,ST-322,1,0
2025-05,ST-3221,3,0
2025-05,ST-3225,0,1
2025-05,ST-3226,0,2
2025-05,ST-3227,2,0
2025-05,ST-3228,2,0
2025-05,ST-3233,0,1
2025-05,ST-3235,0,6
2025-05,ST-3238,3,5
2025-05,ST-3239,41,36
2025-05,ST-324,4,2
2025-05,ST-3240,1,0
2025-05,ST-3242,3,0
2025-05,ST-3243,0,3
2025-05,ST-3244,2,1
2025-05,ST-3247,1,0
2025-05,ST-3249,21,10
2025-05,ST-3254,4,4
2025-05,ST-3258,3,3
2025-05,ST-3259,1,1
2025-05,ST-326,2,0
2025-05,ST-3263,0,1
2025-05,ST-3264,0,1
2025-05,ST-3265,1,1
2025-05,ST-3267,4,1
2025-05,ST-327,3,5
2025-05,ST-3270,2,0
2025-05,ST-3272,1,1
2025-05,ST-328,8,6
2025-05,ST-3281,1,0
2025-05,ST-329,6,3
2025-05,ST-3291,9,12
2025-05,ST-3293,0,1
2025-05,ST-3297,15,7
2025-05,ST-330,14,7
2025-05,ST-3300,7,7
2025-05,ST-3301,1,0
2025-05,ST-3303,1,0
2025-05,ST-3304,0,4
2025-05,ST-3305,2,3
2025-05,ST-3309,6,1
2025-05,ST-331,17,10
2025-05,ST-3310,3,3
2025-05,ST-3314,5,1
2025-05,ST-3315,12,11
2025-05,ST-3316,1,0
2025-05,ST-3317,2,1
2025-05,ST-3318,1,2
2025-05,ST-332,15,4
2025-05,ST-3320,4,3
2025-05,ST-3321,2,3
2025-05,ST-3325,15,11
2025-05,ST-3326,16,14
2025-05,ST-3328,2,2
2025-05,ST-3330,1,0
2025-05,ST-3331,1,1
2025-05,ST-3332,6,3
2025-05,ST-3333,3,5
2025-05,ST-3334,6,4
2025-05,ST-3337,1,0
2025-05,ST-334,7,2
2025-05,ST-3341,1,1
2025-05,ST-3342,10,18
2025-05,ST-3344,1,1
2025-05,ST-3347,2,1
2025-05,ST-3348,1,0
2025-05,ST-335,4,5
2025-05,ST-3351,1,6
2025-05,ST-3352,1,0
2025-05,ST-3353,0,1
2025-05,ST-3354,7,2
2025-05,ST-3355,4,7
2025-05,ST-3356,2,3
2025-05,ST-336,8,1
2025-05,ST-3361,5,7
2025-05,ST-3362,2,2
2025-05,ST-3365,1,1
2025-05,ST-3366,2,2
2025-05,ST-3367,0,1
2025-05,ST-3368,1,0
2025-05,ST-3369,2,0
2025-05,ST-338,37,38
2025-05,ST-339,35,22
2025-05,ST-340,45,33
2025-05,ST-341,8,10
2025-05,ST-342,6,19
2025-05,ST-343,20,14
2025-05,ST-344,21,16
2025-05,ST-346,6,3
2025-05,ST-349,1,0
2025-05,ST-35,4,2
2025-05,ST-350,2,6
2025-05,ST-351,4,2
2025-05,ST-352,2,1
2025-05,ST-354,1,4
2025-05,ST-357,4,5
2025-05,ST-358,1,1
2025-05,ST-359,2,3
2025-05,ST-36,5,2
2025-05,ST-360,5,1
2025-05,ST-361,1,1
2025-05,ST-362,9,5
2025-05,ST-366,62,62
2025-05,ST-369,11,9
2025-05,ST-37,2,5
2025-05,ST-370,2,2
2025-05,ST-375,11,10
2025-05,ST-376,11,14
2025-05,ST-378,5,1
2025-05,ST-379,2,3
2025-05,ST-381,0,1
2025-05,ST-382,1,2
2025-05,ST-384,0,1
2025-05,ST-385,3,2
2025-05,ST-387,1,2
2025-05,ST-388,0,1
2025-05,ST-39,0,1
2025-05,ST-390,0,3
2025-05,ST-391,9,3
2025-05,ST-392,2,1
2025-05,ST-398,1,2
2025-05,ST-4,27,28
2025-05,ST-40,1,1
2025-05,ST-400,7,3
2025-05,ST-401,19,33
2025-05,ST-402,1,2
2025-05,ST-403,4,0
2025-05,ST-404,4,10
2025-05,ST-405,1,0
2025-05,ST-406,2,0
2025-05,ST-407,4,3
2025-05,ST-408,6,4
2025-05,ST-409,0,1
2025-05,ST-41,6,3
2025-05,ST-410,1,1
2025-05,ST-413,11,7
2025-05,ST-414,5,15
2025-05,ST-418,2,0
2025-05,ST-419,0,1
2025-05,ST-420,2,2
2025-05,ST-421,5,8
2025-05,ST-422,3,1
2025-05,ST-425,1,0
2025-05,ST-426,51,36
2025-05,ST-428,0,1
2025-05,ST-43,1,4
2025-05,ST-431,0,5
2025-05,ST-435,17,4
2025-05,ST-436,4,5
2025-05,ST-437,5,4
2025-05,ST-438,5,4
2025-05,ST-439,2,4
2025-05,ST-440,4,0
2025-05,ST-441,0,1
2025-05,ST-442,49,105
2025-05,ST-443,6,4
2025-05,ST-445,4,3
2025-05,ST-446,28,45
2025-05,ST-450,0,1
2025-05,ST-453,0,3
2025-05,ST-455,3,2
2025-05,ST-456,1,1
2025-05,ST-459,1,0
2025-05,ST-46,9,7
2025-05,ST-460,2,1
2025-05,ST-462,12,8
2025-05,ST-463,1,0
2025-05,ST-465,1,0
2025-05,ST-47,23,34
2025-05,ST-470,2,0
2025-05,ST-473,0,1
2025-05,ST-475,1,2
2025-05,ST-478,0,1
2025-05,ST-479,0,1
2025-05,ST-480,1,0
2025-05,ST-482,10,9
2025-05,ST-483,18,27
2025-05,ST-485,1,5
2025-05,ST-486,0,1
2025-05,ST-488,0,2
2025-05,ST-490,0,1
2025-05,ST-491,1,1
2025-05,ST-492,0,2
2025-05,ST-493,2,5
2025-05,ST-494,0,1
2025-05,ST-496,4,8
2025-05,ST-497,2,1
2025-05,ST-5,20,27
2025-05,ST-50,6,4
2025-05,ST-502,2,2
2025-05,ST-503,7,1
2025-05,ST-506,26,38
2025-05,ST-51,7,4
2025-05,ST-510,0,1
2025-05,ST-513,0,2
2025-05,ST-516,4,5
2025-05,ST-518,2,2
2025-05,ST-519,2,3
2025-05,ST-52,20,10
2025-05,ST-522,3,2
2025-05,ST-525,1,0
2025-05,ST-528,1,1
2025-05,ST-53,4,6
2025-05,ST-533,3,0
2025-05,ST-534,1,0
2025-05,ST-535,0,3
2025-05,ST-536,1,0
2025-05,ST-539,19,17
2025-05,ST-540,5,1
2025-05,ST-541,1,2
2025-05,ST-542,7,4
2025-05,ST-544,2,5
2025-05,ST-546,0,4
2025-05,ST-547,8,10
2025-05,ST-548,1,4
2025-05,ST-55,39,24
2025-05,ST-550,14,6
2025-05,ST-551,1,0
2025-05,ST-553,2,0
2025-05,ST-555,1,1
2025-05,ST-558,1,1
2025-05,ST-560,3,1
2025-05,ST-561,2,0
2025-05,ST-562,0,1
2025-05,ST-563,1,2
2025-05,ST-564,1,3
2025-05,ST-565,0,2
2025-05,ST-568,1,0
2025-05,ST-570,1,0
2025-05,ST-571,1,0
2025-05,ST-579,1,0
2025-05,ST-580,0,2
2025-05,ST-587,0,1
2025-05,ST-59,0,8
2025-05,ST-590,0,2
2025-05,ST-596,1,0
2025-05,ST-6,17,7
2025-05,ST-60,4,1
2025-05,ST-600,2,3
2025-05,ST-602,2,2
2025-05,ST-603,2,2
2025-05,ST-604,2,2
2025-05,ST-614,1,1
2025-05,ST-616,1,2
2025-05,ST-62,5,4
2025-05,ST-622,0,1
2025-05,ST-623,16,22
2025-05,ST-624,1,0
2025-05,ST-629,0,1
2025-05,ST-63,10,11
2025-05,ST-630,2,0
2025-05,ST-632,3,0
2025-05,ST-64,28,23
2025-05,ST-641,1,5
2025-05,ST-643,0,1
2025-05,ST-646,0,2
2025-05,ST-650,2,0
2025-05,ST-651,1,0
2025-05,ST-655,3,1
2025-05,ST-66,3,4
2025-05,ST-660,1,2
2025-05,ST-662,3,2
2025-05,ST-663,0,2
2025-05,ST-664,3,3
2025-05,ST-668,1,2
2025-05,ST-67,13,16
2025-05,ST-68,2,0
2025-05,ST-683,16,32
2025-05,ST-687,1,1
2025-05,ST-69,3,0
2025-05,ST-691,0,1
2025-05,ST-692,20,43
2025-05,ST-693,23,24
2025-05,ST-695,22,12
2025-05,ST-696,3,5
2025-05,ST-697,3,3
2025-05,ST-699,0,2
2025-05,ST-7,4,2
2025-05,ST-70,10,3
2025-05,ST-700,2,1
2025-05,ST-702,12,8
2025-05,ST-703,0,1
2025-05,ST-71,4,2
2025-05,ST-714,0,2
2025-05,ST-715,1,0
2025-05,ST-72,0,14
2025-05,ST-724,1,0
2025-05,ST-728,0,2
2025-05,ST-729,2,0
2025-05,ST-73,222,184
2025-05,ST-733,0,1
2025-05,ST-735,0,3
2025-05,ST-745,2,3
2025-05,ST-747,1,4
2025-05,ST-748,48,61
2025-05,ST-749,65,193
2025-05,ST-750,46,37
2025-05,ST-753,0,1
2025-05,ST-758,1,0
2025-05,ST-760,2,1
2025-05,ST-761,2,5
2025-05,ST-764,2,0
2025-05,ST-765,1,2
2025-05,ST-768,2,2
2025-05,ST-769,3,4
2025-05,ST-771,1,1
2025-05,ST-772,4,5
2025-05,ST-773,1,0
2025-05,ST-777,55,53
2025-05,ST-779,1,0
2025-05,ST-780,11,12
2025-05,ST-784,16,22
2025-05,ST-786,1,0
2025-05,ST-787,9,7
2025-05,ST-788,3,4
2025-05,ST-789,1,0
2025-05,ST-790,5,0
2025-05,ST-791,15,18
2025-05,ST-792,9,3
2025-05,ST-793,14,21
2025-05,ST-794,4,3
2025-05,ST-795,5,0
2025-05,ST-796,1,0
2025-05,ST-797,2,2
2025-05,ST-799,12,22
2025-05,ST-8,46,56
2025-05,ST-80,2,5
2025-05,ST-801,1,6
2025-05,ST-802,3,2
2025-05,ST-808,2,0
2025-05,ST-81,2,2
2025-05,ST-810,3,2
2025-05,ST-811,4,4
2025-05,ST-812,1,1
2025-05,ST-813,0,1
2025-05,ST-814,2,1
2025-05,ST-815,2,1
2025-05,ST-816,1,1
2025-05,ST-82,1,2
2025-05,ST-821,4,3
2025-05,ST-825,2,0
2025-05,ST-827,15,12
2025-05,ST-83,3,0
2025-05,ST-830,1,0
2025-05,ST-831,0,2
2025-05,ST-834,3,1
2025-05,ST-839,3,3
2025-05,ST-84,0,1
2025-05,ST-840,14,14
2025-05,ST-842,4,0
2025-05,ST-847,1,1
2025-05,ST-85,14,8
2025-05,ST-852,0,1
2025-05,ST-86,1,1
2025-05,ST-866,1,1
2025-05,ST-87,12,4
2025-05,ST-873,1,0
2025-05,ST-877,14,20
2025-05,ST-886,1,1
2025-05,ST-887,1,0
2025-05,ST-89,6,9
2025-05,ST-891,70,42
2025-05,ST-892,2,3
2025-05,ST-894,1,1
2025-05,ST-9,10,13
2025-05,ST-90,3,1
2025-05,ST-900,2,3
2025-05,ST-903,2,0
2025-05,ST-904,1,0
2025-05,ST-908,3,1
2025-05,ST-910,3,3
2025-05,ST-918,1,2
2025-05,ST-919,0,1
2025-05,ST-92,4,2
2025-05,ST-923,1,0
2025-05,ST-924,0,1
2025-05,ST-928,1,6
2025-05,ST-93,2,1
2025-05,ST-930,0,1
2025-05,ST-931,1,1
2025-05,ST-932,8,1
2025-05,ST-935,1,0
2025-05,ST-936,0,3
2025-05,ST-94,5,5
2025-05,ST-942,2,0
2025-05,ST-943,19,10
2025-05,ST-944,2,2
2025-05,ST-946,6,10
2025-05,ST-947,2,0
2025-05,ST-949,0,1
2025-05,ST-95,1,0
2025-05,ST-950,1,3
2025-05,ST-951,2,0
2025-05,ST-953,1,0
2025-05,ST-956,0,2
2025-05,ST-957,1,4
2025-05,ST-959,6,3
2025-05,ST-96,1,1
2025-05,ST-962,6,0
2025-05,ST-963,3,8
2025-05,ST-964,1,2
2025-05,ST-965,0,1
2025-05,ST-966,3,1
2025-05,ST-968,7,7
2025-05,ST-97,2,3
2025-05,ST-971,4,1
2025-05,ST-972,4,3
2025-05,ST-974,3,3
2025-05,ST-975,4,1
2025-05,ST-976,2,3
2025-05,ST-977,8,7
2025-05,ST-978,12,3
2025-05,ST-979,2,0
2025-05,ST-98,2,0
2025-05,ST-980,8,19
2025-05,ST-983,1,3
2025-05,ST-984,2,1
2025-05,ST-986,1,2
2025-05,ST-987,24,29
2025-05,ST-988,8,5
2025-05,ST-99,139,172
2025-05,ST-991,0,1
2025-05,ST-992,3,3
2025-05,ST-994,2,0
2025-05,ST-996,0,2
2025-06,\N,0,28
2025-06,ST-10,28,20
2025-06,ST-1002,3,0
2025-06,ST-1005,2,2
2025-06,ST-1013,0,1
2025-06,ST-1014,1,0
2025-06,ST-1015,2,0
2025-06,ST-1019,1,8
2025-06,ST-102,0,3
2025-06,ST-1024,2,1
2025-06,ST-1028,2,2
2025-06,ST-1035,0,3
2025-06,ST-1036,0,1
2025-06,ST-1041,6,2
2025-06,ST-1046,4,8
2025-06,ST-1047,5,3
2025-06,ST-105,6,5
2025-06,ST-1050,2,0
2025-06,ST-1058,0,1
2025-06,ST-1061,1,0
2025-06,ST-1062,2,0
2025-06,ST-1063,2,3
2025-06,ST-1064,1,4
2025-06,ST-1065,37,22
2025-06,ST-1067,1,6
2025-06,ST-1069,1,1
2025-06,ST-107,38,52
2025-06,ST-1070,5,3
2025-06,ST-1072,6,0
2025-06,ST-1076,3,2
2025-06,ST-1078,2,0
2025-06,ST-108,32,33
2025-06,ST-1081,2,2
2025-06,ST-1083,1,6
2025-06,ST-1086,2,2
2025-06,ST-1087,13,20
2025-06,ST-1088,3,0
2025-06,ST-109,15,20
2025-06,ST-1098,0,1
2025-06,ST-1099,0,4
2025-06,ST-1103,1,0
2025-06,ST-1104,4,5
2025-06,ST-1105,1,0
2025-06,ST-1109,1,1
2025-06,ST-111,9,13
2025-06,ST-1110,1,0
2025-06,ST-1111,9,8
2025-06,ST-1114,2,0
2025-06,ST-112,11,9
2025-06,ST-1121,0,1
2025-06,ST-1124,1,0
2025-06,ST-1132,1,0
2025-06,ST-114,3,2
2025-06,ST-1140,3,1
2025-06,ST-1148,1,0
2025-06,ST-1149,1,2
2025-06,ST-1150,7,4
2025-06,ST-1151,5,0
2025-06,ST-1152,1,1
2025-06,ST-1158,0,1
2025-06,ST-116,1,5
2025-06,ST-1161,1,1
2025-06,ST-1163,2,1
2025-06,ST-1164,1,3
2025-06,ST-1166,1,2
2025-06,ST-1168,1,2
2025-06,ST-1169,1,11
2025-06,ST-117,5,6
2025-06,ST-1171,16,29
2025-06,ST-1172,6,6
2025-06,ST-1173,8,9
2025-06,ST-1174,9,11
2025-06,ST-1177,0,1
2025-06,ST-1178,5,1
2025-06,ST-1179,0,1
2025-06,ST-118,24,31
2025-06,ST-1181,6,5
2025-06,ST-1184,1,0
2025-06,ST-1185,2,0
2025-06,ST-1186,0,2
2025-06,ST-1188,1,2
2025-06,ST-119,4,2
2025-06,ST-1190,5,4
2025-06,ST-1191,10,16
2025-06,ST-1192,0,1
2025-06,ST-1193,0,6
2025-06,ST-1194,1,1
2025-06,ST-1195,32,22
2025-06,ST-1197,4,1
2025-06,ST-1198,4,8
2025-06,ST-1199,187,161
2025-06,ST-12,9,11
2025-06,ST-1201,7,4
2025-06,ST-1202,7,7
2025-06,ST-1203,0,1
2025-06,ST-1206,1,0
2025-06,ST-121,24,12
2025-06,ST-1215,2,2
2025-06,ST-1220,1,1
2025-06,ST-1224,4,0
2025-06,ST-1228,1,0
2025-06,ST-1229,2,0
2025-06,ST-123,0,2
2025-06,ST-1237,2,5
2025-06,ST-1239,1,1
2025-06,ST-124,2,1
2025-06,ST-1243,1,3
2025-06,ST-1245,2,5
2025-06,ST-1246,2,4
2025-06,ST-1248,0,1
2025-06,ST-1249,3,1
2025-06,ST-125,8,2
2025-06,ST-1250,1,1
2025-06,ST-1251,8,6
2025-06,ST-126,12,16
2025-06,ST-1260,1,1
2025-06,ST-1263,0,1
2025-06,ST-1267,2,3
2025-06,ST-1268,1,0
2025-06,ST-1270,1,0
2025-06,ST-1273,0,1
2025-06,ST-1275,0,1
2025-06,ST-1279,2,4
2025-06,ST-1285,0,1
2025-06,ST-130,24,17
2025-06,ST-1300,1,2
2025-06,ST-1305,1,0
2025-06,ST-1306,0,1
2025-06,ST-1310,1,1
2025-06,ST-1317,6,4
2025-06,ST-132,4,2
2025-06,ST-1321,1,3
2025-06,ST-1325,11,12
2025-06,ST-1326,62,63
2025-06,ST-1329,1,0
2025-06,ST-1331,3,0
2025-06,ST-1332,2,1
2025-06,ST-1334,6,1
2025-06,ST-1335,1,2
2025-06,ST-1337,3,3
2025-06,ST-1339,12,15
2025-06,ST-134,10,9
2025-06,ST-1341,1,1
2025-06,ST-1342,1,0
2025-06,ST-1343,7,21
2025-06,ST-1344,25,46
2025-06,ST-1345,1,1
2025-06,ST-1349,8,13
2025-06,ST-1352,5,2
2025-06,ST-1353,0,2
2025-06,ST-1357,1,1
2025-06,ST-136,14,12
2025-06,ST-1361,1,1
2025-06,ST-1364,1,2
2025-06,ST-1365,2,15
2025-06,ST-1366,2,1
2025-06,ST-137,24,21
2025-06,ST-1372,32,34
2025-06,ST-1373,1,0
2025-06,ST-1375,1,0
2025-06,ST-1376,23,13
2025-06,ST-138,24,26
2025-06,ST-1383,2,0
2025-06,ST-1387,0,1
2025-06,ST-1389,1,2
2025-06,ST-140,26,26
2025-06,ST-1403,2,0
2025-06,ST-1406,1,1
2025-06,ST-1409,3,8
2025-06,ST-1410,0,2
2025-06,ST-1417,2,0
2025-06,ST-142,30,10
2025-06,ST-1420,2,4
2025-06,ST-143,18,29
2025-06,ST-1432,10,23
2025-06,ST-1435,17,17
2025-06,ST-1436,1,1
2025-06,ST-1437,4,2
2025-06,ST-1439,6,12
2025-06,ST-144,11,17
2025-06,ST-1440,17,21
2025-06,ST-1441,18,19
2025-06,ST-1442,2,3
2025-06,ST-1443,23,19
2025-06,ST-1445,10,14
2025-06,ST-1446,4,5
2025-06,ST-145,8,11
2025-06,ST-1455,1,0
2025-06,ST-1456,2,1
2025-06,ST-1457,0,3
2025-06,ST-147,9,10
2025-06,ST-1474,6,3
2025-06,ST-148,3,3
2025-06,ST-1483,4,5
2025-06,ST-1486,1,0
2025-06,ST-1492,0,4
2025-06,ST-15,28,52
2025-06,ST-150,10,7
2025-06,ST-1503,2,0
2025-06,ST-1506,1,2
2025-06,ST-1507,0,1
2025-06,ST-1509,1,0
2025-06,ST-151,13,20
2025-06,ST-1512,1,1
2025-06,ST-1519,12,11
2025-06,ST-152,17,8
2025-06,ST-1521,0,1
2025-06,ST-1522,2,1
2025-06,ST-1526,0,4
2025-06,ST-1529,1,1
2025-06,ST-153,5,8
2025-06,ST-1531,1,0
2025-06,ST-154,6,6
2025-06,ST-1541,2,0
2025-06,ST-1542,1,0
2025-06,ST-1543,1,1
2025-06,ST-1544,2,1
2025-06,ST-1545,4,7
2025-06,ST-1546,8,5
2025-06,ST-1547,4,4
2025-06,ST-155,16,17
2025-06,ST-1553,1,2
2025-06,ST-1554,3,5
2025-06,ST-1555,17,21
2025-06,ST-1556,7,6
2025-06,ST-156,2,3
2025-06,ST-1566,3,3
2025-06,ST-157,5,1
2025-06,ST-1574,1,1
2025-06,ST-1575,1,2
2025-06,ST-1576,9,8
2025-06,ST-1577,6,10
2025-06,ST-158,2,4
2025-06,ST-1580,0,3
2025-06,ST-1582,3,5
2025-06,ST-1584,13,12
2025-06,ST-1585,2,3
2025-06,ST-1586,6,2
2025-06,ST-159,5,6
2025-06,ST-1590,5,6
2025-06,ST-1599,8,6
2025-06,ST-160,2,4
2025-06,ST-1602,2,2
2025-06,ST-1603,10,0
2025-06,ST-1605,5,7
2025-06,ST-1606,31,21
2025-06,ST-1607,10,5
2025-06,ST-1608,10,23
2025-06,ST-1609,14,15
2025-06,ST-161,1,0
2025-06,ST-1610,20,18
2025-06,ST-1611,19,13
2025-06,ST-1615,2,2
2025-06,ST-1617,2,0
2025-06,ST-1619,9,8
2025-06,ST-162,32,26
2025-06,ST-1625,3,2
2025-06,ST-1627,1,1
2025-06,ST-1628,0,1
2025-06,ST-163,17,11
2025-06,ST-1632,3,6
2025-06,ST-1636,5,3
2025-06,ST-1637,3,1
2025-06,ST-1641,1,0
2025-06,ST-1642,1,0
2025-06,ST-1645,2,1
2025-06,ST-1649,1,0
2025-06,ST-165,2,1
2025-06,ST-1650,1,2
2025-06,ST-1653,1,2
2025-06,ST-1657,1,2
2025-06,ST-1660,16,21
2025-06,ST-1661,21,17
2025-06,ST-1663,2,2
2025-06,ST-1667,1,1
2025-06,ST-1668,11,11
2025-06,ST-1670,8,12
2025-06,ST-1671,1,3
2025-06,ST-1675,0,5
2025-06,ST-1679,8,5
2025-06,ST-168,6,6
2025-06,ST-1680,7,3
2025-06,ST-1681,21,8
2025-06,ST-1687,5,2
2025-06,ST-1688,3,2
2025-06,ST-1689,4,2
2025-06,ST-169,27,28
2025-06,ST-1691,1,2
2025-06,ST-1692,1,0
2025-06,ST-1694,0,1
2025-06,ST-1698,1,0
