"년월","대여소명","대여건수","반납건수"
"202401","247. 당산역 10번출구 앞","1","0"
"202401","248. 초원아파트 앞","3","3"
"202401","249. 여의도중학교 옆","11","14"
"202401","250. 대림아파트 사거리","0","2"
"202401","2502. 서초역1번출구 앞","0","1"
"202401","2504. 신사역 4번출구 뒤","2","0"
"202401","2505. 우성아파트사거리 (기업은행앞)","0","1"
"202401","2515.서초초등학교 후문","0","5"
"202401","2521.서초 크로바타워 앞","1","0"
"202401","2523.뉴코아 킴스클럽 앞","0","1"
"202401","2525.반포쇼핑타운 2동 앞","4","2"
"202401","2531.멤피스아파트 앞","1","2"
"202401","2535.신반포역 3번출구 뒤","0","1"
"202401","2538.사평리근린공원","0","3"
"202401","2542.신논현타워 앞","1","0"
"202401","2547. 반포래미안 리오센트","0","1"
"202401","259. 대방역6번출구","1","1"
"202401","2608. 송파구청","3","1"
"202401","2619. 석촌고분역 4번출구","1","2"
"202401","262. 영문초등학교 사거리","0","1"
"202401","2621. 한성백제역 2번 출구","1","2"
"202401","2622. 올림픽공원역 3번출구","1","3"
"202401","2632.석촌고분역 2번 출구","1","0"
"202401","2635.잠실새내역 1번출구","1","0"
"202401","2637. 아시아지하보도 14번 출구","0","1"
"202401","2639.석촌역 8번출구","0","2"
"202401","2645.잠실나들목2(엘스아파트136동)","3","2"
"202401","2646.레이크펠리스101동앞","1","1"
"202401","2647.잠실 자전거 수리센터 앞","1","0"
"202401","268. 그랜드컨벤션센터 앞","1","0"
"202401","2701. 마곡나루역 5번출구 뒤편","1","0"
"202401","2715.마곡나루역 2번 출구 ","1","0"
"202401","2717.LG유플러스 마곡사옥","2","1"
"202401","272. 당산육갑문","11","11"
"202401","2723.마곡 필네이처","0","1"
"202401","2725.서울식물원 식물문화센터","4","0"
"202401","2728.마곡나루역 3번 출구","1","6"
"202401","2744.강서세무서 앞","0","1"
"202401","275. 신동아아파트","6","5"
"202401","276. 영등포로터리2","3","1"
"202401","282. 신한은행 대림동지점","2","0"
"202401","2824.미래사랑어린이공원 앞","1","2"
"202401","286. 우성아파트 교차로","2","2"
"202401","291. 문래동 하이테크 시티","0","1"
"202401","293. 충북 미래관","0","1"
"202401","296.KT플라자 영등포점","3","4"
"202401","299.여의도 순복음교회","1","1"
"202401","300. 정동사거리","0","1"
"202401","3002.벽산상암스마트큐브 ","2","2"
"202401","3006. 상암월드컵파크5단지(상암중학교)","2","1"
"202401","3009. 홍대입구역 사거리","7","3"
"202401","301. 경복궁역 7번출구 앞","1","0"
"202401","3010.홍대입구역 3번출구","6","12"
"202401","302. 경복궁역 4번출구 뒤","5","4"
"202401","303. 광화문역 1번출구 앞","1","0"
"202401","305. 종로구청 옆","1","0"
"202401","307. 서울역사박물관 앞","1","1"
"202401","310. 청계광장 옆","2","2"
"202401","3100. 북성초교","1","5"
"202401","3101. 서대문구청","1","0"
"202401","3102. 연희삼거리","0","3"
"202401","3113. 독립문 앞","0","1"
"202401","3116.신촌역 4번출구","3","1"
"202401","3117.이화여대 인문관 인근","2","1"
"202401","3119.연희 브라운스톤 아파트 앞","4","2"
"202401","3134.SK리쳄블(서울아리수본부)","2","1"
"202401","314. 국립현대미술관","4","2"
"202401","316. 종각역 1번출구 앞","1","0"
"202401","318. 광교사거리 남측","3","4"
"202401","320. 을지로입구역 4번출구 앞","6","5"
"202401","3202.당산롯데캐슬프레스티지","4","2"
"202401","321. KEB 하나금융그룹 명동사옥 옆","18","12"
"202401","322. 명동성당 앞","2","3"
"202401","324. 신세계백화점 본점 앞","7","13"
"202401","326. 안국역 5번출구 앞","4","1"
"202401","327. 낙원상가 옆","4","4"
"202401","328. 탑골공원 앞","4","8"
"202401","329. 청계2가 사거리 옆","5","3"
"202401","331. 을지로2가 사거리 북측","0","1"
"202401","332. 을지로2가 사거리 남측","0","1"
"202401","334. 종로3가역 2번출구 뒤","3","4"
"202401","335. 종로3가역 15번출구 앞","8","2"
"202401","336. 충무로역 6번출구 앞","5","9"
"202401","337. 창경궁 입구","7","6"
"202401","338. 세운스퀘어 앞","2","1"
"202401","339. 종로4가 사거리","2","7"
"202401","340. 혜화동 로터리","2","2"
"202401","3405.파크팰리스","1","0"
"202401","3407.안국동사거리(신)","9","4"
"202401","3408.종로타워빌딩","2","3"
"202401","341. 혜화역 3번출구 뒤","1","0"
"202401","3410.종로3가역 8번출구","7","2"
"202401","3411.종묘","5","5"
"202401","3412.세운상가","3","2"
"202401","3414.종로5가역 4번출구","18","11"
"202401","3415.동대문역6번출구","8","10"
"202401","3416.동묘앞역 6번출구","3","2"
"202401","342. 대학로 마로니에공원","2","5"
"202401","3420. 성균관대입구 사거리 B","2","0"
"202401","3421.혜화역 1번출구","1","3"
"202401","3422.성균관대 정문","0","1"
"202401","343. 힐스테이트창경궁 아파트 앞","3","6"
"202401","3432.종로2가 사거리","2","2"
"202401","344. 성균관대 E하우스 앞","4","2"
"202401","345. 서울보증보험본사 앞","4","4"
"202401","346. 맥스타일 앞","15","9"
"202401","347. 동대문역사문화공원역 9번출구 앞","9","3"
"202401","349. 어린이도서관","1","1"
"202401","3505. 신양초교앞 교차로","0","1"
"202401","3506. 영동대교 북단","0","1"
"202401","3509. 세종사이버대학교","1","0"
"202401","3515. 서울숲 관리사무소","12","13"
"202401","3518. 군자역 7번출구뒤","2","4"
"202401","352. 중앙고입구 삼거리","2","0"
"202401","353. 재동초교 앞 삼거리","13","4"
"202401","3533. 건대입구역 사거리(롯데백화점)","9","4"
"202401","3534. 건대입구역 5번출구 뒤","4","7"
"202401","3543. 세종대학교(학술정보원)","0","1"
"202401","3544.한양대역 3번 출구","1","1"
"202401","3548.뚝섬역 6번출구","7","2"
"202401","3549.건영아파트 앞","0","1"
"202401","355. 서울사대부설초등학교 앞","2","0"
"202401","3550.금호나들목","1","1"
"202401","3552.서울숲 공영주차장앞","3","4"
"202401","3557.서울숲리버뷰자이APT105동 앞","0","1"
"202401","3559.성동구민종합체육센터 앞","7","5"
"202401","356. KT혜화지사 앞","4","1"
"202401","3560.성동구 견인차량 보관소 앞","5","6"
"202401","3569.건대병원후문","4","1"
"202401","3570.구의역 리버비스타 오피스텔","0","1"
"202401","3571.화양 APT(횡단보도 옆)","0","3"
"202401","3575. 자양사거리(서원빌딩)","1","1"
"202401","358. 성균관대입구 사거리 A","2","3"
"202401","3582.화양동 우체국","1","0"
"202401","359. 원남동사거리","3","3"
"202401","3600.사근빗물펌프장 건너편","2","4"
"202401","3606. 신사동주민센터 옆","0","2"
"202401","361. 동묘앞역 1번출구 뒤","4","3"
"202401","362. 청계8가사거리 A","1","0"
"202401","3622. 은마아파트입구 사거리(1)","0","1"
"202401","3627. 압구정나들목","3","1"
"202401","3629. 청담사거리(신한오피스텔빌딩 앞)","0","1"
"202401","363. 신설동역 11번출구 뒤","2","0"
"202401","3647. 구룡역 1번 출구","1","0"
"202401","3649. 구룡역 5번 출구","1","2"
"202401","3671. 둔촌동역교차로","2","2"
"202401","368. SK 서린빌딩 앞","2","3"
"202401","371. 동대입구역 6번출구 뒤","4","2"
"202401","3760. 발산역 8번 출구","0","1"
"202401","3778. 김포공항입구 교차로","1","2"
"202401","3786. 강서힐스테이트 상가 앞","2","1"
"202401","379. 서울역9번출구","2","2"
"202401","3796. 송정역 3번출구 앞","0","1"
"202401","3797. 마곡수명산파크7단지 710동 앞","1","1"
"202401","380. CJ제일제당 앞","29","32"
"202401","381. 장충체육관","0","1"
"202401","3818. 은천교회 앞","2","0"
"202401","383. 신당역 12번 출구 뒤","6","5"
"202401","385. 종각역 5번출구","1","2"
"202401","3863. 동일로58길 입구","3","1"
"202401","387. 훈련원공원주차장 앞","24","16"
"202401","3881. 신자초교입구 교차로","1","2"
"202401","3891. 군자역4번출구","3","0"
"202401","390. 충무로역 1번출구","0","4"
"202401","3904. 테크노마트 앞","1","2"
"202401","391. 시립미술관","2","0"
"202401","3914. 신도림쌍용플래티넘노블아파트 앞","1","1"
"202401","393. 동대문역 8번 출구","13","29"
"202401","397. 종묘공영주차장 건너편","8","5"
"202401","398. 을지로3가역 3번출구","9","4"
"202401","399. 서울역 센트럴 자이아파트","1","0"
"202401","4004. 당고개입구오거리 당현천변","1","1"
"202401","4005. 중계2차 한화꿈에그린 101동 인근","1","1"
"202401","4014. 당고개역 3번 출구","1","1"
"202401","4029. 청소년수련관 후문","1","1"
"202401","4087. 우이교 교차로","1","0"
"202401","409. 누리꿈스퀘어 옆","0","1"
"202401","4102. 휘경1동주민센터 앞","0","1"
"202401","4104. 외대앞역 교차로","1","1"
"202401","4105. 서울교통공사사거리 교통섬","3","1"
"202401","4122. 청계9가교차로 앞","1","1"
"202401","413. 상암월드컵파크 3단지 후문","1","0"
"202401","4135. 삼성생명 앞","0","1"
"202401","415. DMC역 9번출구 앞","1","0"
"202401","417. DMC역 2번출구 옆","1","1"
"202401","418. 월드컵경기장역 3번출구 옆","2","2"
"202401","419. 홈플러스 마포점 앞","2","2"
"202401","4213. 마포구중앙도서관 정문 앞","0","1"
"202401","4216. 망원정 앞","2","1"
"202401","4217. 한강공원 망원나들목","6","7"
"202401","422. 문화비축기지","0","1"
"202401","4222. 서울디자인고등학교 앞","1","4"
"202401","4233. 코오롱아파트사거리","1","6"
"202401","4244. 당인리발전소 공원 앞","3","2"
"202401","4246. 상수역새마을금고","1","0"
"202401","4248. 신촌 교보빌딩","1","1"
"202401","4269. 연희IC 남측","1","1"
"202401","4271. 충정로역 1번 출구","1","1"
"202401","4274. 신촌 파랑고래 입구","7","5"
"202401","428. 명보사거리","4","0"
"202401","430. 장충동먹자골목 앞","2","2"
"202401","431. 청계천 영도교","3","3"
"202401","4313. 반포종합운동장","2","2"
"202401","4318. 방배역 2번 출구","0","2"
"202401","433. 을지로입구역 2번출구","4","7"
"202401","435. SK 남산빌딩","4","0"
"202401","4353. 코오롱디지털타워 3차앞","0","1"
"202401","4362. 행당중학교 후문","2","1"
"202401","437. 대흥역 1번출구","1","1"
"202401","4373. 서울숲 지식산업센터","2","2"
"202401","4377. 우영테크노센터 앞","5","1"
"202401","4381. 더스페이스타워 앞","2","2"
"202401","4385. 용답동 우체국 주변","1","2"
"202401","4389. 서울숲역3번출구","1","3"
"202401","4393. 상원삼거리 장안철교 아래","1","1"
"202401","440. 하늘공원 입구","0","1"
"202401","441.염천교사거리","0","2"
"202401","4414. 안암역 3번 출구","0","1"
"202401","442.서울역 서부","0","1"
"202401","445.대한상공회의소","2","1"
"202401","4452. 삼성SDS","1","0"
"202401","4465. 건영아파트앞 사거리","1","1"
"202401","4480. 가락시장 남1문 사거리","0","1"
"202401","4481. 올림픽공원 북2문 B","1","1"
"202401","4483. 잠실나들목4","2","0"
"202401","4484. 잠실나루역4번출구뒤","1","2"
"202401","4491. 장지역 1번출구","1","0"
"202401","450. 효자동 삼거리","0","1"
"202401","451. 청와대앞길","1","0"
"202401","452. 동대문 종합시장 버스정류장","0","1"
"202401","453. 종로오가 지하쇼핑센터 14번출구","12","19"
"202401","454. 종로2가 버스정류장 (종각방향)","1","0"
"202401","4543. 오목교역 6번 출구","2","0"
"202401","455. 종로6가역 버스정류장(동대문 방향)","4","8"
"202401","4552. 코레일유통본사","2","1"
"202401","4553. 당산삼성2차아파트","1","1"
"202401","4556. 리버뷰신안인스빌1차 후문","1","1"
"202401","4557. 리버뷰신안인스빌2차 후문","1","1"
"202401","4559. 신길역 2번출구","1","1"
"202401","456. 숭인2동 주민센터 입구","1","2"
"202401","4561. 양평역 1번출구","5","4"
"202401","4564. 63스퀘어","6","3"
"202401","4565. 영등포 신세계백화점","5","3"
"202401","4568. 영등포로터리","0","1"
"202401","457. 종로꽃시장 입구 옆","2","2"
"202401","4574. 영등포시장역 포레나영등포","1","2"
"202401","458. 광화문역 5번출구","5","5"
"202401","4585. 국회6문","3","2"
"202401","4588.양남사거리2","1","1"
"202401","4598. 오목교 동측 지하보도","0","2"
"202401","4601.양평역2번출구 뒤","0","2"
"202401","4604. 원효로다목적체육관 앞","1","0"
"202401","4607. 국립중앙박물관 -용산가족공원 앞","3","1"
"202401","4608. 국립중앙박물관 정문 앞","2","3"
"202401","4610. 한남나인원 105동 앞","1","0"
"202401","4611. 국제루터교회 앞","3","0"
"202401","4612. 한남 준 J,FSS 앞","0","2"
"202401","4613. 서울갤러리아 앞","1","2"
"202401","4615. 크라운호텔앞 버스정류소","1","2"
"202401","4616. 신용산지하차도 앞","0","1"
"202401","4619. 한강트럼프월드3차 앞","1","2"
"202401","4620. 삼각지역 14번 출구 앞(교통섬)","2","1"
"202401","4621. 남산도서관 앞","4","1"
"202401","4622. 한강중학교 앞 버스정류장","2","0"
"202401","4623. 라인프랜즈이태원점 앞","5","3"
"202401","4627. 효창공원앞역 5번출구 옆","2","1"
"202401","4633. 센트럴파크타워 앞","0","2"
"202401","4634. 이태원역 3번 출구","3","4"
"202401","4637. 용산시티파크 101동 앞","4","3"
"202401","4639. 동빙고근린공원","1","1"
"202401","464. 삼청동 골목","2","2"
"202401","4643. 한가람아파트 앞","1","0"
"202401","465. 삼청공원 앞","0","1"
"202401","466.롯데호텔","5","1"
"202401","467.한국은행","4","4"
"202401","468.웨스틴 조선호텔","2","8"
"202401","469.회현역 1번출구","2","4"
"202401","470.회현역 7번출구","1","0"
"202401","4705. 웰니스센터(민방위교육장 앞)","3","4"
"202401","4707. 청계3가 사거리","5","8"
"202401","4708. 조계사앞사거리","5","2"
"202401","471.회현사거리 남측","12","7"
"202401","4710. 자교교회 앞","0","2"
"202401","4713. 현대 뜨레비앙 아파트 앞","4","3"
"202401","4718. 광화문역 6번출구 옆 A","2","1"
"202401","474.동대문역사문화공원역 1번출구 뒤편","35","26"
"202401","475.DDP 패션몰","18","18"
"202401","476.광희문","0","6"
"202401","4761. 중부경찰서앞사거리 건너편","3","5"
"202401","4762. 국제빌딩","1","1"
"202401","4765. 동대문디자인플라자","23","14"
"202401","4768. 서울도시건축전시관","1","4"
"202401","477.앰배서더 호텔 주변","5","4"
"202401","4774. 을지로입구역 8번출구","7","0"
"202401","4775. 을지로지하쇼핑센터","2","4"
"202401","4776. 신세계면세점","5","7"
"202401","4784. 중부경찰서앞 사거리","1","4"
"202401","4785. 롯데시티호텔","1","1"
"202401","479.동대입구역 3번 출구","1","3"
"202401","4791. 명동역9번 출구","6","29"
"202401","4792. 퇴계로4가 교차로(중구청)","4","4"
"202401","4793. 동대문역사문화공원역 5번출구","2","2"
"202401","4794. 서울역 서부교차로(3)","4","5"
"202401","4796. 부산은행","7","4"
"202401","4797. KG타워 앞","2","0"
"202401","4798. 황학동롯데캐슬","3","2"
"202401","481.신당역 10번 출구","2","0"
"202401","4812. 묵동 이마트 앞","1","1"
"202401","484.도동삼거리","2","0"
"202401","485.서울역5번출구","5","0"
"202401","4852. 서울복합물류 게이트 1","0","1"
"202401","4856. 올림픽공원 서1문 앞","1","1"
"202401","4859. 잠실나루 나들목","0","2"
"202401","4863. 잠실나들목5","2","5"
"202401","4865. 한성백제역 1번출구 뒤","0","1"
"202401","487.신석초교앞 교차로 교통섬","1","1"
"202401","488.푸르메병원","1","1"
"202401","4891. 위례포레나송파","2","0"
"202401","490.가온문화공원","0","1"
"202401","4903. 신사스퀘어","1","0"
"202401","4906. 섬유센터 앞","2","2"
"202401","4907. 극동스포츠 앞","2","1"
"202401","4909. 노보텔 앰배서더 앞","2","0"
"202401","4913. 레베쌍트 빌딩 앞","2","0"
"202401","4914. 도심공항타워 앞","3","0"
"202401","4915. 영동중앙교회 버스정류장","2","0"
"202401","4929. 파스쿠찌 청담사거리점 앞","0","3"
"202401","493.홍대입구역 6번출구","1","4"
"202401","495.염리초등학교 앞","0","1"
"202401","497.합정동주민센터 앞","0","1"
"202401","498.연남동주민센터 앞","0","2"
"202401","502. 자양(뚝섬한강공원)역 1번출구 앞","17","15"
"202401","5072. 김포공항입구 교통섬","1","0"
"202401","5073. 우장산역 헤링턴타워 앞","1","2"
"202401","5084. 강서우체국","1","0"
"202401","511. 서울숲역 5번 출구 옆","2","0"
"202401","512. 뚝섬역 1번 출구 옆","1","1"
"202401","514. 성수사거리 버스정류장 앞","1","0"
"202401","518. 청계천 박물관 앞","0","1"
"202401","521. 왕십리역 11번 출구 앞","1","0"
"202401","522. 금호역 1번출구 앞","0","1"
"202401","526. 용답토속공원 앞","1","0"
"202401","529. 장한평역 8번 출구 앞","1","0"
"202401","530. 청계벽산아파트 앞","1","0"
"202401","5320. 한국스포츠정책과학원 앞","2","0"
"202401","5328.롯데캐슬시그니처아파트 앞","1","0"
"202401","535. 응봉삼거리","1","1"
"202401","536. 행당역 2번출구 앞","0","1"
"202401","542. 강변역 4번출구 뒤","1","1"
"202401","543. 구의공원(테크노마트 앞)","0","1"
"202401","546. 잠실대교북단 교차로","1","1"
"202401","550. 서울시설공단 앞","0","2"
"202401","551. 구의삼성쉐르빌 앞","0","1"
"202401","558. 성동광진 교육지원청 앞","0","1"
"202401","559. 왕십리역 4번 출구 건너편","1","2"
"202401","561. 서울숲역 2번출구 앞","0","1"
"202401","562. 군자지하보도 앞","1","0"
"202401","565. 옥수역 3번출구","4","13"
"202401","567. 성수역 2번출구 앞","0","1"
"202401","569. 응봉현대아파트 정류소","1","1"
"202401","571. 세종대학교 대양AI센터","1","0"
"202401","5752. 풍납백제문화공원 옆 인근","1","1"
"202401","5764. 한국체육대학교","1","1"
"202401","5768.방이삼거리","2","1"
"202401","578. 성동세무서 부근","0","1"
"202401","583. 청계천 생태교실 앞","1","3"
"202401","585. 성수2가1동 공영주차장 인근","0","1"
"202401","5853. 여의도역2번출구 앞","0","1"
"202401","5854. 신한금융투자 앞","0","4"
"202401","5855. 하이투자증권 앞","7","2"
"202401","5858. 영등포역5번출구","3","4"
"202401","5859. 여의도 삼부아파트","5","2"
"202401","5865.더리브오피스텔 앞","1","0"
"202401","5866.포레나 당산","1","2"
"202401","587. 유니베라 앞","0","4"
"202401","5870. LG트윈타워 앞","1","3"
"202401","588. 뚝섬 유원지역","1","3"
"202401","589. 성수역3번출구","8","8"
"202401","590. 건국대학교 (입학정보관)","1","0"
"202401","6053. 중부세무서 앞","0","1"
"202401","6054.청구e편한세상아파트 113동 앞","4","3"
"202401","6055. 한국경제","2","0"
"202401","609. 제기2교","2","1"
"202401","612. 시립동부병원 앞 사거리","1","0"
"202401","613. 신설동역 10번출구 앞","1","1"
"202401","630. 동대문구 보건소","1","0"
"202401","633. 청량리 기업은행 앞","2","2"
"202401","641. 용두역 4번출구","1","1"
"202401","642. 신답역 사거리","1","1"
"202401","660. 동의보감타워","2","1"
"202401","668.서울축산농협(장안지점)","0","1"
"202401","673.안암골벽산아파트(후문)","1","1"
"202401","703. 오목교역 7번출구 앞","1","1"
"202401","723. SBS방송국","0","1"
"202401","731. 서울시 도로환경관리센터","2","1"
"202401","739. 신월사거리","2","2"
