일시,대여소,대여건수,반납건수
202203,3919. 구로역·NC신구로점 버스정류장(구로역 방면),1,0
202203,393. 동대문역 8번 출구,1,2
202203,3956. 대륭테크노타운21차 앞,0,1
202203,3963. 에이스 하드웨어(시흥대로 396) 앞,0,1
202203,397. 종묘공영주차장 건너편,3,2
202203,3983. 금천구청역 1번 출구,1,0
202203,399. 서울역 센트럴 자이아파트,4,2
202203,4041. 공릉역3번출구,0,1
202203,405. DMC빌 앞,3,4
202203,4065. 창동역 1번출구 앞,1,1
202203,4077. 도봉제1교,4,6
202203,408. LG CNS앞,1,0
202203,409. 누리꿈스퀘어 옆,1,0
202203,4102. 휘경1동주민센터 앞,1,1
202203,4103. 휘경sk뷰아파트 앞,1,0
202203,4104. 외대앞역 교차로,3,1
202203,4117. 휘경119안전센터 앞,1,0
202203,412. DMC산학협력연구센터 앞,0,1
202203,4122. 청계9가교차로 앞,2,2
202203,4125. 회기역 2-①번출구,6,1
202203,414. 상암동주민센터 옆,0,1
202203,417. DMC역 2번출구 옆,3,0
202203,4173. 중대후문 마을버스정류장,1,0
202203,418. 월드컵경기장역 3번출구 옆,4,0
202203,419. 홈플러스 앞,0,1
202203,4202. 프런트원(공덕역4번출구 앞),0,1
202203,4206. 광흥창역5번출구,0,1
202203,4211. 시석빌딩 앞,7,5
202203,4217. 한강공원 망원나들목,19,30
202203,4218. 디지털매직스페이스,1,0
202203,4220. 신촌 청년주택,4,1
202203,4233. 코오롱아파트사거리,7,2
202203,4234. 에스테반,0,1
202203,4244. 당인리발전소 공원 앞,3,2
202203,4262. 서대문자연사박물관 입구,1,2
202203,4264. 홍남교 버스정류장,1,0
202203,4306. 서래공원 앞,1,1
202203,4307. 고투몰 gate 15옆,1,0
202203,431. 청계천 영도교,2,3
202203,4312. 반포미도2차아파트 옆,0,1
202203,4313. 반포종합운동장,4,0
202203,433. 을지로입구역 2번출구,1,0
202203,"4330. 반포한강공원입구,씨티21옆",10,11
202203,434. 신당 래미안 버스정류장,0,1
202203,435. SK 남산빌딩,1,1
202203,4353. 코오롱디지털타워 3차앞,2,1
202203,436. 이대역 5번출구,2,1
202203,4362. 행당중학교 후문,2,16
202203,437. 대흥역 1번출구,0,2
202203,4373. 서울숲 지식산업센터,1,1
202203,438. 성산2-1 공영주차장,1,0
202203,4381. 더스페이스타워 앞,1,2
202203,4382. 페코텍글로벌허브빌딩 앞,1,1
202203,440. 하늘공원 입구,0,8
202203,4414. 안암역 3번 출구,4,4
202203,4420. 성북구 한예종 캠퍼스 별관,0,1
202203,443.호암아트홀,1,0
202203,4457. 아산병원 기숙사 부근,2,0
202203,4464. 올림픽공원 북2문,0,1
202203,4481. 올림픽공원 북2문 2,2,2
202203,4483. 잠실나들목4,1,4
202203,4484. 잠실나루역4번출구뒤,0,3
202203,4486. 홈플러스 잠실점,2,2
202203,452. 동대문 종합시장 버스정류장,1,0
202203,453. 종로오가 지하쇼핑센터 14번출구,2,1
202203,455. 종로6가역 버스정류장(동대문 방향),1,0
202203,4557. 리버뷰신안인스빌2차 후문,0,1
202203,4559. 신길역 2번출구,0,1
202203,4561. 양평역 1번출구,3,3
202203,4564. 63스퀘어,0,7
202203,4565. 영등포 신세계백화점,0,2
202203,457. 종로꽃시장 입구 옆,2,1
202203,4574. 영등포시장역 포레나영등포,0,1
202203,458. 광화문역 5번출구,2,1
202203,4585. 국회6문,0,4
202203,4589. KRX한국거래소(1),1,0
202203,4590. KRX한국거래소(2),1,1
202203,4592. 신길우성4차아파트,4,3
202203,4594. 양평교 영등포대여소,6,5
202203,4602. 숙명여대앞 버스정류소 주변,0,2
202203,4603. 한강GS에클라트 건너편 교통섬,2,0
202203,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",5,1
202203,4607. 국립중앙박물관 -용산가족공원 앞,0,1
202203,4609. 파크타워 104동 앞,1,0
202203,4610. 한남나인원 105동 앞,2,0
202203,4611. 국제루터교회 앞,1,0
202203,4613. 서울갤러리아 앞,0,1
202203,4615. 크라운호텔앞 버스정류소,4,2
202203,4619. 한강트럼프월드3차 앞,4,5
202203,4621. 남산도서관 앞,0,2
202203,4622. 한강중학교 앞 버스정류장,1,2
202203,4623. 라인프랜즈이태원점 앞,1,1
202203,4629. 한강초교보도육교 앞,5,7
202203,4633. 센트럴파크타워 앞,0,1
202203,4634. 이태원역 3번 출구,1,3
202203,4652. 신사두산위브2차아파트 앞,0,1
202203,466.롯데호텔,3,1
202203,4665. 응암역3번 출구(서부경찰서 방면),0,1
202203,468.웨스틴 조선호텔,1,0
202203,469.회현역 1번출구,0,2
202203,470.회현역 7번출구,1,2
202203,4703. 쌍용아파트2단지 정문,2,2
202203,4705. 웰니스센터(민방위교육장 앞),1,0
202203,4707. 청계3가 사거리,1,2
202203,4708. 조계사앞사거리,0,2
202203,471.회현사거리 남측,1,1
202203,4710. 자교교회 앞,4,6
202203,4713. 현대 뜨레비앙 아파트 앞,1,0
202203,472.삼일교(시그니쳐 타워),1,1
202203,473.을지로4가역 9번출구,1,1
202203,474.동대문역사문화공원역 1번출구 뒤편,1,1
202203,475.DDP 패션몰,0,1
202203,476.광희문,4,4
202203,4760. 서울역 7번출구,0,1
202203,4761. 탐앤탐스 을지로3가점,0,1
202203,4765. 동대문디자인플라자,2,2
202203,4768. 서울도시건축전시관,2,2
202203,477.앰배서더 호텔 주변,1,0
202203,4778. 대신파이낸스센터,2,4
202203,4782. 서소문역사공원,0,1
202203,4784. 중부경찰서앞 사거리,1,0
202203,4791. 명동역9번 출구,3,1
202203,4792. 퇴계로4가 교차로(중구청),1,0
202203,4793. 동대문역사문화공원역 5번출구,1,1
202203,4796. 부산은행,1,7
202203,480.약수역 6번 출구,0,4
202203,4801. 충정로역 2호선(엘리베이터 앞),1,1
202203,4819. 면목동 새싹어린이공원 앞,1,0
202203,485.서울역5번출구,2,4
202203,4861. 거여삼거리,1,0
202203,4864. 송파사거리,1,0
202203,4868. 석촌호수 서호 남단,0,2
202203,487.신석초교앞 교차로 교통섬,0,4
202203,4870. 몽촌토성역 3번 출구,3,0
202203,490.가온문화공원,1,0
202203,491.월드컵파크 4단지,1,1
202203,492.성산시영아파트 후문,1,3
202203,493.홍대입구역 6번출구,3,12
202203,495.염리초등학교 앞,1,0
202203,497.합정동주민센터 앞,0,1
202203,498.연남동주민센터 앞,0,4
202203,500. 어린이대공원역 3번출구 앞,3,3
202203,501. 광진구의회 앞,2,2
202203,502. 뚝섬유원지역 1번출구 앞,26,39
202203,5065. 허준박물관삼거리,1,2
202203,508. 성수아카데미타워 앞,1,0
202203,509. 이마트 버스정류소 옆,2,3
202203,510. 서울숲 남문 버스정류소 옆,10,10
202203,511. 서울숲역 5번 출구 옆,6,3
202203,512. 뚝섬역 1번 출구 옆,4,6
202203,513. 뚝섬역 5번 출구 정류소 옆,1,0
202203,514. 성수사거리 버스정류장 앞,6,5
202203,521. 왕십리역 11번 출구 앞,4,0
202203,524. 래미안금호하이리버 아파트 102동 옆,1,5
202203,525. 한양대병원사거리,2,0
202203,529. 장한평역 8번 출구 앞,1,0
202203,534. 금호사거리,1,0
202203,539. 군자교교차로,0,3
202203,542. 강변역 4번출구 뒤,2,1
202203,544. 광남중학교,1,0
202203,546. 잠실대교북단 교차로,0,2
202203,548. 자양나들목,2,1
202203,558. 성동광진 교육지원청 앞,1,0
202203,560. 비전교회 앞,0,2
202203,561. 서울숲역 2번출구 앞,10,1
202203,562. 군자지하보도 앞,2,0
202203,565. 옥수역 3번출구,8,14
202203,567. 성수역 2번출구 앞,0,1
202203,571. 어린이대공원역6번출구,4,1
202203,574. 아차산역4번출구,1,0
202203,582. 경일중학교 앞,2,2
202203,583. 청계천 생태교실 앞,3,3
202203,584. 광진광장 교통섬,5,0
202203,585. 성수2가1동 공영주차장 인근,5,3
202203,5852. 대림동현대2차 201동 앞,3,0
202203,587. 유니베라 앞,1,1
202203,588. 뚝섬 유원지역,8,3
202203,589. 성수역3번출구,0,2
202203,590. 건국대학교 (입학정보관),0,1
202203,592. 건국대학교 학생회관,2,1
202203,604. 답십리초등학교 옆 공원,1,0
202203,605. 신설동역8번출구,5,4
202203,606. 휘경공고앞,1,1
202203,608. 전농삼성아파트,0,1
202203,609. 제기2교,1,2
202203,612. 시립동부병원 앞 사거리,1,1
202203,613. 신설동역 10번출구 앞,0,1
202203,615. 용두동 래미안허브리츠아파트 앞,3,1
202203,617. 청솔우성아파트 앞,0,1
202203,622. 전농사거리 교통섬,0,1
202203,623. 서울시립대 정문 앞,0,1
202203,626. 군자교 서측 녹지대,1,0
202203,627. 장안동삼거리 교통섬,0,1
202203,633. 청량리 기업은행 앞,1,1
202203,634. 외국어대 정문 앞,3,2
202203,636. 세종대왕기념관 교차로,1,2
202203,637. KAIST 경영대학 앞,1,1
202203,639. 서울시립대 후문,2,2
202203,642. 신답역 사거리,2,2
202203,656. 영휘원 교차로,0,1
202203,659. 제기역1번출구,2,2
202203,664. 서울시립대 건설공학관,4,4
202203,674.고대앞사거리 교통섬,13,14
202203,677.청량리역 4번 5번출구 사이,1,0
202203,680.꿈마루어린이도서관 앞,0,2
202203,703. 오목교역 7번출구 앞,1,3
202203,708. 서울출입국관리사무소 앞,3,0
202203,726. 목동3단지 시내버스정류장,1,1
202203,731. 서울시 도로환경관리센터,2,2
202203,749. 이대목동병원보도육교,1,1
202203,780.신정교 하부,4,7
202203,800. 목월공원 앞,1,1
202203,802. 한강진역 2번 출구 앞,0,2
202203,805. 문배어린이공원 앞,5,4
202203,806. 전자랜드 본관 앞,0,1
202203,807. 서울역 12번 출구 앞,1,4
202203,808. 서빙고동 금호맨션 앞,0,1
202203,809. 한남 유수지 복개주차장,6,2
202203,810. 이태원지하보도,8,9
202203,811. 녹사평역1번출구,4,4
202203,812. 용산전쟁기념관,1,0
202203,813. 삼각지역 3번출구,5,0
202203,815. LIG강촌아파트 103동앞,1,3
202203,816. 신용산역 6번출구 앞,4,1
202203,818. 숙명여대 입구 교차로,11,7
202203,819. 선린인터넷 고등학교,0,1
202203,820. 청파동입구 교차로,1,0
202203,822. 이촌1동 마을공원,1,0
202203,825. 서빙고동 주민센터 앞,11,15
202203,829. 베르가모앞,7,13
202203,832. 이촌1동 주민센터 뒤,2,1
202203,834. 효창공원앞역 3번출구 뒤,1,1
202203,835. 남영역 건너편,1,2
202203,836. 현대자동차서비스 앞,8,1
202203,837. 한남나들목 입구,5,12
202203,838. 숙대입구역 4번출구,8,1
202203,839. 보광동 삼성리버빌아파트 앞,3,2
202203,841. 신용산역 1번 출구,3,1
202203,843. 녹사평역 광장,7,3
202203,846. 용산중학교,30,25
202203,847. 국방부민원실옆,0,1
202203,848. 삼각지12번 출구,1,4
202203,849. 삼각지 자이아파트,0,1
202203,852.청암자이APT(103동),0,5
202203,853.용산역 맞은편,4,3
202203,855.이촌역5번출구 앞,0,1
202203,857. 현대 안성타워,1,0
202203,860.LG한강 자이아파트 앞,4,2
202203,863.이촌역2번 출구,1,2
202203,864.순천향대학병원(한남오거리),2,2
202203,869.노들섬 동측 앞,3,6
202203,870.노들섬 서측 앞,8,11
202203,907. CJ 드림시티,2,2
202203,913. 이마트 버스정류장(서부경찰서 방면),2,1
202203,914. 새절역 2번출구,1,1
202203,915. 증산역 4번출구,0,1
202203,965. 서울특별시 은평병원,1,0
202203,972. 수색역,1,1
202204,1001. 광진교 남단 사거리(천호공원 방면),1,0
202204,1002. 해공공원(천호동),0,2
202204,1004. 삼성광나루아파트 버스정류장,1,3
202204,1008. 암사역 3번출구(국민은행앞),0,2
202204,1009. 천호역4번출구(현대백화점),3,2
202204,1016. 해뜨는 주유소옆 리엔파크 109동앞,0,1
202204,1018. 둔촌 주공 GS 맞은편,0,1
202204,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1,0
202204,102. 망원역 1번출구 앞,12,3
202204,1028. 포레스 주상복합 빌딩,2,1
202204,1029. 성내어울터,2,1
202204,103. 망원역 2번출구 앞,10,15
202204,104. 합정역 1번출구 앞,16,10
202204,105. 합정역 5번출구 앞,4,14
202204,106. 합정역 7번출구 앞,50,45
202204,107. 신한은행 서교동지점,7,3
202204,108. 서교동 사거리,19,26
202204,1082.중앙보훈병원역3번출구,1,0
202204,1083.광문고교사거리(아이파크),1,0
202204,1084. 윤선생빌딩(JYP사옥),3,1
202204,1088.풍납사거리(강동),1,0
202204,109. 제일빌딩 앞,14,8
202204,1090.상일동역 2번출구 앞,2,1
202204,1108. 공항시장역 2번출구 뒤,0,1
202204,111. 상수역 2번출구 앞,19,28
202204,1117. 등촌5단지아파트 버스정류장,0,2
202204,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),1,2
202204,1119. 염창동 한마음아파트 앞,0,1
202204,112. 극동방송국 앞,7,27
202204,1122. 황금내근린공원,3,5
202204,1124. 발산역 6번 출구 뒤,0,1
202204,113. 홍대입구역 2번출구 앞,49,32
202204,114. 홍대입구역 8번출구 앞,44,38
202204,1148. 볏골공원,1,0
202204,115. 마스타 빌딩 앞,7,9
202204,1151. 마곡역1번출구,1,0
202204,"1153. 발산역 1번, 9번 인근 대여소",12,2
202204,1157. 강서구청,1,0
202204,1158. 가양역 8번출구,2,5
202204,116. 일진아이윌아파트 옆,13,10
202204,1160. 양천향교역 7번출구앞,2,1
202204,1168. 마곡엠밸리10단지 앞,3,1
202204,117. 홍은사거리,3,1
202204,1172. 가양3동 주민센터,0,1
202204,118. 광흥창역 2번출구 앞,1,0
202204,1182. KBS 스포츠월드,0,1
202204,119. 서강나루 공원,7,19
202204,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1,0
202204,1195. 코오롱One&Only타워,1,3
202204,1197. 엠펠리체 호텔 건너편,1,3
202204,120. 신수동 사거리,1,0
202204,1203. 밀리아나2빌딩 앞,0,1
202204,1204. 거여역 3번출구,2,0
202204,1205. 종합운동장역 4번출구,17,2
202204,1206. 9호선종합운동장역 9번출구,4,2
202204,1207. 마천중앙시장,3,3
202204,1209. 잠실나루역 (2번 출구 쪽),4,3
202204,121. 마포소방서 앞,1,0
202204,1210. 롯데월드타워(잠실역2번출구 쪽),13,14
202204,1211. 방이삼거리,2,5
202204,1215. 올림픽공원역 1번출구 앞,3,1
202204,1218. 방이역 4번출구,5,6
202204,122. 신성기사식당 앞,4,3
202204,1222. 잠실새내역 5번 출구 뒤,7,6
202204,1224. 아시아지하보도 2번 출구,7,4
202204,1226. 잠실4동 주민센터 옆,0,1
202204,1227. 거여역 8번출구 뒤,2,0
202204,1231. 잠실역 6번출구,6,8
202204,1232. 잠실주공 521동 건너편,7,2
202204,1233. 잠실3거리(갤러리아팰리스),12,13
202204,1235. 잠실트리지움310동 옆,1,0
202204,124. 서강대 정문 건너편,4,10
202204,1243. 문정 법조단지7,1,0
202204,1244. 문정 법조단지8,0,1
202204,1246. 문정 법조단지10,0,4
202204,1248. 방이초등학교,3,0
202204,125. 서강대 남문 옆,8,1
202204,1251. 석촌역 2번출구,1,0
202204,1253. 오금역 3번 출구 뒤,1,1
202204,1257. 가락시장역 사거리,1,0
202204,126. 서강대 후문 옆,6,4
202204,1262. 송파여성문화회관 앞,2,2
202204,1264. 천호역 10번 출구 앞,3,2
202204,1267. 올림픽공원 남2문 앞,0,1
202204,1268. 몽촌토성역 1번출구 옆,11,18
202204,1269. 리센츠아파트 ,4,1
202204,1274. 영파여고 앞,1,0
202204,1275. 거여초등학교 옆,0,1
202204,1278. 송파구청 교차로,5,3
202204,128. 신촌역(2호선) 1번출구 옆,18,10
202204,1286. 위례중앙푸르지오 1단지 앞,0,1
202204,129. 신촌역(2호선) 6번출구 옆,12,10
202204,1291. 서울체육고등학교 앞,2,0
202204,1293. 석촌호수 서호 사거리,3,1
202204,1295. 잠실역 8번출구,3,35
202204,1296. 석촌호수교차로 (송파나루근린공원 앞),0,8
202204,1297. 석촌호수교차로(동호 팔각정 앞),5,2
202204,130. 신촌역(2호선) 7번출구 앞,10,17
202204,1306. 한성대입구역2번출구,1,3
202204,1308. 안암로터리 버스정류장 앞,5,13
202204,131. 증산2교,5,4
202204,1318. 길음역 3번출구 뒤,3,0
202204,1321. 국민은행 종암동지점 앞,7,4
202204,1323. 월곡역 입구 육교 밑,3,2
202204,1328. 월곡역 3번출구,1,1
202204,1332. 석계역 5번출구 건너편,2,0
202204,1333. 석관초등학교 앞,1,0
202204,1337. 돈암성당 옆,14,7
202204,134. 연세로 명물길,16,18
202204,1343. 한성대7번출구 앞,1,0
202204,135. 명물길 원형무대 앞,15,4
202204,1351. 안암2교 옆,2,0
202204,1354. 고려대학교 2번출구,10,5
202204,1355. 보문2교,13,4
202204,1357. 북한산보국문역,1,3
202204,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,6,8
202204,1360. 정릉역,1,0
202204,1363. 보문4교 인근,1,1
202204,1366. 일신초등학교 옆,2,0
202204,1368. 성신여대입구 교차로,1,1
202204,1369. 미아사거리,1,1
202204,137. 신촌기차역입구 교차로,1,4
202204,1372. KEB은행 고대점,12,6
202204,1373. 성북구보건소 건너편,0,1
202204,138. 신촌동 제1공영주차장 앞,1,2
202204,1381.석계역 4번출구 뒤,1,1
202204,1384.성신여대입구역 5번출구,2,2
202204,1385.성신여대입구역 3번출구 앞,2,0
202204,139. 연세대 정문 건너편,4,4
202204,1390.석관래미안아트리치,0,1
202204,140. 이화여대 후문,17,14
202204,141. 연대 대운동장 옆,1,0
202204,142. 아현역 4번출구 앞,3,0
202204,1425. 용마문화복지센터,0,2
202204,1426. 면목도시개발아파트 1동 앞,0,4
202204,1427. 용마산역 1번출구,0,1
202204,1429. 장안중학교,2,0
202204,143. 공덕역 2번출구,0,2
202204,1437. 늘푸른공원 앞,1,0
202204,144. 공덕역 8번출구,7,8
202204,1444. 면목4치안센터,2,3
202204,1447. 면목역 3번출구,1,1
202204,1449. 상봉역 1번출구,2,0
202204,145. 공덕역 5번출구,1,2
202204,1451. 중랑세무서,4,2
202204,1452. 겸재교 진입부,3,2
202204,1455. 상봉역 2번 출구,1,0
202204,1458. 상봉터미널2,1,1
202204,146. 마포역 2번출구 뒤,13,13
202204,147. 마포역 4번출구 뒤,16,9
202204,148. 용강동 주민센터 앞,1,1
202204,150. 서강대역 2번출구 앞,3,5
202204,"1501. 미아역 3번,4번 출구 사이",0,2
202204,1503. 이디야 커피 수유역점 앞,3,1
202204,1522. 월드전기조명인테리어(우이동),1,0
202204,153. 성산2교 사거리,2,2
202204,1531. 미아사거리 1번 출구,1,0
202204,1535. 효성인텔리안 앞,0,1
202204,1536. 번동 두산위브 101동 옆,1,0
202204,1537. 북한산 우이역,1,0
202204,154. 마포구청역 ,1,0
202204,1546. 송천동우체국,1,1
202204,1564.4.19민주묘지역 1번출구,3,2
202204,1565.대한병원앞,1,2
202204,1569.수유역2번출구,0,1
202204,157. 애오개역 4번출구 앞,1,2
202204,1572. 우이동 먹거리마을,1,0
202204,159. 이대역 4번 출구,0,5
202204,160. 북아현동 가구거리,5,1
202204,1606. 태릉입구역 3번출구 ,1,0
202204,1608. 공릉역 1번 출구 앞,0,2
202204,1611. 과기대 입구(우),7,2
202204,1619. 중계동 하나프라자빌딩 앞(중1-1),0,1
202204,1625. 상계역(4번출구),1,2
202204,163. 명지전문대학교 정문 앞,0,1
202204,1636. 상계주공2단지 버스정류장 옆,3,2
202204,1643. 태릉입구역 8번출구,5,8
202204,1653. 노원역1번출구,0,2
202204,1655. 공릉1단지아파트,2,1
202204,1656. 중앙하이츠 아파트 입구,0,2
202204,1661. 당현천근린공원,1,1
202204,1662. 노원역7번출구,0,1
202204,1668. 중계역 6번출구,1,0
202204,1670. 노원경찰서교차로,1,0
202204,1674. 서울북부고용센터앞,2,0
202204,1686. 상계주공10단지 종합상가 앞,1,0
202204,1691. 노원정보도서관,0,1
202204,1692. 온곡초교 교차로,1,1
202204,1703. 도봉산광역환승센터앞 ,1,0
202204,171. 임광빌딩 앞,0,2
202204,1720. 도봉구청 옆(중랑천변),3,3
202204,1721. 창동역 2번출구 ,1,0
202204,1727. 서울도봉초등학교인근,0,1
202204,1729. 파리바게트앞,0,1
202204,1730. 도봉산역 교차로 앞,0,1
202204,"1735. 도봉역 1,2번 출구사이 건너편",1,0
202204,1742. 북한산 코오롱 하늘채,14,14
202204,1744.KT방학지사 앞,1,0
202204,175. 홍연2교옆,6,6
202204,1775.신원리베르텔 앞,2,2
202204,178. 증산3교 앞,1,0
202204,1804. 독산역 2번출구 자전거주차장,1,0
202204,181. 망원초록길 입구,25,11
202204,182. 망원2빗물펌프장 앞,8,14
202204,183. 하늘채코오롱아파트 건너편,7,2
202204,1834. 월드메르디앙 벤처센터 2차,0,1
202204,1835. STX V타워,0,2
202204,184. 7번가피자 서교망원점,3,1
202204,1845. 롯데캐슬골드파크1차 서문,0,1
202204,185. 마포 신수공원 앞,8,10
202204,186. 월드컵공원,15,13
202204,1861.IBK기업은행 석수역 지점 앞,1,1
202204,1862.스타즈호텔독산 빌딩 앞,2,0
202204,1866.서울안천초등학교 옆,0,1
202204,1869.롯데캐슬골드파크3차 301동 앞,1,1
202204,1904. 도림천역 1번 출구 앞,4,5
202204,1906. 신도림역 1번 출구 앞,4,2
202204,191. 서우빌딩,1,2
202204,1911. 구로디지털단지역 앞,6,1
202204,1914. 대림역4번출구,5,1
202204,1925. 동양미래대학교 정문 옆,5,3
202204,1928. 고척스카이돔구장 광장,2,0
202204,194. 증산교 앞,3,3
202204,195. 모래내고가차도 ,4,3
202204,1955. 디지털입구 교차로,1,0
202204,1966. 한마을아파트 정문상가,2,0
202204,1975. 대림역 1번 출입구 밑,1,0
202204,1985. 구로도서관,9,0
202204,199. 서울 월드컵 경기장,14,5
202204,1998. 고척교 교차로,1,2
202204,2002. 노들역 1번출구,5,10
202204,2003. 사육신공원앞,4,6
202204,2007. 유한양행앞,3,4
202204,201. 진미파라곤 앞,16,16
202204,2013. 장승배기역 5번출구,3,2
202204,2015. 신대방삼거리역 6번출구쪽,0,3
202204,202. 국민일보 앞,6,10
202204,2025. 흑석역 1번출구,68,55
202204,2026. 흑석역 4번출구,7,1
202204,2027. 중앙대학교 정문 1,22,17
202204,203. 국회의사당역 3번출구 옆,2,8
202204,2032. 이수역 11번출구쪽,0,1
202204,2033. 사당동 아르테스 웨딩앞,1,0
202204,2034. 사당역 7번출구쪽,0,1
202204,2037. 동작역 5번출구 동작주차공원,13,1
202204,2038. 동작역 7번출구,0,3
202204,204. 국회의사당역 5번출구 옆,6,5
202204,2040. 비계 버스정류소,0,1
202204,205. 산업은행 앞,25,5
202204,2050. 노량진역 5번출구,1,2
202204,2054. 삼익아파트,1,2
202204,2058. 동작경찰서,5,12
202204,206. KBS 앞,18,8
202204,2069. 숭실대 입구역3번 출구 앞,1,6
202204,207. 여의나루역 1번출구 앞,233,186
202204,2070. 노량진역 2번 출구 앞,3,0
202204,2077.노들역 3번출구,40,44
202204,2078.흑석 아크로리버하임(103동),1,4
202204,2079.중앙대학교 중앙광장,10,2
202204,2080. 대방지하보도(대방동경남아너스빌아파트),1,3
202204,2082.7호선 이수역7번출구,1,0
202204,2084.e편한세상 상도노빌리티 앞,2,0
202204,209. 유진투자증권빌딩 앞,9,7
202204,2093.상도SH빌아파트 입구,1,2
202204,2094.숭실대학교(중문) ,2,1
202204,210. IFC몰,34,24
202204,2102. 봉림교 교통섬,3,3
202204,2103. 신림동 우방아파트,1,0
202204,2104. 사당역 5번출구,3,2
202204,2107. 도림천 신화교,1,15
202204,2109. 은천로입구 가로공원,0,2
202204,2111. 서울대입구역 1번출구,1,1
202204,2112. 서울대입구역 마에스트로,4,2
202204,2113. 관악동작견인차량보관소,2,0
202204,2119. 중앙동 동진빌딩,0,1
202204,2122. 낙성대로 입구,0,1
202204,2129. 낙성대 과학전시관,1,1
202204,213. KT앞,3,10
202204,2135. 신림역 5번출구,1,0
202204,2139. 서울신성초등학교,1,2
202204,214. 금융감독원 앞,10,5
202204,2140. 신림1교 교차로,1,2
202204,2145. 은천초등학교 육교,2,0
202204,215. 여의도고교 앞,14,21
202204,2159. 인헌초교,1,0
202204,2164. 관악우체국,0,1
202204,2169. 봉천역 2번출구,1,1
202204,217. NH농협은행 앞,3,1
202204,2171. 서울대입구역 5번출구,1,1
202204,2173. 당곡사거리,1,2
202204,2175. 신림동걷고싶은문화의거리입구,1,0
202204,2176. 보라매공원 보도육교,1,0
202204,2177. 신대방역 2번 출구,3,3
202204,2178. 서울대학교 정문,0,1
202204,2179. 양녕로 입구,1,1
202204,2183. 동방1교,6,6
202204,219. 롯데캐슬엠파이어 옆,8,2
202204,2195.은천교회,1,2
202204,2198.사랑의병원,0,1
202204,220. 미성아파트 A동 앞,2,12
202204,2202.청계산입구역 1번출구,0,1
202204,2203. 청계산입구역 2번출구,1,0
202204,221. 여의도초교 앞,8,11
202204,2210. 반포1동 주민센터 앞,3,0
202204,2213. 고속터미널역 5번출구 앞,1,2
202204,2214. 신반포역 2번출구 앞,10,10
202204,2215. 반포종합운동장 입구,2,1
202204,2217.아크로리버뷰 부지 앞,9,12
202204,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",13,20
202204,222. 시범아파트버스정류장 옆,4,4
202204,2220. 반포본동 주민센터 앞,6,14
202204,2221. 방일초교 마을버스 정류장,1,0
202204,2222.사당역 12번출구 뒤,2,0
202204,2227.방배열린문화센터 앞,1,0
202204,223. 진주아파트상가 앞,2,0
202204,2231. 삼성타운(삼성생명) A동 맞은편,0,1
202204,2235.KT 서초지사 앞,0,1
202204,2239.교대역 6번출구,0,1
202204,224. 롯데캐슬 앞,4,3
202204,2242.양재역 11번 출구 앞,0,2
202204,2244.교육개발원입구 교차로,3,3
202204,225. 앙카라공원 앞,1,0
202204,2250. 서초유치원 맞은편,0,3
202204,2251. 더케이호텔 입구(양재2) ,3,3
202204,2252. 잔디마을 마을버스 정류장,4,3
202204,2255.시민의숲역 1번출구 옆,6,6
202204,2258.구룡사 삼거리,0,3
202204,2259. 잠원역 3번-4번 출구사이 ,0,5
202204,226. 샛강역 1번출구 앞,0,4
202204,2262. 한신16차아파트 119동 앞,47,70
202204,2263. 바우뫼문화복지회관,1,0
202204,2264. 이수역 1번출구,1,1
202204,2266. 서초역 3번출구,5,1
202204,227. 양평2나들목 보행통로 입구,5,13
202204,2271. 내방역 8번출구 앞,1,0
202204,2273. 일동제약 사거리,5,1
202204,2276. 영동1교 (양재천근린공원),5,4
202204,2277. 길마중4교 하부,2,2
202204,2279. 교대역 5번출구뒤,0,5
202204,228. 선유도역 3번출구 앞,6,5
202204,2281. 연세사랑병원신관앞,1,0
202204,2285. LH서초3단지 301동 맞은편,0,2
202204,229. 양평1 보행육교 앞,2,0
202204,2294. 두상빌딩 앞,1,1
202204,2301. 현대고등학교 건너편,12,26
202204,2302. 교보타워 버스정류장(신논현역 3번출구 후면),1,0
202204,2303. 논현역 10번출구,2,5
202204,2304. 대현그린타워,1,0
202204,2306. 압구정역 2번 출구 옆,7,11
202204,2307. 압구정 한양 3차 아파트,5,11
202204,2308. 압구정파출소 앞,10,2
202204,2309. 청담역(우리들병원 앞),1,0
202204,2310. 청담동 맥도날드 옆(위치),2,2
202204,2312. 청담역 13번 출구 앞,1,2
202204,2313. 금원빌딩 앞,9,2
202204,2314. 청담나들목입구,14,17
202204,2315. 봉은사역 5번출구 옆,3,9
202204,2317. 삼성도로공원,6,10
202204,2319. 포스코사거리 서측(수협 삼성동 지점),3,0
202204,2323. 주식회사 오뚜기 정문 앞,2,1
202204,2324. 천주교 대치 2동 교회 옆,3,0
202204,2327. 뱅뱅사거리 랜드마크타워 앞,1,1
202204,2332. 선릉역3번출구,5,3
202204,2333. 양재역 3번출구 주변,2,0
202204,2335. 3호선 매봉역 3번출구앞,2,2
