"년월","대여소명","대여건수","반납건수"
"202407","1209. 잠실나루역 (2번 출구 쪽)","0","6"
"202407","121. 마포소방서 앞","1","0"
"202407","1210. 롯데월드타워(잠실역2번출구 쪽)","51","26"
"202407","1212. 송파역 2번 출구앞","0","2"
"202407","1215. 올림픽공원역 1번출구 앞","1","1"
"202407","1218. 방이역 4번출구","0","1"
"202407","122. 신성기사식당 앞","0","1"
"202407","1221. 삼전역 4번출구","0","1"
"202407","1222. 잠실새내역 5번 출구 뒤","9","4"
"202407","1224. 아시아지하보도 2번 출구","1","0"
"202407","1226. 잠실4동 주민센터 옆","0","1"
"202407","1227. 거여역 8번출구 뒤","1","0"
"202407","123. 문화촌 공원","1","3"
"202407","1231. 잠실역 6번출구","5","5"
"202407","1232. 잠실주공 521동 건너편","10","12"
"202407","124. 서강대 정문 건너편","1","4"
"202407","1240. 문정 법조단지4","0","2"
"202407","1243. 문정 법조단지7","1","0"
"202407","1244. 문정 법조단지8","0","1"
"202407","1245. 문정 법조단지9","10","7"
"202407","1247. 문정 법조단지11","1","0"
"202407","1251. 석촌역 2번출구","0","2"
"202407","1259. 방이역 1번출구","0","1"
"202407","126. 서강대 후문 옆","2","0"
"202407","1262. 송파여성문화회관 앞","1","0"
"202407","1267. 올림픽공원 남2문 앞","4","2"
"202407","1268. 몽촌토성역 1번출구 옆","9","13"
"202407","1269. 리센츠아파트 ","7","4"
"202407","127. 현대벤처빌 앞","1","0"
"202407","1278. 송파구청 교차로","4","3"
"202407","128. 신촌역(2호선) 1번출구 옆","12","13"
"202407","1286. 위례중앙푸르지오 1단지 앞","2","1"
"202407","1289. 풍납토성 서성벽터B","3","4"
"202407","129. 신촌역(2호선) 6번출구 옆","4","10"
"202407","1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑","1","0"
"202407","1291. 서울체육고등학교 앞","1","0"
"202407","1293. 석촌호수 서호 사거리","0","1"
"202407","1295. 잠실역 8번출구","5","3"
"202407","1296. 석촌호수교차로 (송파나루근린공원 앞)","2","8"
"202407","1297. 석촌호수교차로(동호 팔각정 앞)","9","7"
"202407","130. 신촌역(2호선) 7번출구 앞","10","14"
"202407","1302. 한성대입구역6번출구 뒤","1","0"
"202407","1303. 돈암초교 입구","1","2"
"202407","1305. 성북구청","7","6"
"202407","1306. 한성대입구역2번출구","2","0"
"202407","1308. 안암로터리 버스정류장 앞","13","13"
"202407","131. 증산2교","2","2"
"202407","1318. 길음역 3번출구 뒤","0","1"
"202407","1321. 국민은행 종암동지점 앞","3","2"
"202407","1325. 상월곡역 4번출구","0","2"
"202407","1326. 상월곡역 1번출구","0","1"
"202407","1327. 상월곡역 3번출구","0","2"
"202407","1328. 월곡역 3번출구","0","1"
"202407","133. 해담는다리","6","1"
"202407","1332. 석계역 5번출구 건너편","1","1"
"202407","1334. 석관동주민센터 앞","1","0"
"202407","1336. 성북3교 위","2","1"
"202407","1337. 돈암성당 옆","3","4"
"202407","1338. 용문2교 옆","0","1"
"202407","1339. 삼성전자서비스 성북센터","2","0"
"202407","134. 연세로 명물길","1","7"
"202407","1343. 한성대7번출구 앞","1","1"
"202407","1351. 안암2교 옆","2","2"
"202407","1354. 고려대학교 2번출구","3","3"
"202407","1355. 보문2교","5","2"
"202407","1358. 정릉도서관 앞","2","0"
"202407","1363. 보문4교 인근","6","4"
"202407","1364. 성북동 치안센터 앞","2","0"
"202407","137. 신촌기차역입구 교차로","5","4"
"202407","1372. KEB은행 고대점","8","4"
"202407","1373. 성북구보건소 건너편","3","1"
"202407","138. 신촌동 제1공영주차장 앞","0","3"
"202407","1380.월곡역 5번출구 앞","0","3"
"202407","1381.석계역 4번출구 뒤","1","0"
"202407","1384.성신여대입구역 5번출구","2","1"
"202407","1385.성신여대입구역 3번출구 앞","1","2"
"202407","1386.동선고가차도 초입","1","3"
"202407","139. 연세대 정문 건너편","2","3"
"202407","1391.성북청소년센터","1","0"
"202407","140. 이화여대 후문","5","1"
"202407","1401. 극동늘푸른아파트","1","1"
"202407","1403. 중화빌딩 앞 (동부시장)","3","0"
"202407","1404. 동일로 지하차도","1","0"
"202407","1408. 먹골역 6번출구 앞","0","1"
"202407","1414. 사가정역 2번출구","0","1"
"202407","142. 아현역 4번출구 앞","1","0"
"202407","1425. 신성미소지움아파트","1","1"
"202407","1426. 면목도시개발아파트 1동 앞","1","1"
"202407","143. 공덕역 2번출구","1","4"
"202407","1433. 중화역 2번출구","0","1"
"202407","1438. 홈플러스 신내점 앞","1","0"
"202407","144. 공덕역 8번출구","25","9"
"202407","1448. 코스트코 상봉점","3","2"
"202407","145. 공덕역 5번출구","1","2"
"202407","1451. 중랑세무서","1","3"
"202407","1455. 상봉역 2번 출구","1","0"
"202407","1456. 상아빌딩(우림시장 교차로)","1","1"
"202407","146. 마포역 2번출구 뒤","16","10"
"202407","1462.동부시장 북문 앞","1","0"
"202407","1464.중화역 4번출구","1","0"
"202407","147. 마포역 4번출구 뒤","9","18"
"202407","1479.면목 홈플러스 2 ","0","2"
"202407","148. 용강동 주민센터 앞","0","2"
"202407","150. 서강대역 2번출구 앞","13","13"
"202407","1501. 미아역 3번,4번 출구 사이","0","1"
"202407","1503. 강북구청사거리(수유역 8번출구)","0","4"
"202407","153. 성산2교 사거리","3","4"
"202407","1531. 미아사거리 1번 출구","1","0"
"202407","1535. 효성인텔리안 앞","1","4"
"202407","154. 마포구청역 ","1","8"
"202407","155. 가좌역1 번출구 앞","4","2"
"202407","1552. 강북구청사거리","1","0"
"202407","156. 서울서부지방법원 앞","4","2"
"202407","1565.수유사거리","6","5"
"202407","1569.수유역2번출구","8","4"
"202407","157. 애오개역 4번출구 앞","3","5"
"202407","159. 이대역 4번 출구","4","2"
"202407","160. 북아현동 가구거리","0","6"
"202407","1601. 석계역 문화광장 내 자전거 보관소","4","5"
"202407","1606. 태릉입구역 3번출구 ","1","0"
"202407","1610. 화랑대역 2번출구 앞","1","3"
"202407","162. 봉원고가차도 밑","1","1"
"202407","1625. 상계역 3번출구","1","1"
"202407","163. 명지전문대학교 정문 앞","0","1"
"202407","1637. KT 전화국 버스정류장 옆","0","1"
"202407","1640. 한내근린공원 북측","3","2"
"202407","166. 가재울 초등학교","0","1"
"202407","1661. 당현천근린공원","1","1"
"202407","1662. 노원역7번출구","0","5"
"202407","1668. 중계역 6번출구","1","0"
"202407","1674. 서울북부고용센터앞","0","2"
"202407","1677. 육군사관학교  앞","1","0"
"202407","1684. 태릉입구역 5번출구","3","4"
"202407","1689. 마들역 3번출구","1","0"
"202407","1691. 노원정보도서관","0","1"
"202407","1696.수락리버시티4단지","0","3"
"202407","1697.상계주공2단지 219동","2","0"
"202407","1705. 도봉구청 정문앞","4","0"
"202407","1706. 방학동우체국 건너편","1","0"
"202407","1707. 도봉구민회관","2","0"
"202407","171. 임광빌딩 앞","5","6"
"202407","1720. 도봉구청 옆(중랑천변)","3","1"
"202407","1721. 창동역 2번출구 ","1","2"
"202407","1726. 삼익세라믹아파트교차로","0","1"
"202407","1734. 쌍문현대1차아파트 108동 앞","0","1"
"202407","1744.도봉소방서 옆","3","1"
"202407","1749. ESA아파트 상가 앞","1","0"
"202407","175. 홍연2교옆","1","0"
"202407","1750. 창포원 남쪽 입구","1","1"
"202407","1758.솔밭공원역 1번출구 주변","1","0"
"202407","1759.서울북부지방법원 앞","1","1"
"202407","176. 명지대학교 도서관","3","0"
"202407","1768.신동아타워 버스정류소","2","0"
"202407","1770.도봉한신아파트 주변","1","5"
"202407","1775.신원리베르텔 앞","1","0"
"202407","179. 가좌역 4번출구 앞","3","0"
"202407","180. 충정로역 7번출구 아래","2","4"
"202407","1804. 독산역 2번출구 자전거주차장","1","0"
"202407","1809. LG전자 별관동(호서대 벤처타워 맞은편)","1","0"
"202407","181. 망원초록길 입구","21","20"
"202407","1819. 금천구청 앞 자전거거치대","4","1"
"202407","182. 망원2빗물펌프장 앞","28","15"
"202407","1822. 서울 시흥동우체국 앞","1","0"
"202407","1825. 한신아파트 앞 육교 아래","1","0"
"202407","1826. 한신코아 앞","0","1"
"202407","1827. 독산보도육교 앞 자전거 보관소","2","0"
"202407","1828. 한양수자인아파트 앞","1","0"
"202407","183. 하늘채코오롱아파트 건너편","6","6"
"202407","184. 7번가피자 서교망원점","8","11"
"202407","185. 마포 신수공원 앞","3","4"
"202407","1851. 가산디지털단지 9번출구 인근","0","1"
"202407","1858. 500번,507번 버스 종점 앞","3","0"
"202407","186. 월드컵공원","4","2"
"202407","1862.스타즈호텔독산 빌딩 앞","5","5"
"202407","1864.산호시티빌 옆","3","0"
"202407","1865.금천구청앞(M빌딩)","0","2"
"202407","1867.대륭포스트타워6차 앞","1","2"
"202407","1869.롯데캐슬골드파크3차 301동 앞","0","1"
"202407","1906. 신도림역 1번 출구 앞","1","2"
"202407","1908. 해원리바파크 육교 밑","1","1"
"202407","191. 서우빌딩","2","0"
"202407","1911. 구로디지털단지역 앞","4","2"
"202407","1914. 대림역4번출구","1","2"
"202407","1920. 서울미래초등학교 사거리","1","0"
"202407","1925. 동양미래대학교 정문 옆","3","4"
"202407","1928. 고척스카이돔구장 광장","2","1"
"202407","194. 증산교 앞","3","16"
"202407","1941. 오류동역 2번출구","1","0"
"202407","195. 모래내고가차도 ","4","4"
"202407","1955. 디지털입구 교차로","1","1"
"202407","1957. 구일고등학교 정문 ","1","0"
"202407","1958. 강서수도사업소민원센터","0","1"
"202407","1961. 신도림테크노근린공원","0","1"
"202407","1962. 가리봉동주민센터","3","1"
"202407","1964. 원메디타운 앞","2","0"
"202407","1973. 오리로와 서해안도로 교차로 앞","8","9"
"202407","1975. 대림역 1번 출입구 밑","0","1"
"202407","1977. 천왕역 1번 출입구 앞","1","0"
"202407","1985. 구로도서관","2","0"
"202407","1986. 태평양물산","2","3"
"202407","199. 서울 월드컵 경기장","5","2"
"202407","1991. 오류동역 맞은편","2","2"
"202407","1993. 금강수목원아파트 앞","1","1"
"202407","1996. 구일역 1번 출입구 앞","2","4"
"202407","2002. 노들역 1번출구","12","20"
"202407","2003. 사육신공원앞","19","19"
"202407","201. 진미파라곤 앞","6","5"
"202407","2012. 대림사거리(동작상떼빌아파트)","1","0"
"202407","2013. 장승배기역 5번출구","1","2"
"202407","2015. 신대방삼거리역 6번출구쪽","2","1"
"202407","2016. 신대방삼거리역 3번출구쪽","0","1"
"202407","202. 국민일보 앞","22","15"
"202407","2024. 상도역 1번출구","6","1"
"202407","2025. 흑석역 1번출구","12","18"
"202407","2026. 흑석역 4번출구","1","0"
"202407","2027. 중앙대학교 정문 1","5","4"
"202407","203. 국회의사당역 3번출구 옆","2","3"
"202407","2032. 이수역 11번출구쪽","0","2"
"202407","2037. 동작역 5번출구 동작주차공원","9","2"
"202407","2038. 동작역 7번출구","2","3"
"202407","204. 국회의사당역 5번출구 옆","1","2"
"202407","2040. 비계 버스정류소","5","2"
"202407","205. 산업은행 앞","15","8"
"202407","2050. 노량진역 5번출구","3","1"
"202407","2054. 삼익아파트","2","1"
"202407","2058. 동작경찰서","7","9"
"202407","2059. 보라매공원 정문","1","1"
"202407","206. KBS 앞","14","13"
"202407","2061. 한강 현대아파트 건너편","1","0"
"202407","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","1","1"
"202407","2068. 총신대 앞(육교)","0","1"
"202407","2069. 숭실대 입구역3번 출구 앞","0","1"
"202407","207. 여의나루역 1번출구 앞","190","145"
"202407","2070. 노량진역 2번 출구 앞","2","9"
"202407","2077.노들역 3번출구","4","20"
"202407","2080. 대방지하보도(대방동경남아너스빌아파트)","1","0"
"202407","2083.흑석롯데캐슬에듀포레(107동)","4","0"
"202407","2088.상도중앙하이츠빌 입구","1","0"
"202407","209. 유진투자증권빌딩 앞","23","20"
"202407","2090.기아자동차 사당점 앞","1","1"
"202407","2091. 이수역9번출구","1","0"
"202407","2096.서울특별시 동작관악교육지원청","4","0"
"202407","2102. 봉림교 교통섬","1","1"
"202407","2105. 미성동 신림체육센터","0","1"
"202407","2108. 은천치안센터","0","2"
"202407","2109. 은천로입구 가로공원","1","2"
"202407","2110. 조원동 미성아파트","0","1"
"202407","2111. 서울대입구역 1번출구","0","1"
"202407","2112. 서울대입구역 마에스트로","0","1"
"202407","2128. 관악구청교차로","0","3"
"202407","213. KT앞","7","9"
"202407","2136. 신림역 8번출구","0","1"
"202407","214. 금융감독원 앞","5","4"
"202407","2140. 신림1교 교차로","1","1"
"202407","2143. 서울산업정보학교","1","1"
"202407","215. 여의도고교 앞","37","17"
"202407","2169. 봉천역 2번출구","1","0"
"202407","217. NH농협은행 앞","4","2"
"202407","2170. 조원동 강남힐병원","1","1"
"202407","2171. 서울대입구역 5번출구","1","1"
"202407","2172. 나들목공원","0","5"
"202407","2177. 신대방역 2번 출구","1","3"
"202407","2178. 서울대학교 정문","4","2"
"202407","2183. 동방1교","3","1"
"202407","219. 롯데캐슬엠파이어 옆","4","2"
"202407","2191.대학동주민센터 ","1","1"
"202407","220. 미성아파트 A동 앞","0","1"
"202407","2202.청계산입구역 1번출구","2","2"
"202407","2203. 청계산입구역 2번출구","1","1"
"202407","221. 여의도초교 앞","20","15"
"202407","2214. 신반포역 2번출구 앞","4","18"
"202407","2215. 반포종합운동장 입구","3","0"
"202407","2217.아크로리버뷰 부지 앞","53","65"
"202407","2219. 고속터미널역 8-1번, 8-2번 출구 사이","23","20"
"202407","222. 시범아파트버스정류장 옆","2","0"
"202407","2222.사당역 12번출구 뒤","1","0"
"202407","2229.로고스교회 맞은 편","1","0"
"202407","223. 진주아파트상가 앞","2","0"
"202407","2230.이수역 4번 출구","0","1"
"202407","2231. 삼성타운(삼성생명) A동 맞은편","2","6"
"202407","2233. 서초신동아1차아파트 옆","1","1"
"202407","2237.서울남부터미널 대합실 입구","0","2"
"202407","2239.교대역 6번출구","1","1"
"202407","224. 롯데캐슬 앞","1","4"
"202407","2241.양재전화국 사거리","2","1"
"202407","2242.양재역 10번 출구 앞","0","2"
"202407","2244.교육개발원입구 교차로","1","0"
"202407","2247.섬들근린공원","0","2"
"202407","225. 앙카라공원 앞","4","3"
"202407","2250. 서초유치원 맞은편","1","1"
"202407","2251. 더케이호텔 입구(양재2) ","2","1"
"202407","2252. 잔디마을 마을버스 정류장","2","2"
"202407","2255. 양재시민의숲역 1번출구","3","2"
"202407","2259. 잠원역 3번-4번 출구사이 ","4","8"
"202407","226. 샛강역 1번출구 앞","3","3"
"202407","2266. 서초역 3번출구","1","1"
"202407","2268. 서초4동주민센터 ","4","7"
"202407","227. 양평2나들목 보행통로 입구","9","12"
"202407","2270. 서초포레스타 7단지","0","1"
"202407","2271. 내방역 8번출구 앞","4","4"
"202407","2272. 교대입구 교차로","4","0"
"202407","2273. 일동제약 사거리","3","0"
"202407","2277. 길마중4교 하부","7","3"
"202407","2279. 교대역 5번출구뒤","0","1"
"202407","228. 선유도역 3번출구 앞","7","9"
"202407","229. 양평1 보행육교 앞","0","2"
"202407","2294. 두상빌딩 앞","1","0"
"202407","2297. 남부터미널역 1번출구","1","0"
"202407","230. 영등포구청역 1번출구","6","1"
"202407","2301. 현대고등학교 건너편","24","22"
"202407","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","7","4"
"202407","2303. 논현역 10번출구","5","4"
"202407","2304. 대현그린타워","2","0"
"202407","2305. MCM 본사 직영점 앞","1","1"
"202407","2306. 압구정역 2번 출구 옆","9","13"
"202407","2307. 압구정 한양 3차 아파트","11","6"
"202407","2308. 압구정파출소 앞","2","12"
"202407","2309. 청담역(우리들병원 앞)","1","1"
"202407","231. 남부고용노동지청 남측","2","1"
"202407","2310. 청담동 맥도날드 옆(위치)","1","1"
"202407","2312. 청담역 13번 출구 앞","1","5"
"202407","2313. 금원빌딩 앞","1","1"
"202407","2314. 청담나들목입구","3","1"
"202407","2315. 봉은사역 5번출구 옆","3","12"
"202407","2317. 삼성도로공원","6","3"
"202407","2318. 삼성중앙역4번출구(문화센터더 리빌)","2","1"
"202407","2319. 포스코사거리 서측(수협 삼성동 지점)","1","1"
"202407","2326. 대치동 삼성로","1","1"
"202407","2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞","3","3"
"202407","2329. 르네상스호텔사거리 역삼지하보도 2번출구","3","2"
"202407","233. 양평1동 YP센터 앞","2","0"
"202407","2332. 선릉역3번출구","6","15"
"202407","2335. 3호선 매봉역 3번출구앞","2","1"
"202407","2339. 현대아파트 정문 앞","0","1"
"202407","2340. 삼호물산버스정류장(23370) 옆","2","2"
"202407","2342. 대청역 1번출구  뒤","2","2"
"202407","2347. 두산건설 본사","0","1"
"202407","2348. 포스코사거리(기업은행)","15","8"
"202407","2349. 역삼빌딩 앞(하나은행 옆)","2","1"
"202407","2352. 서울본부세관(건설회관 앞)","2","0"
"202407","2353. 강남구청역 2번출구 뒤","2","1"
"202407","2354. 청담역 2번출구","7","2"
"202407","2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)","1","1"
"202407","2358. 구룡초사거리 (현대아파트10동 앞 )","2","0"
"202407","236. 문래동자이아파트 앞","2","3"
"202407","2360. 도곡1동 주민센터 교차로","1","1"
"202407","2362. 신사동 가로수길 입구","14","16"
"202407","2363. 강남 을지병원 교차로","6","7"
"202407","2364. 도산공원교차로","3","2"
"202407","2365. K+ 타워 앞","9","7"
"202407","2368. 도곡동 경남아파트 건너편","0","1"
"202407","2369. KT선릉타워","6","0"
"202407","2371. 한국우편사업진흥원","1","0"
"202407","2375. 수서역 1번출구 앞","0","1"
"202407","2377. 수서역 5번출구","1","1"
"202407","238. 제2구민체육센타 앞","2","1"
"202407","2380. 삼성동베이직하우스앞","3","3"
"202407","2381. 언주역 3번출구앞","1","2"
"202407","2382. 역삼동 sk뷰 501동앞","0","1"
"202407","2385. 학동역","3","1"
"202407","2386. 크린랩 본사","0","3"
"202407","2388. 강남구 도시관리공단","2","0"
"202407","239. 유스호스텔 앞","4","4"
"202407","2394. 개포래미안포레스트아파트 107동 앞","2","2"
"202407","2396. 영동3교 북단(우성캐릭터 앞 보도)","1","0"
"202407","2398. 더라움","1","1"
"202407","240. 문래역 4번출구 앞","5","5"
"202407","2404. 대모산입구역 4번 출구 앞","1","0"
"202407","2405. 청담공원앞 교차로","4","6"
"202407","2406. 논현동 광명빌딩 앞","5","2"
"202407","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","10","11"
"202407","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","7","4"
"202407","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","5","4"
"202407","2413.도곡역 1번 출구","0","1"
"202407","2414. 도곡역 아카데미스위트 앞","1","0"
"202407","2417.선정릉 디캠프(D,CAMP)앞","2","1"
"202407","2418.봉은사역 7번 출구 ","12","1"
"202407","2419.봉은사역 1,2번 출구 ","10","10"
"202407","242. 신길선원가와인아파트 앞","3","2"
"202407","2421. 신논현역 4번출구","1","4"
"202407","2423.영희초교 사거리(래미안개포루체하임)","1","0"
"202407","2427.개포고등학교 정문앞","2","2"
"202407","2429.압구정로데오역 6번출구","6","7"
"202407","243. 이앤씨드림타워 앞","1","0"
"202407","2430.강남파이낸스센터앞(역삼역2번출구)","2","1"
"202407","244. 영등포삼환아파트 앞","5","6"
"202407","247. 당산역 10번출구 앞","6","6"
"202407","248. 초원아파트 앞","10","8"
"202407","249. 여의도중학교 옆","26","26"
"202407","250. 대림아파트 사거리","2","0"
"202407","2502. 서초역1번출구 앞","1","4"
"202407","2503. 반포1동 서초빌딩 앞","1","4"
"202407","2504. 신사역 4번출구 뒤","14","17"
"202407","2505. 우성아파트사거리 (기업은행앞)","8","9"
"202407","2508. 양재이스타빌 앞","5","5"
"202407","2509. 심산기념문화센터","0","3"
"202407","251. 서울지방병무청 버스정류장","0","3"
"202407","2514.사평역 2번출구","2","0"
"202407","2515.서초초등학교 후문","8","9"
"202407","2519.서초2교(사임당로 방면)","0","1"
"202407","2521.서초 크로바타워 앞","1","1"
"202407","2523.뉴코아 킴스클럽 앞","0","2"
"202407","2524.반포쇼핑타운 8동 앞","0","3"
"202407","2525.반포쇼핑타운 2동 앞","43","71"
"202407","2529.우리은행 방배동지점 앞","0","1"
"202407","2530.삼호3차아파트 앞","0","1"
"202407","2531.멤피스아파트 앞","2","1"
"202407","2535.신반포역 3번출구 뒤","1","6"
"202407","2537.양재역 8번출구 앞","0","1"
"202407","2538.사평리근린공원","30","18"
"202407","2539.대한무역투자진흥공사 KOTRA 앞","1","0"
"202407","2540.반포천 앞","2","4"
"202407","2545.국립중앙도서관(국제회의장옆)","1","1"
"202407","2547. 반포래미안 리오센트","0","2"
"202407","258. 신길역3번출구","2","0"
"202407","259. 대방역6번출구","0","4"
"202407","260. 여의도 마리나선착장 앞","6","6"
"202407","2601. 석촌호수 아뜰리에","3","1"
"202407","2604. 풍납토성 서성벽터A","1","0"
"202407","2605. 복정역 1번 출구 앞","1","1"
"202407","2606. 위례동주민센터 맞은편 근린공원","1","0"
"202407","2608. 송파구청","8","7"
"202407","2613. 잠실나들목","12","11"
"202407","2615. 테라타워2","1","0"
"202407","2618. 삼전역 1번출구","0","1"
"202407","2619. 석촌고분역 4번출구","2","2"
"202407","2620. 송파나루역 4번 출구옆","1","5"
"202407","2621. 한성백제역 2번 출구","6","4"
"202407","2622. 올림픽공원역 3번출구","11","15"
"202407","2623.석촌동 주민센터","1","2"
"202407","2628.문정역 1번출구","21","17"
"202407","2632.석촌고분역 2번 출구","4","6"
"202407","2633.송파학사 옆","2","2"
"202407","2635.잠실새내역 1번출구","1","0"
"202407","2637. 아시아지하보도 14번 출구","5","2"
"202407","2639.석촌역 8번출구","0","4"
"202407","2641.송파역 4번출구","0","1"
"202407","2642.마천동 성내천 쉼터","1","0"
"202407","2645.잠실나들목2(엘스아파트136동)","7","14"
"202407","2646.레이크펠리스101동앞","10","5"
"202407","2647.잠실 자전거 수리센터 앞","6","7"
"202407","266. 영등포청과시장 사거리","2","3"
"202407","267. 삼성화재 사옥 옆","2","2"
"202407","268. 그랜드컨벤션센터 앞","3","1"
"202407","270. 증권거래소후문교차로","2","0"
"202407","2701. 마곡나루역 5번출구 뒤편","2","1"
"202407","2704.홈플러스(강서점)","2","0"
"202407","2708.강서한강자이타워 앞","2","1"
"202407","2709.강변아파트 310동 앞","6","6"
"202407","271. 샛강생태공원방문자센터 앞","3","6"
"202407","2713.우장초등학교 앞","0","3"
"202407","2715.마곡나루역 2번 출구 ","5","7"
"202407","2716.롯데 R&D 센터","1","0"
"202407","2717.LG유플러스 마곡사옥","1","2"
"202407","2719.마곡문화공원","0","2"
"202407","272. 당산육갑문","15","37"
"202407","2720.힐스테이트에코","4","2"
"202407","2721.등촌1-10단지 교차로","6","1"
"202407","2723.마곡 필네이처","1","2"
"202407","2724.(재)FITI시험연구원","1","1"
"202407","2725.서울식물원 식물문화센터","5","1"
"202407","2727.서울식물원 잔디마당 앞","1","5"
"202407","2728.마곡나루역 3번 출구","4","0"
"202407","2730.마곡메가박스 앞","1","0"
"202407","2740.마곡레포츠센터","1","0"
"202407","276. 영등포로터리2","7","7"
"202407","278. 쌍용플레티넘오피스텔","3","3"
"202407","2801. 대륭포스트타워1차","1","1"
"202407","2804.항동지구 6단지 602동 앞","1","1"
"202407","2822.제니스스포츠 앞","0","1"
"202407","284. 센트럴 푸르지오 시티 앞","3","1"
"202407","286. 우성아파트 교차로","6","1"
"202407","287. 영등포전화국사거리 (서강어린이공원)","6","2"
"202407","290. 새말소공원","0","1"
"202407","2901.공릉동풍림아파트 101동","0","1"
"202407","2915.서울과학기술대학교(어학교육원)","2","2"
"202407","293. 충북 미래관","4","4"
"202407","295.영등포공원 분수대 앞","0","3"
"202407","296.KT플라자 영등포점","2","4"
"202407","298.KBS 연구동 건너편","1","1"
"202407","299.여의도 순복음교회","8","16"
"202407","300. 정동사거리","2","4"
"202407","3002.벽산상암스마트큐브 ","7","10"
"202407","3006. 상암월드컵파크5단지(상암중학교)","4","4"
"202407","3009. 홍대입구역 사거리","16","22"
