"대여일자","대여소번호","대여소명","대여구분코드","성별","연령대코드","이용건수","운동량","탄소량","이동거리(M)","이용시간(분)"
"2021-01","00003","중랑센터","일일(회원)","M","AGE_003","2","47.68","0.40","1720.00","25"
"2021-01","00003","중랑센터","정기","M","AGE_003","11","578.98","2.87","12390.48","166"
"2021-01","00003","중랑센터","정기","M","AGE_004","1","81.65","0.53","2291.05","13"
"2021-01","00005","상암센터 정비실","일일(회원)",\N,"AGE_004","1","511.95","3.53","15209.58","47"
"2021-01","00005","상암센터 정비실","일일(회원)","M","AGE_004","6","371.10","3.39","14642.60","134"
"2021-01","00010","위트콤","단체",\N,"AGE_003","3","0.00","0.00","0.00","8"
"2021-01","00010","위트콤","일일(비회원)",\N,"AGE_008","1","0.00","0.00","0.00","168"
"2021-01","00010","위트콤","일일(회원)",\N,"AGE_005","1","0.00","0.00","0.00","52"
"2021-01","00010","위트콤","일일(회원)","M","AGE_003","1","4.57","0.04","177.68","11"
"2021-01","00010","위트콤","일일(회원)","M","AGE_004","2","0.00","0.00","0.00","4"
"2021-01","00010","위트콤","일일(회원)","M","AGE_008","1","0.00","0.00","0.00","3"
"2021-01","00010","위트콤","정기",\N,"AGE_001","1",\N,\N,"0.00","17"
"2021-01","00010","위트콤","정기",\N,"AGE_002","1","35.25","0.32","1369.28","19"
"2021-01","00010","위트콤","정기",\N,"AGE_003","1","0.00","0.00","0.00","6"
"2021-01","00010","위트콤","정기",\N,"AGE_004","3","22.84","0.18","779.33","38"
"2021-01","00010","위트콤","정기",\N,"AGE_008","90","69.59","0.63","2703.29","1863"
"2021-01","00010","위트콤","정기","F","AGE_003","2","4.55","0.04","176.74","30"
"2021-01","00010","위트콤","정기","M","AGE_003","44","60.81","0.28","1248.76","435"
"2021-01","00010","위트콤","정기","M","AGE_005","1","0.00","0.00","0.00","24"
"2021-01","00101","101. (구)합정동 주민센터","단체",\N,"AGE_002","2","207.06","2.53","10893.40","74"
"2021-01","00101","101. (구)합정동 주민센터","일일(비회원)",\N,"AGE_008","1","23.29","0.21","904.63","10"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_002","4","308.74","2.97","12831.30","197"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_003","5","725.89","6.86","29603.24","156"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","","AGE_002","1","251.63","2.11","9077.50","64"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","","AGE_003","1","43.17","0.46","1982.06","30"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_002","7","2159.90","23.98","103354.28","474"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_003","2","38.96","0.35","1513.49","27"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_004","3","254.77","2.30","9897.98","184"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","M","AGE_001","1","206.22","1.92","8265.84","56"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","M","AGE_002","4","260.22","2.14","9199.33","147"
"2021-01","00101","101. (구)합정동 주민센터","일일(회원)","M","AGE_003","7","720.23","5.93","25523.07","313"
"2021-01","00101","101. (구)합정동 주민센터","정기",\N,"AGE_002","58","3911.27","27.46","118369.54","1268"
"2021-01","00101","101. (구)합정동 주민센터","정기",\N,"AGE_003","13","802.66","5.71","24639.15","356"
"2021-01","00101","101. (구)합정동 주민센터","정기",\N,"AGE_004","6","121.96","1.07","4596.34","60"
"2021-01","00101","101. (구)합정동 주민센터","정기",\N,"AGE_005","49","1036.39","9.54","41030.01","1415"
"2021-01","00101","101. (구)합정동 주민센터","정기","","AGE_002","11","799.37","8.19","35251.45","284"
"2021-01","00101","101. (구)합정동 주민센터","정기","F","AGE_002","18","946.19","9.41","40613.21","268"
"2021-01","00101","101. (구)합정동 주민센터","정기","F","AGE_003","51","1284.51","13.22","56953.01","780"
"2021-01","00101","101. (구)합정동 주민센터","정기","F","AGE_004","16","1208.77","11.40","49158.14","795"
"2021-01","00101","101. (구)합정동 주민센터","정기","M","AGE_002","14","1022.51","6.81","29317.64","305"
"2021-01","00101","101. (구)합정동 주민센터","정기","M","AGE_003","42","2426.94","19.02","81840.84","1433"
"2021-01","00101","101. (구)합정동 주민센터","정기","M","AGE_004","31","3038.83","25.95","111740.23","719"
"2021-01","00101","101. (구)합정동 주민센터","정기","M","AGE_005","15","610.44","5.54","23908.26","195"
"2021-01","00101","101. (구)합정동 주민센터","정기","M","AGE_008","9","405.66","3.24","14033.07","86"
"2021-01","00102","102. 망원역 1번출구 앞","BIL_021",\N,"AGE_003","1","13.03","0.12","506.19","7"
"2021-01","00102","102. 망원역 1번출구 앞","BIL_021",\N,"AGE_008","1","31.84","0.31","1340.14","7"
"2021-01","00102","102. 망원역 1번출구 앞","단체",\N,"AGE_002","4","29.16","0.22","968.84","264"
"2021-01","00102","102. 망원역 1번출구 앞","단체",\N,"AGE_004","3","140.28","1.26","5450.00","110"
"2021-01","00102","102. 망원역 1번출구 앞","단체","M","AGE_001","2","0.00","0.00","0.00","55"
"2021-01","00102","102. 망원역 1번출구 앞","일일(비회원)",\N,"AGE_008","2","134.57","1.21","5228.01","154"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_001","9","1435.78","13.94","60060.84","497"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_002","63","4512.15","44.89","193369.05","2012"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_003","22","1856.54","17.29","74596.95","868"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_004","4","372.33","3.24","13925.02","162"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_005","1","136.44","1.23","5300.81","43"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_006","1","22.23","0.22","935.60","13"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_008","4","778.91","7.05","30441.04","215"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_002","9","870.05","8.21","35380.06","441"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_004","1","43.67","0.30","1282.19","13"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_006","2","35.03","0.32","1360.95","62"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_001","3","186.83","1.94","8360.13","114"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_002","36","2278.88","23.66","101864.90","996"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_003","17","756.85","8.34","35967.85","488"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_004","1","101.38","0.91","3938.68","52"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_005","1","42.28","0.48","2053.33","12"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_001","1","18.92","0.17","735.08","4"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_002","21","2697.65","20.58","88691.54","865"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_003","8","895.37","7.48","32251.20","450"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_004","2","77.79","0.60","2580.31","19"
"2021-01","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_005","6","544.86","4.91","21111.25","175"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_001","1","99.77","1.06","4580.64","33"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_002","184","9026.98","80.73","347989.60","4032"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_003","85","3392.56","28.95","124955.42","1693"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_004","26","2000.47","18.25","78721.01","891"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_005","41","1492.82","13.40","57830.36","973"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_006","8","430.31","3.76","16193.60","308"
"2021-01","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_008","18","1234.95","11.43","49262.98","422"
"2021-01","00102","102. 망원역 1번출구 앞","정기","","AGE_002","22","2186.61","16.49","71158.56","926"
"2021-01","00102","102. 망원역 1번출구 앞","정기","","AGE_003","6","294.87","2.80","12073.74","98"
"2021-01","00102","102. 망원역 1번출구 앞","정기","","AGE_005","1","80.45","0.63","2708.67","14"
"2021-01","00102","102. 망원역 1번출구 앞","정기","","AGE_006","2","87.96","0.83","3573.44","195"
"2021-01","00102","102. 망원역 1번출구 앞","정기","F","AGE_002","60","3526.61","36.31","156474.01","2024"
"2021-01","00102","102. 망원역 1번출구 앞","정기","F","AGE_003","94","7433.91","72.57","312740.73","2633"
"2021-01","00102","102. 망원역 1번출구 앞","정기","F","AGE_004","21","1350.87","13.34","57503.46","978"
"2021-01","00102","102. 망원역 1번출구 앞","정기","F","AGE_005","26","1314.91","14.60","62891.13","598"
"2021-01","00102","102. 망원역 1번출구 앞","정기","F","AGE_006","4","346.74","3.74","16103.86","237"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_001","3","91.90","0.66","2830.04","15"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_002","72","7233.93","59.21","255288.90","1608"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_003","106","8113.72","63.39","273166.24","4151"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_004","56","3049.44","24.82","106877.32","1645"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_005","13","1106.35","9.11","39262.22","273"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_006","32","3099.52","25.09","108125.01","797"
"2021-01","00102","102. 망원역 1번출구 앞","정기","M","AGE_007","1","90.59","0.68","2932.86","19"
"2021-01","00103","103. 망원역 2번출구 앞","단체",\N,"AGE_002","2","89.02","0.68","2957.90","27"
"2021-01","00103","103. 망원역 2번출구 앞","단체","M","AGE_002","2","209.80","1.23","5297.78","78"
"2021-01","00103","103. 망원역 2번출구 앞","일일(비회원)",\N,"AGE_008","4","452.45","4.09","17577.49","142"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_001","2","88.22","0.95","4098.42","34"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_002","24","2559.39","25.26","108832.88","1067"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_003","13","1080.26","9.79","42224.03","401"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_004","3","140.49","1.15","4954.89","47"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","","AGE_002","2","94.44","0.91","3888.55","53"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","","AGE_004","1","9.38","0.08","364.29","3"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_001","2","91.59","0.93","3992.18","50"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_002","17","1269.44","14.08","60635.69","714"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_003","14","1099.61","11.96","51495.39","510"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_004","3","528.98","5.21","22466.48","182"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_005","2","670.94","6.85","29483.02","203"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","M","AGE_002","14","1551.34","11.97","51606.93","554"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","M","AGE_003","8","877.61","7.20","31045.78","388"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","M","AGE_004","3","490.75","3.41","14707.20","122"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","M","AGE_005","5","547.05","3.99","17214.73","172"
"2021-01","00103","103. 망원역 2번출구 앞","일일(회원)","M","AGE_006","1","50.58","0.42","1799.11","14"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_001","2","148.52","1.47","6333.21","51"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_002","72","5208.56","48.18","207695.04","1849"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_003","65","3651.75","30.10","129667.75","2650"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_004","16","1094.21","9.47","40734.94","388"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_005","29","1804.26","16.67","71895.85","902"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_006","2","121.02","0.97","4152.33","35"
"2021-01","00103","103. 망원역 2번출구 앞","정기",\N,"AGE_008","4","119.71","1.10","4750.55","32"
"2021-01","00103","103. 망원역 2번출구 앞","정기","","AGE_002","14","1213.20","10.27","44239.07","316"
"2021-01","00103","103. 망원역 2번출구 앞","정기","","AGE_003","7","316.76","2.82","12169.95","107"
"2021-01","00103","103. 망원역 2번출구 앞","정기","","AGE_004","2","152.25","1.37","5915.16","87"
"2021-01","00103","103. 망원역 2번출구 앞","정기","F","AGE_002","51","3682.96","35.81","154008.59","1158"
"2021-01","00103","103. 망원역 2번출구 앞","정기","F","AGE_003","47","1875.79","18.59","80271.49","2129"
"2021-01","00103","103. 망원역 2번출구 앞","정기","F","AGE_004","20","2317.04","20.72","89306.78","1231"
"2021-01","00103","103. 망원역 2번출구 앞","정기","F","AGE_005","19","1214.13","12.96","55885.62","749"
"2021-01","00103","103. 망원역 2번출구 앞","정기","F","AGE_006","4","226.51","1.92","8269.98","53"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_002","46","2720.51","22.60","97323.61","991"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_003","51","2588.33","21.31","91739.01","1428"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_004","33","1589.90","13.76","59296.58","1386"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_005","13","1154.19","9.17","39462.70","271"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_006","5","339.36","2.65","11470.55","169"
"2021-01","00103","103. 망원역 2번출구 앞","정기","M","AGE_008","1","20.97","0.17","725.37","6"
"2021-01","00104","104. 합정역 1번출구 앞","단체",\N,"AGE_002","2","57.63","0.44","1914.78","17"
"2021-01","00104","104. 합정역 1번출구 앞","단체",\N,"AGE_003","3","314.41","3.18","13688.95","92"
"2021-01","00104","104. 합정역 1번출구 앞","일일(비회원)",\N,"AGE_008","5","1043.86","9.41","40553.84","374"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)",\N,"AGE_001","1","55.45","0.50","2154.39","69"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)",\N,"AGE_002","24","2690.07","25.46","109724.54","976"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)",\N,"AGE_003","4","86.23","0.82","3527.78","157"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)",\N,"AGE_004","1","0.00","0.00","0.00","55"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","","AGE_002","3","182.80","1.71","7322.56","111"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","","AGE_003","1","163.51","1.47","6352.50","35"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","F","AGE_002","21","1370.07","14.25","61345.39","795"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","F","AGE_003","3","310.53","2.82","12154.09","79"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","F","AGE_004","1","219.00","2.10","9065.90","60"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","M","AGE_002","11","1544.27","13.34","57473.41","575"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","M","AGE_003","8","666.37","4.96","21371.43","231"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","M","AGE_004","3","163.67","1.28","5514.13","94"
"2021-01","00104","104. 합정역 1번출구 앞","일일(회원)","M","AGE_005","1","48.15","0.43","1870.44","28"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_001","1","63.49","0.57","2466.56","21"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_002","119","8088.83","78.39","337815.99","4125"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_003","33","2060.76","17.47","75279.16","1199"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_004","12","1838.67","15.76","67847.59","358"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_005","11","959.04","7.67","33112.03","628"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_006","2","20.77","0.19","806.83","18"
"2021-01","00104","104. 합정역 1번출구 앞","정기",\N,"AGE_008","3","340.42","2.96","12763.91","74"
"2021-01","00104","104. 합정역 1번출구 앞","정기","","AGE_001","1","43.50","0.47","2034.25","17"
"2021-01","00104","104. 합정역 1번출구 앞","정기","","AGE_002","10","913.78","6.66","28712.05","225"
"2021-01","00104","104. 합정역 1번출구 앞","정기","","AGE_003","9","608.39","5.07","21782.31","138"
"2021-01","00104","104. 합정역 1번출구 앞","정기","","AGE_005","1","28.95","0.21","913.98","5"
"2021-01","00104","104. 합정역 1번출구 앞","정기","F","AGE_001","1","24.82","0.28","1205.50","9"
"2021-01","00104","104. 합정역 1번출구 앞","정기","F","AGE_002","25","1469.63","14.90","64222.42","583"
"2021-01","00104","104. 합정역 1번출구 앞","정기","F","AGE_003","41","1836.75","18.85","81361.08","1100"
"2021-01","00104","104. 합정역 1번출구 앞","정기","F","AGE_004","7","417.90","3.84","16558.30","439"
"2021-01","00104","104. 합정역 1번출구 앞","정기","F","AGE_005","1","382.46","3.34","14414.95","88"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_001","1","0.00","0.00","0.00","15"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_002","58","3659.35","31.00","133607.03","1877"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_003","47","3835.14","30.71","132167.52","1463"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_004","30","2870.11","23.18","99804.69","952"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_005","32","2908.44","20.68","89199.83","2108"
"2021-01","00104","104. 합정역 1번출구 앞","정기","M","AGE_006","3","121.43","1.04","4484.76","48"
"2021-01","00105","105. 합정역 5번출구 앞","단체","","AGE_001","2","48.73","0.45","1953.07","109"
"2021-01","00105","105. 합정역 5번출구 앞","단체","M","AGE_002","2","0.00","0.00","0.00","138"
"2021-01","00105","105. 합정역 5번출구 앞","일일(비회원)",\N,"AGE_008","2","125.67","1.14","4882.13","57"
"2021-01","00105","105. 합정역 5번출구 앞","일일(비회원)","F","AGE_008","2","401.64","3.62","15603.80","149"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)",\N,"AGE_001","4","336.48","3.18","13754.21","117"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)",\N,"AGE_002","28","3131.75","32.36","139399.38","1469"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)",\N,"AGE_003","7","388.80","3.53","15231.98","193"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)",\N,"AGE_004","1",\N,\N,"0.00","44"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)",\N,"AGE_008","1","84.72","0.76","3291.31","39"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","","AGE_002","5","1117.48","10.99","47415.82","361"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","","AGE_003","1","409.09","3.42","14758.06","122"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","F","AGE_001","1","0.00","0.00","0.00","64"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","F","AGE_002","12","851.98","8.04","34676.11","408"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","F","AGE_003","6","379.77","2.95","12685.07","334"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","F","AGE_004","2","392.79","3.91","16882.10","131"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","M","AGE_001","3","129.49","1.30","5626.59","57"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","M","AGE_002","10","1533.33","12.36","53351.50","452"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","M","AGE_003","5","569.39","4.86","20976.70","119"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","M","AGE_004","6","483.05","4.03","17316.55","196"
"2021-01","00105","105. 합정역 5번출구 앞","일일(회원)","M","AGE_005","2","161.33","1.17","5058.56","39"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_001","3","333.73","3.01","12965.47","73"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_002","55","4115.07","42.75","184404.14","1716"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_003","40","2571.82","21.63","93249.43","1002"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_004","11","820.34","6.76","29075.34","436"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_005","23","1439.15","11.37","48989.24","1549"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_006","4","145.68","1.09","4648.01","41"
"2021-01","00105","105. 합정역 5번출구 앞","정기",\N,"AGE_008","3","171.43","1.35","5840.21","42"
"2021-01","00105","105. 합정역 5번출구 앞","정기","","AGE_001","1","28.74","0.30","1273.42","8"
"2021-01","00105","105. 합정역 5번출구 앞","정기","","AGE_002","16","811.50","6.01","25928.77","262"
"2021-01","00105","105. 합정역 5번출구 앞","정기","","AGE_005","1","145.78","1.14","4908.52","46"
"2021-01","00105","105. 합정역 5번출구 앞","정기","F","AGE_002","43","1253.35","12.98","55849.41","855"
"2021-01","00105","105. 합정역 5번출구 앞","정기","F","AGE_003","57","1291.42","13.70","59179.87","668"
"2021-01","00105","105. 합정역 5번출구 앞","정기","F","AGE_004","9","750.29","6.73","29020.75","582"
"2021-01","00105","105. 합정역 5번출구 앞","정기","F","AGE_005","1","74.69","0.88","3772.30","24"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_001","2","19.99","0.14","615.67","20"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_002","27","1935.62","15.40","66469.30","638"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_003","47","3503.73","27.96","120505.95","1260"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_004","25","1524.23","13.03","56145.16","759"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_005","8","718.10","4.92","21180.13","170"
"2021-01","00105","105. 합정역 5번출구 앞","정기","M","AGE_006","5","233.10","1.88","8098.57","99"
"2021-01","00106","106. 합정역 7번출구 앞","단체",\N,"AGE_002","2","122.84","1.11","4771.98","97"
"2021-01","00106","106. 합정역 7번출구 앞","단체","M","AGE_002","4","264.02","1.93","8334.03","248"
"2021-01","00106","106. 합정역 7번출구 앞","일일(비회원)",\N,"AGE_008","10","1032.30","9.31","40105.35","613"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_001","8","1220.08","10.86","46829.10","396"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_002","53","7515.08","72.60","312906.87","2922"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_003","29","2768.81","24.77","106834.58","1147"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_004","5","1312.48","12.54","54069.81","427"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_005","1","208.25","2.03","8764.90","56"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_008","1","700.19","5.86","25259.43","102"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_001","1","19.81","0.17","714.71","6"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_002","11","1864.53","18.47","79548.31","626"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_003","2","472.38","4.12","17731.04","117"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_001","2","105.87","1.00","4312.25","42"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_002","70","8297.87","84.85","365683.11","3508"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_003","15","2825.23","27.50","118556.47","794"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_004","8","1794.05","17.99","77585.90","654"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_005","5","1047.50","9.65","41590.90","376"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_006","2","409.72","3.69","15917.79","152"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_001","5","1149.25","9.89","42702.34","414"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_002","42","9026.00","69.72","300509.76","1987"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_003","17","2868.58","24.51","105684.20","880"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_004","12","3164.80","23.90","103074.83","762"
"2021-01","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_005","2","77.50","0.59","2541.78","206"
"2021-01","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_001","5","479.87","4.32","18643.05","100"
"2021-01","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_002","104","8615.29","75.76","326480.70","3374"
