대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
"2021-12","00003","중랑센터","일일(회원)","M","AGE_008","2","31.94","0.25","1090.00","23"
"2021-12","00003","중랑센터","정기","M","AGE_004","3","66.29","0.49","2130.00","22"
"2021-12","00003","중랑센터","정기","M","AGE_005","3","57.35","0.50","2161.63","31"
"2021-12","00003","중랑센터","정기","M","AGE_008","1","237.99","2.02","8710.00","38"
"2021-12","00005","상암센터 정비실","일일(회원)","M","AGE_004","13","1214.72","10.45","45109.52","356"
"2021-12","00102","102. 망원역 1번출구 앞","단체","M","AGE_001","2","76.50","0.69","2972.06","19"
"2021-12","00102","102. 망원역 1번출구 앞","단체","M","AGE_002","3","0.00","0.00","0.00","158"
"2021-12","00102","102. 망원역 1번출구 앞","일일(비회원)",\N,"AGE_008","8","338.05","3.05","13133.04","407"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_001","3","187.29","1.87","8061.40","57"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_002","95","5355.55","51.80","223391.73","2960"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_003","25","1116.58","8.63","37173.74","430"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_004","5","489.01","5.23","22563.37","203"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_008","14","1084.35","10.06","43408.97","290"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_002","4","108.51","1.01","4356.99","112"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_001","5","143.19","1.31","5640.27","133"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_002","48","1668.31","16.81","72498.45","1364"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_003","13","239.42","2.43","10470.00","300"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_004","5","336.49","3.45","14860.00","148"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_006","1","178.24","1.49","6430.00","39"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_007","2","164.27","1.09","4713.70","52"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_008","11","827.39","7.82","33669.80","542"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_001","18","1282.68","10.46","45149.20","486"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_002","43","3400.69","28.31","122145.63","1447"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_003","19","1541.61","11.80","50903.26","461"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_004","13","967.52","7.72","33289.68","285"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_005","1","0.00","0.00","0.00","23"
"2021-12","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_008","12","689.95","6.01","25899.20","339"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_001","1","46.85","0.42","1820.00","88"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_002","247","9337.68","89.38","385288.06","4328"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_003","170","6475.05","56.62","244324.26","2873"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_004","59","6685.48","57.85","249325.21","2397"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_005","54","4320.24","35.07","151146.88","1800"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_006","5","364.08","3.21","13814.50","341"
"2021-12","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_008","5","765.32","7.29","31420.82","202"
"2021-12","00102","102. 망원역 1번출구 앞","정기","","AGE_002","28","1260.50","11.65","50295.47","553"
"2021-12","00102","102. 망원역 1번출구 앞","정기","","AGE_003","8","171.58","1.65","7150.98","45"
"2021-12","00102","102. 망원역 1번출구 앞","정기","","AGE_004","1","12.77","0.10","430.00","2"
"2021-12","00102","102. 망원역 1번출구 앞","정기","","AGE_005","1","55.36","0.54","2330.00","28"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_001","11","341.55","3.39","14595.41","251"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_002","157","5830.78","63.80","275068.25","4467"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_003","138","4139.42","40.68","175526.97","3838"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_004","59","2008.12","20.16","86886.76","1024"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_005","41","1417.95","14.88","64058.73","971"
"2021-12","00102","102. 망원역 1번출구 앞","정기","F","AGE_008","48","1776.49","15.82","68185.01","2011"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_001","47","1284.78","10.42","45013.13","1194"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_002","140","6224.99","50.46","217551.01","2189"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_003","107","4821.34","39.66","170846.04","2922"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_004","63","3105.02","23.76","102362.01","1368"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_005","22","1190.72","9.03","38889.25","544"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_006","10","753.81","5.76","24828.22","273"
"2021-12","00102","102. 망원역 1번출구 앞","정기","M","AGE_008","55","2796.05","19.35","83478.87","815"
"2021-12","00103","103. 망원역 2번출구 앞","단체",\N,"AGE_002","2","48.18","0.45","1962.21","22"
"2021-12","00103","103. 망원역 2번출구 앞","단체","F","AGE_004","2","461.55","4.16","17931.12","118"
"2021-12","00103","103. 망원역 2번출구 앞","일일(비회원)",\N,"AGE_008","13","1530.95","13.80","59477.04","839"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_001","8","517.57","5.11","21992.44","245"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_002","68","4042.49","36.14","155713.65","2594"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_003","12","963.98","10.38","44772.40","432"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_004","3","294.88","3.09","13340.00","122"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)",\N,"AGE_008","8","523.61","5.11","22002.28","252"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","","AGE_001","1","0.00","0.00","0.00","9"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","","AGE_002","4","62.14","0.58","2488.70","84"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","","AGE_003","3","146.03","1.55","6673.88","54"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_001","3","103.25","1.01","4321.77","50"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_002","26","1240.85","11.83","50911.01","1031"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_003","9","1026.15","9.40","40541.48","376"
"2021-12","00103","103. 망원역 2번출구 앞","일일(회원)","F","AGE_004","2","65.46","0.81","3500.00","82"
