대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
"2022-03","00003","중랑센터","정기","M","20대","3","310.43","2.79","12060.00","58"
"2022-03","00003","중랑센터","정기","M","40대","2","101.34","0.66","2843.34","20"
"2022-03","00003","중랑센터","정기","M","50대","6","256.88","2.19","9467.59","100"
"2022-03","00003","중랑센터","정기","M","60대","1","28.06","0.25","1090.00","21"
"2022-03","00005","상암센터 정비실","일일(회원)","M","40대","2","135.69","1.17","5039.00","62"
"2022-03","00005","상암센터 정비실","정기",\N,"20대","1","0.00","0.00","0.00","9"
"2022-03","00005","상암센터 정비실","정기","M","40대","1","0.00","0.00","0.00","2"
"2022-03","00010","위트콤","정기",\N,"40대","2","0.00","0.00","0.00","12"
"2022-03","00102","102. 망원역 1번출구 앞","단체",\N,"20대","4","551.15","4.20","18063.71","152"
"2022-03","00102","102. 망원역 1번출구 앞","단체","F","10대","2","32.86","0.37","1565.85","21"
"2022-03","00102","102. 망원역 1번출구 앞","단체","F","40대","5","496.47","6.07","26148.26","258"
"2022-03","00102","102. 망원역 1번출구 앞","단체","M","10대","4","327.94","3.05","13144.86","133"
"2022-03","00102","102. 망원역 1번출구 앞","단체","M","30대","3","186.53","1.59","6836.93","66"
"2022-03","00102","102. 망원역 1번출구 앞","단체","M","40대","2","68.26","0.53","2298.47","25"
"2022-03","00102","102. 망원역 1번출구 앞","단체","M","기타","2","100.42","0.92","3962.35","45"
"2022-03","00102","102. 망원역 1번출구 앞","일일(비회원)",\N,"기타","46","4212.71","37.95","163664.67","1980"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"10대","5","270.40","2.23","9622.95","144"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"20대","123","11527.63","108.65","468337.78","5033"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"30대","38","3584.08","28.86","124409.09","1497"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"40대","6","942.60","7.28","31378.63","283"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"50대","1","0.00","0.00","0.00","9"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","","20대","17","1007.63","9.24","39847.98","512"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","","30대","3","290.74","2.59","11151.20","74"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","","40대","1","0.00","0.00","0.00","7"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","10대","6","573.38","5.48","23633.03","327"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","20대","124","9929.87","97.86","421866.90","5114"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"기타","12","816.55","15.71","67696.30","600"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","30대","44","3566.45","35.47","152903.53","1488"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","40대","5","596.58","5.95","25660.79","329"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","50대","4","380.47","3.54","15240.32","169"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","F","기타","12","1143.04","11.12","47893.08","562"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","10대","12","929.01","7.83","33812.13","612"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","20대","94","9581.41","78.66","339086.65","3736"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","30대","36","4264.69","33.03","142360.17","1115"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","40대","34","5694.98","43.66","188051.25","1202"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","50대","2","58.15","0.49","2097.82","25"
"2022-03","00102","102. 망원역 1번출구 앞","일일(회원)","M","기타","21","2336.97","19.73","85088.47","646"
"2022-03","00102","102. 망원역 1번출구 앞","정기",\N,"10대","13","606.48","5.10","21965.79","248"
"2022-03","00102","102. 망원역 1번출구 앞","정기",\N,"20대","317","15114.70","140.89","607291.98","6820"
