대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
2020-04,101,101. (구)합정동 주민센터,정기,\N,AGE_003,31,9121.88,66.9,288450,939
2020-04,101,101. (구)합정동 주민센터,정기,\N,AGE_004,11,1331.08,10.39,44750,316
2020-04,101,101. (구)합정동 주민센터,정기,\N,AGE_005,8,308.19,2.86,12310,252
2020-04,101,101. (구)합정동 주민센터,정기,\N,AGE_008,1,262.03,2.36,10180,73
2020-04,101,101. (구)합정동 주민센터,정기,,AGE_002,19,461.41,4.62,19960,289
2020-04,101,101. (구)합정동 주민센터,정기,,AGE_003,7,433.92,3.82,16470,263
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_001,2,794.54,10.58,45600,70
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_002,41,7033.55,66.96,288570,1304
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_003,63,10894.32,108.69,468610,944
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_004,24,2469.59,24.91,107390,756
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_005,1,0,0,0,5
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_006,1,0,0,0,117
2020-04,101,101. (구)합정동 주민센터,정기,F,AGE_007,2,108.03,1.02,4400,28
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_002,57,9437.55,74.13,319350,1614
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_003,89,15634.15,132.87,572750,3021
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_004,42,3383.25,29.1,125470,1129
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_005,12,162.71,1.49,6410,123
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_006,11,438.35,3.95,17030,120
2020-04,101,101. (구)합정동 주민센터,정기,M,AGE_008,2,52.03,0.42,1800,29
2020-04,102,102. 망원역 1번출구 앞,단체,\N,AGE_001,6,237.36,3.07,13260,195
2020-04,102,102. 망원역 1번출구 앞,단체,\N,AGE_002,10,436.62,4.25,18300,188
2020-04,102,102. 망원역 1번출구 앞,단체,\N,AGE_004,6,3519.88,37.39,161210,273
2020-04,102,102. 망원역 1번출구 앞,단체,F,AGE_002,1,94.53,1.01,4340,53
2020-04,102,102. 망원역 1번출구 앞,단체,F,AGE_003,6,264.54,2.75,11850,103
2020-04,102,102. 망원역 1번출구 앞,단체,F,AGE_004,4,150.33,1.35,5840,140
2020-04,102,102. 망원역 1번출구 앞,단체,M,AGE_002,3,92.89,0.74,3170,69
2020-04,102,102. 망원역 1번출구 앞,단체,M,AGE_003,2,93.04,0.83,3560,121
2020-04,102,102. 망원역 1번출구 앞,단체,M,AGE_004,1,116.19,1.13,4890,63
2020-04,102,102. 망원역 1번출구 앞,일일(비회원),\N,AGE_008,50,10160.33,91.57,394730,2940
2020-04,102,102. 망원역 1번출구 앞,일일(비회원),F,AGE_008,3,255.86,2.31,9940,125
2020-04,102,102. 망원역 1번출구 앞,일일(비회원),M,AGE_008,1,0,0,0,55
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_001,26,5717.57,54.52,234890,1642
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_002,395,51820.41,478.59,2062850,20310
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_003,116,16829.75,147.42,635280,7456
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_004,29,2896.93,24.61,106140,1611
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_005,4,430.77,4.46,19220,222
2020-04,102,102. 망원역 1번출구 앞,일일(회원),\N,AGE_008,11,3178.69,29.44,126870,655
2020-04,102,102. 망원역 1번출구 앞,일일(회원),,AGE_001,1,0,0,0,129
2020-04,102,102. 망원역 1번출구 앞,일일(회원),,AGE_002,36,6756.91,69.29,298780,2120
2020-04,102,102. 망원역 1번출구 앞,일일(회원),,AGE_003,5,182.69,1.58,6850,93
2020-04,102,102. 망원역 1번출구 앞,일일(회원),,AGE_004,1,0,0,0,51
2020-04,102,102. 망원역 1번출구 앞,일일(회원),,AGE_005,1,474.01,3.31,14250,105
2020-04,102,102. 망원역 1번출구 앞,일일(회원),F,AGE_001,6,472.32,4.83,20820,210
2020-04,102,102. 망원역 1번출구 앞,일일(회원),F,AGE_002,132,13554.08,143.82,619670,5316
2020-04,102,102. 망원역 1번출구 앞,일일(회원),F,AGE_003,44,3879.08,40.84,176060,2079
2020-04,102,102. 망원역 1번출구 앞,일일(회원),F,AGE_004,6,421.64,5.1,21990,279
2020-04,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_001,2,379.7,3.28,14140,78
2020-04,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_002,64,13004.49,111.15,479210,3009
2020-04,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_003,31,1806.76,14.81,63800,1438
2020-04,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_004,4,620.64,4.92,21190,151
2020-04,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_005,6,406.53,3.43,14790,403
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_001,21,1338.69,12.87,55470,732
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_002,622,79663.81,733.64,3162270,16195
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_003,244,26106.68,226.17,974940,7888
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_004,105,11311.05,100.93,435110,3963
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_005,54,5524.65,47.2,203500,1203
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_006,13,332.16,2.83,12230,232
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_007,1,0,0,0,9
2020-04,102,102. 망원역 1번출구 앞,정기,\N,AGE_008,14,3238.96,28.25,121760,246
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_001,2,76.48,0.66,2840,27
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_002,72,9010.68,80.34,346290,1925
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_003,50,5669.71,50.26,216670,996
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_004,12,2616.11,20.65,89000,322
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_005,5,131.2,1.3,5620,183
2020-04,102,102. 망원역 1번출구 앞,정기,,AGE_006,4,152.89,1.38,5940,38
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_001,10,771.94,7.36,31690,275
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_002,295,39864.27,397.3,1712380,9379
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_003,159,17628.37,185.33,798780,4139
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_004,57,7906.8,82.54,355680,1838
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_005,14,1695.79,18.88,81370,283
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_006,8,988.33,8.67,37370,214
2020-04,102,102. 망원역 1번출구 앞,정기,F,AGE_007,3,2644.74,23.48,101220,24
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_001,1,39.99,0.43,1870,21
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_002,241,33612.67,267.87,1154720,6202
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_003,227,28337.26,221.28,953760,6836
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_004,119,12065.01,93.85,404530,3285
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_005,43,2197.64,18.45,79560,1106
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_006,16,2394.58,22.52,97010,310
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_007,2,0,0,0,75
2020-04,102,102. 망원역 1번출구 앞,정기,M,AGE_008,1,36.61,0.31,1340,22
2020-04,103,103. 망원역 2번출구 앞,단체,\N,AGE_001,6,490.86,3.91,16860,344
2020-04,103,103. 망원역 2번출구 앞,단체,\N,AGE_002,2,0,0,0,52
2020-04,103,103. 망원역 2번출구 앞,단체,\N,AGE_004,1,0,0,0,78
2020-04,103,103. 망원역 2번출구 앞,단체,F,AGE_002,2,72.47,0.85,3660,34
2020-04,103,103. 망원역 2번출구 앞,단체,F,AGE_003,4,1578.06,18.49,79700,207
2020-04,103,103. 망원역 2번출구 앞,단체,F,AGE_004,2,22.91,0.21,890,20
2020-04,103,103. 망원역 2번출구 앞,단체,M,AGE_002,3,87.21,0.66,2860,80
2020-04,103,103. 망원역 2번출구 앞,단체,M,AGE_003,2,0,0,0,170
2020-04,103,103. 망원역 2번출구 앞,일일(비회원),\N,AGE_008,38,7679.54,69.19,298350,2367
2020-04,103,103. 망원역 2번출구 앞,일일(비회원),F,AGE_008,1,401.8,3.62,15610,75
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_001,31,2329.18,20.42,88060,1597
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_002,346,51501.29,480.81,2072490,19730
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_003,65,6197.87,57.08,245980,3847
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_004,25,5186.71,47.63,205220,1653
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_005,7,429.4,3.82,16490,317
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_007,1,207.98,1.87,8080,116
2020-04,103,103. 망원역 2번출구 앞,일일(회원),\N,AGE_008,6,838.42,8.16,35110,484
2020-04,103,103. 망원역 2번출구 앞,일일(회원),,AGE_001,1,159.95,1.42,6120,39
2020-04,103,103. 망원역 2번출구 앞,일일(회원),,AGE_002,29,2776.59,28.53,123050,1407
2020-04,103,103. 망원역 2번출구 앞,일일(회원),,AGE_003,4,197.88,2.11,9130,294
2020-04,103,103. 망원역 2번출구 앞,일일(회원),,AGE_004,1,90.82,0.97,4170,31
2020-04,103,103. 망원역 2번출구 앞,일일(회원),F,AGE_001,1,64.33,0.61,2620,47
2020-04,103,103. 망원역 2번출구 앞,일일(회원),F,AGE_002,109,15124.37,153.76,662720,5052
2020-04,103,103. 망원역 2번출구 앞,일일(회원),F,AGE_003,31,4965.8,50.44,217490,2233
2020-04,103,103. 망원역 2번출구 앞,일일(회원),F,AGE_004,4,352.69,3.97,17110,251
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_001,8,2985.95,20.68,89060,354
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_002,69,18805.58,162.92,702290,3395
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_003,28,2917.41,24.35,104990,1231
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_004,6,634.56,4.81,20770,284
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_005,1,149.97,1.26,5410,44
2020-04,103,103. 망원역 2번출구 앞,일일(회원),M,AGE_006,1,0,0,0,12
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_001,24,1243.48,10.94,47100,466
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_002,412,31121.92,289.07,1246090,12108
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_003,195,13471.73,121.8,524940,6380
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_004,81,19682.39,172.62,744170,3317
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_005,50,3275.13,28.08,120970,1756
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_006,23,1630.65,14.73,63480,787
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_007,1,95.5,0.86,3710,52
2020-04,103,103. 망원역 2번출구 앞,정기,\N,AGE_008,9,307.39,2.76,11910,280
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_001,2,42.01,0.36,1560,15
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_002,46,3881.79,34.94,150550,1061
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_003,56,5364.93,47.2,203440,1395
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_004,7,248.95,1.82,7850,192
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_005,9,514.11,4.61,19870,274
2020-04,103,103. 망원역 2번출구 앞,정기,,AGE_006,6,1722.77,15.53,66930,19
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_001,7,172.39,1.99,8540,215
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_002,196,22110,220.64,951230,6736
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_003,124,12677.26,122.61,528650,3231
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_004,38,3580.12,37.53,161730,1907
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_005,41,3334.02,37.7,162540,1363
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_006,12,938.37,8.57,36930,415
2020-04,103,103. 망원역 2번출구 앞,정기,F,AGE_007,1,0,0,0,179
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_002,128,20950.56,157.52,678920,4188
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_003,191,22201.25,179.27,772610,4871
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_004,65,6933.16,57.87,249390,1691
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_005,27,2671.33,19.81,85420,479
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_006,38,7882.38,66.07,284820,1028
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_007,8,1949.84,16.99,73280,432
2020-04,103,103. 망원역 2번출구 앞,정기,M,AGE_008,4,60.13,0.49,2080,20
2020-04,104,104. 합정역 1번출구 앞,단체,\N,AGE_001,1,147.45,1.57,6770,50
2020-04,104,104. 합정역 1번출구 앞,단체,\N,AGE_002,3,88.15,0.86,3710,85
2020-04,104,104. 합정역 1번출구 앞,단체,,AGE_002,1,0,0,0,110
2020-04,104,104. 합정역 1번출구 앞,단체,,AGE_003,3,107.81,0.84,3630,26
2020-04,104,104. 합정역 1번출구 앞,단체,F,AGE_002,2,429.09,3.86,16670,118
2020-04,104,104. 합정역 1번출구 앞,단체,F,AGE_003,2,37.22,0.44,1880,42
2020-04,104,104. 합정역 1번출구 앞,일일(비회원),\N,AGE_008,40,9519.17,85.78,369820,2180
2020-04,104,104. 합정역 1번출구 앞,일일(비회원),F,AGE_008,2,50.71,0.45,1970,34
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_001,25,2734.12,23.77,102540,1686
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_002,314,44995.01,409.54,1765000,17858
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_003,80,8018.2,78.05,336420,4334
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_004,11,2891.7,22.73,97920,633
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_005,1,304.76,2.75,11840,46
2020-04,104,104. 합정역 1번출구 앞,일일(회원),\N,AGE_008,4,454.75,3.99,17190,137
2020-04,104,104. 합정역 1번출구 앞,일일(회원),,AGE_001,2,268.49,2.1,9040,46
2020-04,104,104. 합정역 1번출구 앞,일일(회원),,AGE_002,26,7597.41,71.67,308940,1495
2020-04,104,104. 합정역 1번출구 앞,일일(회원),,AGE_003,8,928.64,7.82,33730,474
2020-04,104,104. 합정역 1번출구 앞,일일(회원),,AGE_004,2,0,0,0,152
2020-04,104,104. 합정역 1번출구 앞,일일(회원),F,AGE_001,2,102.64,1.11,4800,141
2020-04,104,104. 합정역 1번출구 앞,일일(회원),F,AGE_002,74,6383.85,66.42,286410,3592
2020-04,104,104. 합정역 1번출구 앞,일일(회원),F,AGE_003,29,6135.11,62.51,269380,1793
2020-04,104,104. 합정역 1번출구 앞,일일(회원),F,AGE_004,1,0,0,0,24
2020-04,104,104. 합정역 1번출구 앞,일일(회원),F,AGE_005,1,135.97,1.37,5920,88
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_001,2,270.67,2.41,10360,92
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_002,38,14185.71,123.06,530370,1660
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_003,28,4055.37,33.7,145320,1449
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_004,4,457.99,3.94,17000,127
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_005,6,555.04,4.66,20120,169
2020-04,104,104. 합정역 1번출구 앞,일일(회원),M,AGE_006,6,488.05,3.03,13070,344
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_001,16,1280.95,11.3,48590,508
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_002,323,30275.25,293.38,1264620,10816
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_003,185,22055.7,185.06,797660,6155
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_004,85,10877.74,87.62,377620,2748
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_005,20,823.11,7.64,32970,655
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_006,4,1102.19,8.67,37380,193
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_007,1,138.23,1.21,5210,44
2020-04,104,104. 합정역 1번출구 앞,정기,\N,AGE_008,11,654.89,5.12,22080,406
2020-04,104,104. 합정역 1번출구 앞,정기,,AGE_001,2,98.55,0.85,3660,21
2020-04,104,104. 합정역 1번출구 앞,정기,,AGE_002,42,10946.16,93.71,403880,1353
2020-04,104,104. 합정역 1번출구 앞,정기,,AGE_003,11,765.56,6.59,28370,340
2020-04,104,104. 합정역 1번출구 앞,정기,,AGE_004,5,829.64,5.36,23120,147
2020-04,104,104. 합정역 1번출구 앞,정기,,AGE_005,5,85.55,0.66,2900,139
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_001,3,249,2.51,10800,74
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_002,168,14962.76,152.88,658710,5226
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_003,95,5743.31,57.72,248860,2900
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_004,13,1353.09,13.63,58740,639
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_005,19,1204.29,11.03,47460,396
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_006,1,7.13,0.06,250,3
2020-04,104,104. 합정역 1번출구 앞,정기,F,AGE_007,1,24.45,0.22,950,11
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_001,1,0,0,0,8
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_002,139,23592.69,189.9,818590,4127
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_003,191,27034.62,217.77,938600,4421
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_004,73,6653.21,52.39,225860,2410
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_005,38,4142.61,35.49,152880,878
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_006,10,2199.21,21.08,90830,392
2020-04,104,104. 합정역 1번출구 앞,정기,M,AGE_007,3,281.08,2.46,10620,121
2020-04,105,105. 합정역 5번출구 앞,단체,\N,AGE_001,6,1696.87,18.08,77910,221
2020-04,105,105. 합정역 5번출구 앞,단체,\N,AGE_002,8,300.81,3.65,15710,608
2020-04,105,105. 합정역 5번출구 앞,단체,\N,AGE_003,6,82.62,0.74,3210,344
2020-04,105,105. 합정역 5번출구 앞,단체,,AGE_001,2,114.39,1.26,5450,60
2020-04,105,105. 합정역 5번출구 앞,단체,,AGE_002,3,164.12,1.54,6610,107
2020-04,105,105. 합정역 5번출구 앞,단체,F,AGE_001,2,1770.39,15.96,68780,126
2020-04,105,105. 합정역 5번출구 앞,단체,F,AGE_003,2,1375.9,16.13,69490,345
2020-04,105,105. 합정역 5번출구 앞,일일(비회원),\N,AGE_008,17,2865.13,25.81,111310,1017
2020-04,105,105. 합정역 5번출구 앞,일일(비회원),F,AGE_008,1,367.05,3.31,14260,72
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_001,10,2847.47,23.26,100230,799
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_002,186,28292.61,263.13,1134060,10665
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_003,44,16793.55,117.68,507260,2620
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_004,12,1784.19,14.4,62070,807
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_005,2,19.56,0.18,760,60
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_006,1,200.51,1.81,7790,86
2020-04,105,105. 합정역 5번출구 앞,일일(회원),\N,AGE_008,3,373.49,3.4,14650,134
2020-04,105,105. 합정역 5번출구 앞,일일(회원),,AGE_002,21,1476.79,12.52,53960,1072
2020-04,105,105. 합정역 5번출구 앞,일일(회원),,AGE_003,3,1754.79,17.03,73420,80
2020-04,105,105. 합정역 5번출구 앞,일일(회원),F,AGE_001,3,345.28,3.67,15850,164
2020-04,105,105. 합정역 5번출구 앞,일일(회원),F,AGE_002,48,4581.09,47.77,205960,2238
2020-04,105,105. 합정역 5번출구 앞,일일(회원),F,AGE_003,11,1258.95,14.34,61800,437
2020-04,105,105. 합정역 5번출구 앞,일일(회원),F,AGE_004,4,584.35,5.54,23900,258
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_001,3,322.12,2.95,12710,193
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_002,33,4245.12,38.11,164330,1697
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_003,14,2394.88,18.76,80810,768
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_004,2,0,0,0,80
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_005,4,63.61,0.52,2240,105
2020-04,105,105. 합정역 5번출구 앞,일일(회원),M,AGE_006,1,43.48,0.42,1830,13
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_001,6,3206.34,28.78,124030,177
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_002,181,24244.91,209.31,902270,5754
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_003,97,13850.99,117.28,505610,3219
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_004,49,5744.15,43.41,187010,1976
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_005,20,495.72,4.09,17620,638
2020-04,105,105. 합정역 5번출구 앞,정기,\N,AGE_006,2,84.02,0.63,2720,55
2020-04,105,105. 합정역 5번출구 앞,정기,,AGE_001,1,12.36,0.11,480,3
2020-04,105,105. 합정역 5번출구 앞,정기,,AGE_002,15,3652.67,29.38,126630,321
2020-04,105,105. 합정역 5번출구 앞,정기,,AGE_003,7,1980.43,18.28,78750,111
2020-04,105,105. 합정역 5번출구 앞,정기,,AGE_004,3,0,0,0,34
2020-04,105,105. 합정역 5번출구 앞,정기,,AGE_005,2,1716.36,13.4,57790,58
2020-04,105,105. 합정역 5번출구 앞,정기,F,AGE_001,2,324.09,3.02,13030,76
2020-04,105,105. 합정역 5번출구 앞,정기,F,AGE_002,101,14211.3,140.31,604760,2399
2020-04,105,105. 합정역 5번출구 앞,정기,F,AGE_003,60,8664.71,90.76,391200,1416
2020-04,105,105. 합정역 5번출구 앞,정기,F,AGE_004,3,103.83,1.01,4370,112
2020-04,105,105. 합정역 5번출구 앞,정기,F,AGE_005,9,906.29,8.16,35210,442
2020-04,105,105. 합정역 5번출구 앞,정기,M,AGE_001,2,0,0,0,16
