대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
"2021-02","00003","중랑센터","일일(회원)","M","AGE_003","1","23.01","0.19","830.00","8"
"2021-02","00003","중랑센터","정기","M","AGE_003","14","1168.59","5.79","25008.05","225"
"2021-02","00003","중랑센터","정기","M","AGE_004","1","100.05","0.65","2807.28","18"
"2021-02","00005","상암센터 정비실","일일(회원)","M","AGE_004","8","565.58","5.18","22316.49","212"
"2021-02","00010","위트콤","단체",\N,"AGE_003","3","25.17","0.23","977.68","49"
"2021-02","00010","위트콤","단체","M","AGE_004","5","12.77","0.12","537.29","123"
"2021-02","00010","위트콤","일일(비회원)",\N,"AGE_008","1","442.05","3.98","17173.50","110"
"2021-02","00010","위트콤","일일(회원)","M","AGE_005","1","6.80","0.05","220.00","15"
"2021-02","00010","위트콤","정기",\N,"AGE_003","32","0.00","0.00","0.00","158"
"2021-02","00010","위트콤","정기",\N,"AGE_008","94","9.41","0.28","1219.03","551"
"2021-02","00010","위트콤","정기","F","AGE_003","95","0.00","0.00","0.13","708"
"2021-02","00010","위트콤","정기","M","AGE_002","6","525.66","3.86","16628.99","128"
"2021-02","00010","위트콤","정기","M","AGE_003","88","168.84","0.80","3466.47","660"
"2021-02","00010","위트콤","정기","M","AGE_004","46","54.01","0.51","2273.22","485"
"2021-02","00101","101. (구)합정동 주민센터","일일(비회원)",\N,"AGE_008","2","86.13","0.78","3346.18","51"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_002","10","1543.61","12.84","55387.69","442"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_003","2","640.97","7.19","30994.80","221"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_005","1","192.78","2.09","9015.17","105"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)",\N,"AGE_008","4","484.08","4.36","18806.30","158"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","","AGE_002","4","247.32","2.31","9923.56","102"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","","AGE_003","3","301.54","2.86","12348.35","111"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_001","3","197.63","2.27","9755.19","128"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_002","15","1530.63","15.92","68618.38","859"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_003","9","992.78","9.83","42415.76","636"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_004","6","319.86","2.71","11704.95","170"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","F","AGE_006","1","141.82","1.28","5509.85","95"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","M","AGE_002","8","823.68","6.88","29676.71","264"
"2021-02","00101","101. (구)합정동 주민센터","일일(회원)","M","AGE_003","10","1443.48","11.23","48362.35","508"
