대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
"2021-04","00003","중랑센터","일일(회원)","M","AGE_005","1","75.40","0.66","2841.90","14"
"2021-04","00003","중랑센터","정기","M","AGE_003","8","708.96","3.52","15172.00","145"
"2021-04","00005","상암센터 정비실","정기",\N,"AGE_008","1","0.00","0.00","0.00","0"
"2021-04","00010","위트콤","단체",\N,"AGE_008","1","0.00","0.00","0.00","2"
"2021-04","00010","위트콤","단체","M","AGE_004","6","41.78","0.40","1758.90","95"
"2021-04","00010","위트콤","단체","M","AGE_008","2","0.00","0.00","0.00","6"
"2021-04","00010","위트콤","일일(회원)","","AGE_004","1","206.18","1.86","8010.00","36"
"2021-04","00010","위트콤","일일(회원)","M","AGE_004","12","0.05","0.00","1.74","78"
"2021-04","00010","위트콤","정기",\N,"AGE_003","4","378.07","4.26","18398.84","180"
"2021-04","00010","위트콤","정기",\N,"AGE_006","1","10.22","0.10","444.78","5"
"2021-04","00010","위트콤","정기",\N,"AGE_008","14","2.90","0.05","200.23","156"
"2021-04","00010","위트콤","정기","F","AGE_001","8","0.03","0.00","1.86","44"
"2021-04","00010","위트콤","정기","F","AGE_002","2","0.00","0.00","0.00","9"
"2021-04","00010","위트콤","정기","M","AGE_002","2","0.00","0.00","0.00","4"
"2021-04","00010","위트콤","정기","M","AGE_003","6","0.02","0.00","0.40","213"
"2021-04","00010","위트콤","정기","M","AGE_005","1","269.70","2.43","10478.01","89"
"2021-04","00010","위트콤","정기","M","AGE_008","6","0.00","0.00","0.00","212"
"2021-04","00102","102. 망원역 1번출구 앞","10분이용권","M","AGE_008","1","53.35","0.40","1727.30","17"
"2021-04","00102","102. 망원역 1번출구 앞","단체",\N,"AGE_001","2","628.79","6.14","26464.28","135"
"2021-04","00102","102. 망원역 1번출구 앞","단체",\N,"AGE_002","9","454.46","4.92","21268.74","217"
"2021-04","00102","102. 망원역 1번출구 앞","단체","","AGE_002","4","258.41","2.83","12199.61","116"
"2021-04","00102","102. 망원역 1번출구 앞","단체","F","AGE_001","2",\N,\N,"0.00","195"
"2021-04","00102","102. 망원역 1번출구 앞","단체","F","AGE_002","4","895.91","8.85","38165.78","196"
"2021-04","00102","102. 망원역 1번출구 앞","단체","F","AGE_003","6","460.68","4.19","18090.66","154"
"2021-04","00102","102. 망원역 1번출구 앞","단체","F","AGE_008","2","147.02","1.57","6750.00","69"
"2021-04","00102","102. 망원역 1번출구 앞","단체","M","AGE_001","2","224.64","2.02","8727.22","128"
"2021-04","00102","102. 망원역 1번출구 앞","단체","M","AGE_002","4","239.28","2.12","9123.89","121"
"2021-04","00102","102. 망원역 1번출구 앞","단체","M","AGE_003","8","895.88","7.50","32318.73","267"
"2021-04","00102","102. 망원역 1번출구 앞","일일(비회원)",\N,"AGE_008","62","10479.68","94.47","407134.55","3220"
"2021-04","00102","102. 망원역 1번출구 앞","일일(비회원)","F","AGE_008","2","203.01","1.83","7887.01","167"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_001","12","1132.28","10.58","45589.72","477"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_002","256","27951.94","269.46","1161447.56","12065"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_003","86","9553.76","91.36","393946.39","4385"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_004","25","3169.07","30.41","131057.76","1290"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_005","7","1114.28","10.94","47128.78","374"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)",\N,"AGE_008","4","381.55","3.57","15384.51","138"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_002","25","1561.73","14.10","60735.04","659"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_003","8","924.93","9.07","39109.98","308"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_004","2","266.00","2.25","9688.39","131"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_005","1","0.00","0.00","0.00","44"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","","AGE_006","1","50.19","0.45","1950.00","14"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_001","5","364.14","3.66","15770.26","309"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_002","181","15389.28","154.54","666010.53","8229"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_003","58","5138.66","55.07","237366.18","2186"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_004","17","2199.31","21.38","92144.16","1316"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_005","3","267.31","2.38","10271.05","126"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","F","AGE_008","74","9386.06","91.69","395207.97","4158"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_001","6","944.88","7.05","30398.96","238"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_002","107","13239.88","110.19","475143.83","4786"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_003","50","6514.36","52.55","226555.03","2092"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_004","7","713.84","6.15","26499.76","342"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_005","8","760.21","6.33","27298.45","220"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_006","2","103.17","0.77","3340.00","53"
"2021-04","00102","102. 망원역 1번출구 앞","일일(회원)","M","AGE_008","61","9627.69","78.25","337252.01","3264"
"2021-04","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_001","4","745.28","7.58","32684.03","230"
"2021-04","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_002","513","35776.68","338.47","1459098.12","14686"
"2021-04","00102","102. 망원역 1번출구 앞","정기",\N,"AGE_003","279","19534.19","173.95","750169.29","7839"
