"대여일자","대여소번호","대여소명","대여구분코드","성별","연령대코드","이용건수","운동량","탄소량","이동거리(M)","이용시간(분)"
"2020-07","00003","중랑센터","일일(회원)",\N,"AGE_003","1","0.00","0.00","0.00","0"
"2020-07","00003","중랑센터","일일(회원)","M","AGE_003","1","25.91","0.22","934.58","7"
"2020-07","00003","중랑센터","정기",\N,"AGE_003","3","0.00","0.00","0.00","23"
"2020-07","00003","중랑센터","정기","F","AGE_003","1","0.00","0.00","0.00","8"
"2020-07","00003","중랑센터","정기","M","AGE_002","1","74.14","0.67","2880.29","19"
"2020-07","00003","중랑센터","정기","M","AGE_003","2","0.00","0.00","0.00","97"
"2020-07","00003","중랑센터","정기","M","AGE_004","1",\N,\N,"0.00","54"
"2020-07","00003","중랑센터","정기","M","AGE_005","4","29.19","0.27","1170.00","85"
"2020-07","00005","상암센터 정비실","일일(회원)",\N,"AGE_002","1","0.00","0.00","0.00","0"
"2020-07","00005","상암센터 정비실","일일(회원)",\N,"AGE_005","4","1.78","0.02","90.00","33"
"2020-07","00005","상암센터 정비실","일일(회원)","M","AGE_004","15","444.38","4.07","17534.15","196"
"2020-07","00005","상암센터 정비실","정기",\N,"AGE_006","1","0.00","0.00","0.00","0"
"2020-07","00005","상암센터 정비실","정기","M","AGE_006","1","0.00","0.00","0.00","122"
"2020-07","00010","위트콤","일일(비회원)",\N,"AGE_008","1","0.00","0.00","0.00","12"
"2020-07","00010","위트콤","일일(회원)","F","AGE_002","1","28.66","0.37","1573.47","16"
"2020-07","00010","위트콤","일일(회원)","M","AGE_002","1","200.16","1.68","7220.61","113"
"2020-07","00010","위트콤","일일(회원)","M","AGE_004","6","48.33","0.44","1877.53","196"
"2020-07","00010","위트콤","정기",\N,"AGE_002","5","42.89","0.40","1722.64","179"
"2020-07","00010","위트콤","정기",\N,"AGE_003","7","62.50","0.56","2428.00","439"
"2020-07","00010","위트콤","정기",\N,"AGE_004","3","0.00","0.00","0.00","62"
"2020-07","00010","위트콤","정기",\N,"AGE_005","1","0.00","0.00","0.00","13"
"2020-07","00010","위트콤","정기",\N,"AGE_008","187","37.00","0.33","1437.56","2417"
