'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-02','1031',' 암사동 CBIS','정기','F','~10대',4,183.41,1.82,7850,53
'2018-02','1253',' 오금역 3번 출구 뒤','정기','F','~10대',1,49.35,0.47,2010,20
'2018-02','1448',' 코스트코 상봉점','정기','F','~10대',2,94.99,0.97,4180,50
'2018-02','1530',' 광산사거리','정기','F','~10대',1,302.48,3.16,13640,81
'2018-02','300',' 정동사거리','정기','F','~10대',7,327.93,2.74,11830,69
'2018-02','2368',' 도곡동 경남아파트 건너편','정기','F','~10대',1,11.45,0.11,490,54
'2018-02','2370',' 한티역 3번출구','정기','F','~10대',2,29.1,0.28,1190,13
'2018-02','2372',' 대치역 사거리','정기','F','~10대',2,686.31,6.54,28200,231
'2018-02','1338',' 용문2교 옆','정기','F','~10대',1,264.86,2.39,10290,55
'2018-02','1958',' 강서수도사업소민원센터','정기','F','~10대',1,102.37,1.2,5170,56
'2018-02','307',' 서울역사박물관 앞','정기','F','~10대',2,88.15,0.74,3180,15
'2018-02','313',' 서울역 광장 파출소 옆','정기','F','~10대',6,260.57,2.19,9400,52
'2018-02','314',' 국립현대미술관','정기','F','~10대',1,68.19,0.57,2460,15
'2018-02','315',' 신한은행 안국역지점 옆','정기','F','~10대',1,222.11,1.81,7790,54
'2018-02','316',' 종각역 1번출구 앞','정기','F','~10대',1,41.58,0.35,1500,11
'2018-02','324',' 신세계백화점 본점 앞','정기','F','~10대',2,86.39,0.73,3150,28
'2018-02','339',' 종로4가 사거리','정기','F','~10대',1,121.65,0.89,3840,27
'2018-02','341',' 혜화역 3번출구 뒤','정기','F','~10대',1,10.99,0.09,370,2
'2018-02','112',' 극동방송국 앞','정기','F','~10대',2,221.28,2.36,10160,86
'2018-02','117',' 홍은사거리','정기','F','~10대',1,308.37,2.78,11980,50
'2018-02','355',' 서울사대부속초교 앞','정기','F','~10대',1,29.4,0.23,990,5
'2018-02','361',' 동묘앞역 1번출구 뒤','정기','F','~10대',1,164.23,1.34,5760,32
'2018-02','369',' 광화문 시민열린마당','정기','F','~10대',1,85.22,0.62,2690,16
'2018-02','371',' 동대입구역 6번출구 뒤','정기','F','~10대',3,311.21,2.46,10620,95
'2018-02','377',' 서울역 4번출구 앞','정기','F','~10대',3,146.65,1.23,5290,27
'2018-02','381',' 장충체육관','정기','F','~10대',1,112.82,0.89,3850,47
'2018-02','114',' 홍대입구역 8번출구 앞','정기','F','~10대',2,86.25,0.91,3930,28
'2018-02','142',' 아현역 4번출구 앞','정기','F','~10대',1,45.05,0.41,1750,6
'2018-02','143',' 공덕역 2번출구','정기','F','~10대',2,723.31,7.71,33210,217
'2018-02','144',' 공덕역 8번출구','정기','F','~10대',6,378.38,3.66,15740,105
'2018-02','145',' 공덕역 5번출구','정기','F','~10대',1,17.25,0.16,670,3
'2018-02','153',' 성산2교 사거리','정기','F','~10대',2,148.76,1.58,6830,59
'2018-02','518',' 청계천 박물관 앞','정기','F','~10대',5,252.11,2.39,10310,59
'2018-02','525',' 한양대병원사거리','정기','F','~10대',1,107.32,1.26,5420,52
'2018-02','530',' 청계벽산아파트 앞','정기','F','~10대',1,39.02,0.39,1670,9
'2018-02','123',' 문화촌 공원','정기','F','~10대',1,127.41,1.15,4950,34
'2018-02','544',' 광남중학교','정기','F','~10대',1,82.57,0.93,4010,55
'2018-02','614',' 용두동 사거리','정기','F','~10대',1,123.74,1.01,4340,28
'2018-02','227',' 양평2나들목 보행통로 입구','정기','F','~10대',1,202.12,2.15,9280,66
'2018-02','237',' 보라매 두산위브 건너편','정기','F','~10대',6,1176.57,14.99,64590,41
'2018-02','248',' 초원아파트 앞','정기','F','~10대',1,21.98,0.17,740,7
'2018-02','249',' 여의도중학교 옆','정기','F','~10대',3,971.75,8.59,37020,226
'2018-02','252',' 보라매역4번출구','정기','F','~10대',3,60.64,0.61,2590,17
'2018-02','703',' 오목교역 7번출구 앞','정기','F','~10대',3,824.35,8.27,35660,170
'2018-02','802',' 한강진역 2번 출구 앞','정기','F','~10대',1,68.43,0.84,3600,22
'2018-02','805',' 문배어린이공원 앞','정기','F','~10대',2,105.87,1.3,5570,45
'2018-02','807',' 서울역 12번 출구 앞','정기','F','~10대',1,16.19,0.13,560,4
'2018-02','808',' 서빙고동 금호맨션 앞','정기','F','~10대',1,68.81,0.84,3620,21
'2018-02','809',' 한남 유수지 복개주차장','정기','F','~10대',1,101.46,0.99,4270,41
'2018-02','812',' 용산전쟁기념관','정기','F','~10대',1,25.09,0.31,1320,12
'2018-02','133',' 해담는다리','정기','F','~10대',2,36.35,0.31,1350,12
'2018-02','194',' 증산교 앞','정기','F','~10대',4,196.43,1.85,8000,40
'2018-02','561',' 서울숲역 2번출구 앞','정기','F','~10대',1,251.74,2.27,9780,67
'2018-02','135',' 명물길 원형무대 앞','정기','F','~10대',3,227.03,2.05,8820,40
'2018-02','551',' 구의삼성쉐르빌 앞','정기','F','~10대',3,89.9,1.12,4830,59
'2018-02','553',' 중곡 성원APT 앞','정기','F','~10대',1,259.72,2.34,10090,74
'2018-02','622',' 전농사거리 교통섬','정기','F','~10대',1,11.4,0.11,480,3
'2018-02','271',' 샛강생태공원방문자센터 앞','정기','F','~10대',1,20.96,0.25,1080,5
'2018-02','816',' 신용산역 6번출구 앞','정기','F','~10대',1,81.13,0.91,3940,36
'2018-02','818',' 숙명여대 입구 교차로','정기','F','~10대',1,15.03,0.12,520,7
'2018-02','825',' 서빙고동 주민센터 앞','정기','F','~10대',4,1281.5,10.5,45270,325
'2018-02','901',' 응암1동사무소','정기','F','~10대',1,22.33,0.22,940,11
'2018-02','907',' CJ 드림시티','정기','F','~10대',1,92.15,0.83,3580,22
'2018-02','908',' 구산역 4번출구','정기','F','~10대',1,14.41,0.15,650,2
'2018-02','909',' 백련산 힐스테이트 3차','정기','F','~10대',10,695.99,5.1,21970,160
'2018-02','914',' 새절역 2번출구','정기','F','~10대',8,395.78,3.74,16120,92
'2018-02','916',' 평생학습관 앞','정기','F','~10대',1,22.81,0.22,960,10
'2018-02','923',' 국민은행 연서지점','정기','F','~10대',7,188.05,1.96,8480,35
'2018-02','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','F','~10대',1,219.27,1.84,7910,61
'2018-02','1002',' 해공공원(천호동)','정기','F','~10대',1,40.89,0.41,1750,11
'2018-02','1008',' 암사역 3번출구(국민은행앞)','정기','F','~10대',3,118.22,1.18,5060,49
'2018-02','1009',' 천호역4번출구(현대백화점)','정기','F','~10대',1,55.14,0.55,2360,16
'2018-02','1209',' 잠실나루역 (2번 출구 쪽)','정기','F','~10대',1,20.9,0.21,910,4
'2018-02','1215',' 올림픽공원역 1번출구 앞','정기','F','~10대',1,18.63,0.23,980,4
'2018-02','1235',' 잠실트리지움310동 옆','정기','F','~10대',1,44.68,0.42,1820,9
'2018-02','1315',' 고려사대부속중고 정문','정기','F','~10대',3,257.77,2.64,11420,94
'2018-02','1402',' 금란주차장 앞','정기','F','~10대',2,49.52,0.51,2180,17
'2018-02','1403',' 중화빌딩 앞 (동부시장)','정기','F','~10대',5,1939.28,20.29,87450,307
'2018-02','1408',' 먹골역 6번출구 앞','정기','F','~10대',1,69.59,0.7,3030,43
'2018-02','212',' 여의도역 1번출구 옆','정기','F','~10대',3,44.82,0.54,2310,13
'2018-02','1420',' 신내어울공원 앞','정기','F','~10대',3,69.14,0.71,3010,25
'2018-02','1424',' 양원역 2번출구','정기','F','~10대',2,60.85,0.62,2680,22
'2018-02','1438',' 홈플러스 신내점 앞','정기','F','~10대',1,28.75,0.31,1320,10
'2018-02','1601',' 석계역 문화광장 내 자전거 보관소','정기','F','~10대',1,20.4,0.26,1120,5
'2018-02','1623',' 노원 구민회관','정기','F','~10대',1,79.79,0.72,3100,23
'2018-02','1636',' 백병원 사거리 농협은행 앞','정기','F','~10대',6,290.34,2.62,11280,78
'2018-02','1637',' KT 노원점 건물 앞','정기','F','~10대',5,242.47,2.18,9420,78
'2018-02','1705',' 도봉구청 정문앞','정기','F','~10대',1,511.32,4.99,21520,105
'2018-02','220',' 미성아파트 A동 앞','정기','F','~10대',1,10.67,0.13,550,3
'2018-02','216',' 삼부아파트1동 앞','정기','F','~10대',3,75.29,0.89,3880,31
'2018-02','217',' NH농협은행 앞','정기','F','~10대',2,50.06,0.6,2580,20
'2018-02','1907',' 구일우성(아) 육교 밑','정기','F','~10대',2,30.13,0.41,1770,17
'2018-02','1908',' 해원리바파크 육교 밑','정기','F','~10대',2,29.96,0.4,1760,13
'2018-02','1911',' 구로디지털단지역 앞','정기','F','~10대',1,20.79,0.24,1050,10
'2018-02','1928',' 고척스카이돔구장 광장','정기','F','~10대',3,321.12,3.22,13860,100
'2018-02','2007',' 유한양행앞','정기','F','~10대',1,35.66,0.26,1140,11
'2018-02','2013',' 장승배기역 5번출구','정기','F','~10대',2,205.85,1.52,6580,54
'2018-02','2016',' 신대방삼거리역 3번출구쪽','정기','F','~10대',3,1744.57,13,56040,16
'2018-02','223',' 진주아파트상가 앞','정기','F','~10대',2,48.51,0.58,2500,14
'2018-02','2020',' 장승배기역2번출구뒷편쪽','정기','F','~10대',1,82.88,0.75,3220,32
'2018-02','2050',' 노량진역 5번출구','정기','F','~10대',1,19.08,0.14,610,5
'2018-02','2102',' 봉림교 교통섬','정기','F','~10대',1,207.42,2.03,8730,59
'2018-02','2103',' 신림동 우방아파트','정기','F','~10대',2,191.2,1.75,7520,94
'2018-02','2106',' 난곡 새마을금고','정기','F','~10대',1,87.12,0.64,2750,18
'2018-02','2144',' 난우길입구','정기','F','~10대',5,514.08,4.77,20550,197
'2018-02','2107',' 도림천 신화교','정기','F','~10대',2,117.22,0.86,3700,34
'2018-02','226',' 샛강역 1번출구 앞','정기','F','~10대',1,14.55,0.17,750,4
'2018-02','2140',' 신림1교 교차로','정기','F','~10대',1,139.77,1.26,5430,31
'2018-02','2009',' 보라매역 8번출구','정기','F','~10대',5,107.6,0.97,4180,22
'2018-02','2015',' 신대방삼거리역 6번출구쪽','정기','F','~10대',3,1376.93,14.59,62920,38
'2018-02','1619',' 중계동 하나프라자빌딩 앞(중1-1)','정기','F','~10대',6,380.18,3.42,14770,102
'2018-02','2214',' 신반포역 2번출구 앞','정기','F','~10대',1,74.13,0.67,2880,17
'2018-02','2220',' 반포본동 주민센터 앞','정기','F','~10대',1,131.69,1.71,7390,40
'2018-02','2228','뒷벌공원 옆','정기','F','~10대',2,154.96,1.4,6020,56
'2018-02','2230','이수역 4번 출구','정기','F','~10대',1,312.76,3.33,14360,104
'2018-02','2243','서울가정법원','정기','F','~10대',1,172.06,1.83,7900,44
'2018-02','2262',' 한신16차아파트 119동 앞','정기','F','~10대',1,974.58,12.69,54690,42
'2018-02','2348',' 포스코사거리(기업은행)','정기','F','~10대',1,76.67,0.56,2420,21
'2018-02','2332',' 선릉역3번출구','정기','F','~10대',1,0,0,0,8
'2018-02','2335',' 3호선 매봉역 3번출구앞','정기','F','~10대',2,247.1,2.22,9600,149
'2018-02','1308',' 안암로터리 버스정류장 앞','정기','F','~10대',3,143.46,1.42,6140,33
'2018-02','1018',' 둔촌 주공 GS 맞은편','정기','F','~10대',14,537.57,6.54,28280,168
'2018-02','1428',' 원묵고등학교','정기','F','~10대',3,96.01,0.97,4180,32
'2018-02','1433',' 중화역 2번출구','정기','F','~10대',1,38.81,0.41,1750,12
'2018-02','2003',' 사육신공원앞','정기','F','~10대',1,139.84,1.04,4470,37
'2018-02','2263',' 바우뫼문화복지회관','정기','F','~10대',1,606.79,6.46,27860,45
'2018-02','2141',' 미림여고입구 교차로','정기','F','~10대',1,18.06,0.13,570,4
'2018-02','418',' 월드컵경기장역 3번출구 옆','정기','F','~10대',1,68.75,0.65,2800,15
'2018-02','1210',' 롯데월드타워(잠실역2번출구 쪽)','정기','F','~10대',1,25.04,0.24,1020,7
'2018-02','1218',' 방이역 4번출구','정기','F','~10대',10,372,4.52,19570,107
'2018-02','1226',' 잠실4동 주민센터 옆','정기','F','~10대',1,20.21,0.2,880,5
'2018-02','1625',' 상계역(4번출구)','정기','F','~10대',3,286.75,2.58,11140,69
'2018-02','1914',' 대림역4번출구','정기','F','~10대',1,190.89,2.15,9270,47
'2018-02','2264',' 이수역 1번출구','정기','F','~10대',1,39.12,0.35,1520,9
'2018-02','446',' 상명대입구','정기','F','~10대',2,59.87,0.59,2520,21
'2018-02','447',' 신영동삼거리','정기','F','~10대',1,3.09,0.03,130,4
'2018-02','826',' 서울역 서부교차로2','정기','F','~10대',1,45.65,0.42,1830,18
'2018-02','2360',' 도곡1동 주민센터 교차로','정기','F','~10대',1,37.92,0.4,1710,15
'2018-02','2224',' 방배경찰서 민원봉사실 앞','정기','F','~10대',1,26.02,0.34,1460,14
'2018-02','1641',' 한내근린공원 남측','정기','F','~10대',1,240.61,2.01,8680,43
'2018-02','501',' 광진구의회 앞','정기','F','~10대',1,70.28,0.71,3060,20
'2018-02','108',' 서교동 사거리','정기','F','20대',43,5184.92,37.02,159710,917
'2018-02','503',' 더샵스타시티 C동 앞','정기','F','20대',37,2796.84,26.4,113870,464
'2018-02','504',' 신자초교입구교차로','정기','F','20대',62,2112.21,20.88,89920,818
'2018-02','505',' 자양사거리 광진아크로텔 앞','정기','F','20대',58,3662.65,37.68,162540,568
'2018-02','506',' 금호 어울림 아파트 앞','정기','F','20대',3,198.46,1.78,7710,48
'2018-02','507',' 성수아이에스비즈타워 앞','정기','F','20대',17,980.63,9.57,41230,346
'2018-02','1023',' 한국종합기술사옥 앞','정기','F','20대',2,115.52,1.02,4420,36
'2018-02','1024','  강동구청 앞','정기','F','20대',7,332.49,3.25,14060,148
'2018-02','1026',' 대명초교 입구 교차로','정기','F','20대',3,95.54,0.88,3820,24
'2018-02','1027',' 프라자 아파트 앞','정기','F','20대',7,236.12,2.51,10840,83
'2018-02','1028',' 포레스 주상복합 빌딩','정기','F','20대',1,11.25,0.11,490,2
'2018-02','1029',' 롯데 시네마','정기','F','20대',7,362.94,3.67,15840,133
'2018-02','1030',' 미호 플랜트 앞','정기','F','20대',5,223.74,2.2,9490,73
'2018-02','1031',' 암사동 CBIS','정기','F','20대',1,18.28,0.16,710,5
'2018-02','1032',' 선사고등학교','정기','F','20대',5,279.78,2.52,10870,64
'2018-02','508',' 성수아카데미타워 앞','정기','F','20대',21,1156.94,13.39,57710,356
'2018-02','1033',' 고덕동 아남아파트','정기','F','20대',4,91.42,1.19,5130,30
'2018-02','1035',' 고덕역 4번출구','정기','F','20대',19,2839.55,26.28,113210,334
'2018-02','1037',' 강일 6단지','정기','F','20대',4,219.01,1.94,8380,63
'2018-02','509',' 이마트 버스정류소 옆','정기','F','20대',64,3142.81,30.76,132490,810
'2018-02','1044',' 굽은다리역','정기','F','20대',26,2589.56,24.38,105240,689
'2018-02','510',' 서울숲 남문 버스정류소 옆','정기','F','20대',4,436.38,4.05,17470,208
'2018-02','1251',' 석촌역 2번출구','정기','F','20대',15,986.35,9.27,39870,247
'2018-02','1253',' 오금역 3번 출구 뒤','정기','F','20대',3,195.43,1.92,8270,47
'2018-02','1256',' 문정현대아파트 교차로','정기','F','20대',11,1598.72,17.02,73320,358
'2018-02','1257',' 가락시장역 롯데마트앞','정기','F','20대',12,655.09,6.63,28600,233
'2018-02','1258',' 가락미륭아파트 앞','정기','F','20대',11,398.41,4,17190,105
'2018-02','1259',' 방이역 1번출구','정기','F','20대',9,771.19,7.38,31760,185
'2018-02','511',' 서울숲역 4번 출구 옆','정기','F','20대',14,575.47,6.3,27110,230
'2018-02','1262',' 송파여성문화회관 앞','정기','F','20대',23,1574.04,16.13,69500,449
'2018-02','1263',' 장지공영차고지','정기','F','20대',5,439.46,4.71,20320,98
'2018-02','1264',' 천호역 10번 출구 앞','정기','F','20대',6,225.19,2.27,9770,61
'2018-02','1265',' 문정동 근린공원','정기','F','20대',2,53.03,0.48,2060,10
'2018-02','1266',' 문정동 글샘 공원','정기','F','20대',2,77.73,0.86,3690,43
'2018-02','1267',' 올림픽공원 남2문 앞','정기','F','20대',13,1294.38,13.41,57800,393
'2018-02','1269',' 리센츠아파트 ','정기','F','20대',4,47.51,0.56,2400,13
'2018-02','1271',' 송파도서관','정기','F','20대',28,3361.13,34.06,146860,1374
'2018-02','512',' 뚝섬역 1번 출구 옆','정기','F','20대',45,2015.2,22.3,96200,652
'2018-02','1274',' 영파여고 앞','정기','F','20대',6,506.59,4.97,21460,124
'2018-02','1442',' (구)신한은행 중랑교지점','정기','F','20대',4,205.78,1.79,7690,53
'2018-02','1445',' 용마지구대','정기','F','20대',1,207.9,1.62,7000,58
'2018-02','1446',' 중랑전화국 교차로','정기','F','20대',3,218.71,1.83,7890,50
'2018-02','1447',' 면목역 3번출구','정기','F','20대',13,230.62,2.7,11690,99
'2018-02','1448',' 코스트코 상봉점','정기','F','20대',17,1040.51,10.35,44580,295
'2018-02','109',' 제일빌딩 앞','정기','F','20대',11,479.2,4.82,20750,288
'2018-02','400',' 상암한화오벨리스크 1차 앞','정기','F','20대',30,1305.4,12.9,55720,474
'2018-02','1526',' 수유동 채선당앞','정기','F','20대',4,1447.17,15.1,65090,42
'2018-02','1527',' 미아역 1번 출구 뒤','정기','F','20대',4,236.05,2.26,9730,211
'2018-02','1529',' 미아동 한국전력공사','정기','F','20대',6,520.02,4.83,20780,141
'2018-02','1530',' 광산사거리','정기','F','20대',3,53.11,0.56,2410,21
'2018-02','1531',' 미아사거리 1번 출구','정기','F','20대',10,1887.24,17.22,74200,233
'2018-02','1532',' 번3동 주민센터 교차로','정기','F','20대',10,2507.7,24.06,103710,579
'2018-02','1533',"' 번동 주공3, 4단지 교차로'",'정기','F','20대',9,806.21,6.69,28840,206
'2018-02','1534',' 북서울 꿈의 숲 동문','정기','F','20대',1,15.78,0.19,830,5
'2018-02','1535',' 효성인텔리안 앞','정기','F','20대',3,636.41,6.33,27340,115
'2018-02','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','20대',61,2403.15,24.93,107420,714
'2018-02','1536',' 번동 두산위브 101동 옆','정기','F','20대',33,1128.42,12.07,52230,854
'2018-02','1643',' 태릉입구역 8번출구','정기','F','20대',7,586.62,5.22,22540,192
'2018-02','1646',' 삼육대 입구','정기','F','20대',11,1726.9,16.5,71100,395
'2018-02','1650',' 중계근린공원내','정기','F','20대',3,1300.19,13.22,56980,105
'2018-02','1651',' 맥도날드 상계점 앞','정기','F','20대',2,33.5,0.33,1410,8
'2018-02','514',' 성수사거리 버스정류장 앞','정기','F','20대',62,4300.22,42.25,182100,1251
'2018-02','1654',' 당고개입구 오거리','정기','F','20대',3,90.86,0.81,3530,48
'2018-02','1655',' 공릉1단지아파트','정기','F','20대',42,2348.98,24.73,106700,612
'2018-02','1656',' 중앙하이츠 아파트 입구','정기','F','20대',6,490.91,4.59,19810,128
'2018-02','1657',' 노원구청 ','정기','F','20대',11,1067.57,10.28,44300,234
'2018-02','1659',' 중계동 을지중학교','정기','F','20대',6,402.01,3.81,16470,125
'2018-02','1660',' 서울시립과학관','정기','F','20대',1,84.17,0.76,3270,28
'2018-02','1713',' 쌍문동 청소년 랜드','정기','F','20대',17,974.41,9.88,42650,241
'2018-02','515',' 광양중학교 앞','정기','F','20대',8,516.64,5.29,22820,178
'2018-02','1714',' 도봉문화정보도서관 삼거리','정기','F','20대',1,168.81,1.71,7350,39
'2018-02','1715',' 서울특별시교육청도봉도서관','정기','F','20대',2,168,2.05,8840,52
'2018-02','1716',' 하나로마트 창동점','정기','F','20대',3,488.06,5.88,25340,179
'2018-02','1717',' 시립창동운동장 입구','정기','F','20대',1,72.23,0.71,3040,14
'2018-02','1719',' 신도봉사거리 버스정류장','정기','F','20대',1,25.7,0.26,1100,6
'2018-02','1720',' 도봉구청 옆(중랑천변)','정기','F','20대',5,408.24,4.24,18250,108
'2018-02','1721',' 창동역 2번출구 ','정기','F','20대',5,156.43,1.46,6270,50
'2018-02','516',' 광진메디칼 앞','정기','F','20대',16,775.85,7.94,34320,173
'2018-02','1841',' 가산동 주민센터','정기','F','20대',2,44.16,0.44,1890,12
'2018-02','1843',' 독산고등학교','정기','F','20대',6,150.82,1.68,7180,66
'2018-02','300',' 정동사거리','정기','F','20대',33,875.04,9.28,39940,283
'2018-02','2268',' 서초4동주민센터 ','정기','F','20대',3,505.27,5.27,22710,147
'2018-02','2269',' 주홍교 하부','정기','F','20대',2,494.86,4.54,19570,102
'2018-02','2272',' 교대입구 교차로','정기','F','20대',2,174.07,1.89,8140,62
'2018-02','2273',' 일동제약 사거리','정기','F','20대',21,889.47,9.13,39420,245
'2018-02','2274',' 양재시민의숲역 3번출구','정기','F','20대',26,908.36,8.75,37730,174
'2018-02','2275',' 염곡치안센터 건너편','정기','F','20대',1,54.92,0.47,2010,16
'2018-02','2276',' 영동1교 (양재천근린공원)','정기','F','20대',4,44.99,0.45,1900,12
'2018-02','301',' 경복궁역 7번출구 앞','정기','F','20대',19,2339.65,23.17,99820,499
'2018-02','2361',' 압구정역 교차로','정기','F','20대',5,774.58,7.78,33540,248
'2018-02','2362',' 신사동 가로수길 입구','정기','F','20대',4,395.79,4.39,18900,134
'2018-02','2364',' 도산대로 렉서스 앞','정기','F','20대',4,129.23,1.2,5170,81
'2018-02','2365',' K+ 타워 앞','정기','F','20대',1,48.71,0.48,2050,15
'2018-02','2368',' 도곡동 경남아파트 건너편','정기','F','20대',8,324.11,3.75,16190,122
'2018-02','2370',' 한티역 3번출구','정기','F','20대',20,1074.65,10.77,46500,287
'2018-02','302',' 경복궁역 4번출구 뒤','정기','F','20대',16,1685.36,15.2,65540,172
'2018-02','2371',' 한국우편사업진흥원','정기','F','20대',4,478.92,5.07,21890,127
'2018-02','2372',' 대치역 사거리','정기','F','20대',17,575.5,6.37,27470,269
'2018-02','2373',' 개포동역 사거리','정기','F','20대',4,50.01,0.56,2420,31
'2018-02','2375',' 수서역 1번출구 앞','정기','F','20대',4,159.59,1.43,6200,47
'2018-02','2377',' 수서역 5번출구 뒤','정기','F','20대',1,117.61,1.15,4950,21
'2018-02','3101',' 서대문구청','정기','F','20대',13,3009.75,30.96,133350,259
'2018-02','303',' 광화문역 1번출구 앞','정기','F','20대',39,2159.88,23.14,99700,728
'2018-02','3506',' 영동대교 북단','정기','F','20대',22,804.96,7.9,34050,224
'2018-02','3507',' 어린이회관','정기','F','20대',8,256.09,2.72,11720,160
'2018-02','3508',' 화양사거리','정기','F','20대',118,9083.56,93.93,404900,1873
'2018-02','3509',' 세종사이버대학교','정기','F','20대',24,1923.03,19.43,83810,349
'2018-02','3511',' 응봉역 1번출구','정기','F','20대',2,669.62,5.85,25250,126
'2018-02','3513',' 상왕십리역 1번출구','정기','F','20대',18,696.72,6.76,29050,148
'2018-02','3514',' 왕십리교회옆','정기','F','20대',16,424.87,4.62,19880,139
'2018-02','115',' 사루비아 빌딩 앞','정기','F','20대',35,2582.47,28.5,122880,1181
'2018-02','304',' 광화문역 2번출구 앞','정기','F','20대',17,503.08,5.06,21860,158
'2018-02','1336',' 성북3교 위','정기','F','20대',8,527.53,5.43,23390,208
'2018-02','1337',' 돈암성당 옆','정기','F','20대',28,3294.91,32.43,139820,960
'2018-02','1338',' 용문2교 옆','정기','F','20대',9,604.49,6.06,26210,144
'2018-02','1339',' 삼성전자서비스 성북센터','정기','F','20대',5,594.23,5.55,23900,123
'2018-02','1343',' 한성대7번출구 앞','정기','F','20대',6,150.49,1.64,7090,53
'2018-02','1344',' 아리랑시네센터 앞','정기','F','20대',8,1614.19,12.42,53600,283
'2018-02','305',' 종로구청 옆','정기','F','20대',39,1264.85,12.95,55820,399
'2018-02','1346',' 길음8골어린이공원 옆','정기','F','20대',8,1291.05,12,51750,280
'2018-02','1348',' 성북제일새마을금고 본점 앞','정기','F','20대',11,473.38,4.52,19420,160
'2018-02','1349',' 월계2교 버스정류장 앞','정기','F','20대',3,146.49,1.62,6980,55
'2018-02','1351',' SK제삼주유소 앞','정기','F','20대',6,428.63,4.21,18160,132
'2018-02','1352',' e 편한세상 보문아파트 내','정기','F','20대',1,36.81,0.33,1430,7
'2018-02','1956',' 도야미리숯불갈비 앞','정기','F','20대',2,54.33,0.45,1960,16
'2018-02','1957',' 구일고등학교 정문 ','정기','F','20대',7,246.62,1.81,7800,111
'2018-02','306',' 광화문역 7번출구 앞','정기','F','20대',14,727.12,6.75,29110,250
'2018-02','1958',' 강서수도사업소민원센터','정기','F','20대',8,638.7,6.33,27270,220
'2018-02','1960',' 화광신문사 앞','정기','F','20대',5,321.25,3.41,14670,92
'2018-02','1961',' 신도림테크노근린공원','정기','F','20대',6,456.25,4.24,18270,138
'2018-02','1962',' 가리봉동주민센터','정기','F','20대',6,167.67,1.64,7100,77
'2018-02','1963',' 디지털단지오거리','정기','F','20대',10,532.25,4.84,20830,174
'2018-02','307',' 서울역사박물관 앞','정기','F','20대',37,2370.72,25.78,111100,763
'2018-02','1975',' 대림역 1번 출입구 밑','정기','F','20대',5,492.17,4.69,20190,150
'2018-02','1976',' 남구로역 5번 출입구 앞','정기','F','20대',1,22.65,0.2,880,6
'2018-02','308',' 광화문 S타워 앞','정기','F','20대',19,1546.74,14.42,62130,489
'2018-02','1979',' 구로1동우체국 앞','정기','F','20대',3,174.18,1.17,5100,108
'2018-02','309',' 광화문역 6번출구 옆','정기','F','20대',19,1397.59,14.45,62320,499
'2018-02','310',' 청계광장 옆','정기','F','20대',12,495.61,4.92,21230,144
'2018-02','311',' 서울광장 옆','정기','F','20대',15,514.7,5.01,21650,136
'2018-02','312',' 시청역 1번출구 뒤','정기','F','20대',12,567.04,5.83,25070,174
'2018-02','313',' 서울역 광장 파출소 옆','정기','F','20대',12,238.9,2.16,9440,132
'2018-02','110',' 사천교','정기','F','20대',4,100.28,0.89,3820,121
'2018-02','314',' 국립현대미술관','정기','F','20대',63,2060.76,21.64,93120,1692
'2018-02','315',' 신한은행 안국역지점 옆','정기','F','20대',21,754.65,8.31,35670,419
'2018-02','316',' 종각역 1번출구 앞','정기','F','20대',49,4513.7,46.1,198680,863
'2018-02','828',' 숙대입구역 8번','정기','F','20대',20,1318.31,12.5,53860,348
'2018-02','1449',' 상봉역 1번출구','정기','F','20대',6,198.42,2.07,8920,79
'2018-02','318',' 광교사거리 남측','정기','F','20대',2,139.1,1.26,5460,40
'2018-02','320',' 을지로입구역 4번출구 앞','정기','F','20대',30,2281.61,28.41,122380,628
'2018-02','321',' KEB 하나은행 본점 앞','정기','F','20대',20,1586.44,15.49,66790,392
'2018-02','1455',' 상봉역 2번 출구','정기','F','20대',1,21.73,0.23,980,6
'2018-02','322',' 명동성당 앞','정기','F','20대',7,353.64,3.25,13960,93
'2018-02','116',' 일진아이윌아파트 옆','정기','F','20대',34,2049.27,21.57,92970,432
'2018-02','324',' 신세계백화점 본점 앞','정기','F','20대',6,338.41,3.25,13990,96
'2018-02','326',' 안국역 5번출구 앞','정기','F','20대',10,657.31,6.8,29250,210
'2018-02','327',' 낙원상가 옆','정기','F','20대',19,1458.08,14.14,60910,378
'2018-02','328',' 탑골공원 앞','정기','F','20대',15,818.99,8.39,36180,348
'2018-02','329',' 청계2가 사거리 옆','정기','F','20대',35,2413.61,25.51,109900,713
'2018-02','330',' 청계천 한빛광장','정기','F','20대',12,793.4,7.47,32280,199
'2018-02','331',' 을지로2가 사거리 북측','정기','F','20대',16,744.09,7.29,31470,256
'2018-02','332',' 을지로2가 사거리 남측','정기','F','20대',4,254.43,2.42,10410,102
'2018-02','111',' 상수역 2번출구 앞','정기','F','20대',18,1796.2,16.97,73170,881
'2018-02','334',' 종로3가역 2번출구 뒤','정기','F','20대',37,1032.92,10.1,43470,415
